player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,xgot
"{'name': 'Velizar Janketić', 'firstName': '', 'lastName': '', 'slug': 'velizar-janketic', 'shortName': 'V. Janketić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 12, 'gender': 'M', 'id': 572018, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليزار جانكيتش', 'hi': 'वेलिज़ार जानकेटिक', 'bn': 'ভেলিজার জানকেটিচ'}, 'shortNameTranslation': {'ar': 'ف. جانكيتش', 'hi': 'वी. जानकेटिक', 'bn': 'ভি. জানকেটিক'}}}",False,block,regular,"{'x': 12, 'y': 32, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 12, 'y': 32, 'z': 0}",0.08662,6565814,90,4.0,5582,"{'start': {'x': 32, 'y': 12}, 'block': {'x': 32, 'y': 12}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,718,182,shot,,
"{'name': 'Marko Čavor', 'firstName': '', 'lastName': '', 'slug': 'marko-cavor', 'shortName': 'M. Čavor', 'position': 'D', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 909420, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو تشافور'}, 'shortNameTranslation': {'ar': 'م. تشافور'}}}",False,miss,free-kick,"{'x': 23, 'y': 69, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56, 'z': 50.2}",,0.001202,6565815,90,2.0,5510,"{'start': {'x': 69, 'y': 23}, 'end': {'x': 44, 'y': 0}, 'goal': {'x': 44, 'y': 49.8}}",1,790,110,shot,,
"{'name': 'Alhassan Baba Musah', 'firstName': '', 'lastName': '', 'slug': 'alhassan-baba-musah', 'shortName': 'A. B. Musah', 'position': 'M', 'jerseyNumber': '19', 'userCount': 30, 'gender': 'M', 'id': 1486746, 'fieldTranslations': {'nameTranslation': {'ar': 'الحسن بابا موسى'}, 'shortNameTranslation': {'ar': 'ا. موسى'}}}",False,miss,regular,"{'x': 4, 'y': 35, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.3, 'z': 19.9}",,0.109,6565813,90,1.0,5444,"{'start': {'x': 35, 'y': 4}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 80.1}}",1,856,44,shot,,
"{'name': 'Zarija Mugoša', 'slug': 'zarija-mugosa', 'shortName': 'Z. Mugoša', 'position': 'D', 'jerseyNumber': '16', 'userCount': 6, 'gender': 'M', 'id': 1606668, 'fieldTranslations': {'nameTranslation': {'ar': 'زاريا موغوشا'}, 'shortNameTranslation': {'ar': 'ز. موغوشا'}}}",False,post,regular,"{'x': 11, 'y': 92, 'z': 0}",right-foot,high,"{'x': 0, 'y': 44.8, 'z': 40.8}",,0.03005,6565812,85,,5088,"{'start': {'x': 92, 'y': 11}, 'end': {'x': 55.2, 'y': 0}, 'goal': {'x': 55.2, 'y': 59.2}}",6,312,2388,shot,,
"{'name': 'Nemanja Carević', 'firstName': 'Nemanja Carevic', 'lastName': '', 'slug': 'nemanja-carevic', 'shortName': 'N. Carević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 8, 'gender': 'M', 'id': 1381384, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا كاريتش'}, 'shortNameTranslation': {'ar': 'ن. كاريتش'}}}",True,goal,regular,"{'x': 20, 'y': 36, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.3, 'z': 26.4}",,0.05139,6565811,84,,4981,"{'start': {'x': 36, 'y': 20}, 'end': {'x': 52.7, 'y': 0}, 'goal': {'x': 52.7, 'y': 73.6}}",7,419,2281,shot,regular,0.5317
"{'name': 'Danilo Pešukić', 'firstName': '', 'lastName': '', 'slug': 'danilo-pesukic', 'shortName': 'D. Pešukić', 'position': 'D', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 882142, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو بيشوكيتش'}, 'shortNameTranslation': {'ar': 'د. بيشوكيتش'}}}",True,save,regular,"{'x': 10, 'y': 59, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 0.4}",,0.231,6565810,83,,4965,"{'start': {'x': 59, 'y': 10}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 99.6}}",8,435,2265,shot,,0.3088
"{'name': 'Adnan Bašić', 'slug': 'adnan-basic', 'shortName': 'A. Bašić', 'position': 'F', 'jerseyNumber': '10', 'userCount': 6, 'gender': 'M', 'id': 791606, 'fieldTranslations': {'nameTranslation': {'ar': 'عدنان باشيتش'}, 'shortNameTranslation': {'ar': 'ع. باشيتش'}}}",True,block,throw-in-set-piece,"{'x': 19, 'y': 43, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 19, 'y': 43, 'z': 0}",0.002891,6565809,66,,3944,"{'start': {'x': 43, 'y': 19}, 'block': {'x': 43, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",25,1456,1244,shot,,
"{'name': 'Velizar Janketić', 'firstName': '', 'lastName': '', 'slug': 'velizar-janketic', 'shortName': 'V. Janketić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 12, 'gender': 'M', 'id': 572018, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليزار جانكيتش', 'hi': 'वेलिज़ार जानकेटिक', 'bn': 'ভেলিজার জানকেটিচ'}, 'shortNameTranslation': {'ar': 'ف. جانكيتش', 'hi': 'वी. जानकेटिक', 'bn': 'ভি. জানকেটিক'}}}",False,save,regular,"{'x': 22, 'y': 59, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 7.9}",,0.05688,6565808,61,,3645,"{'start': {'x': 59, 'y': 22}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 92.1}}",30,1755,945,shot,,0.03759
"{'name': 'Kristijan Radunović', 'firstName': 'Kristijan Radunović', 'lastName': '', 'slug': 'kristijan-radunovic', 'shortName': 'K. Radunović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 3, 'gender': 'M', 'id': 1381377, 'fieldTranslations': {'nameTranslation': {'ar': 'كريستيجان رادونوفيتش'}, 'shortNameTranslation': {'ar': 'ك. رادونوفيتش'}}}",False,save,regular,"{'x': 6, 'y': 62, 'z': 0}",head,high-centre,"{'x': 0, 'y': 51.7, 'z': 21.7}",,0.1671,6565807,56,,3349,"{'start': {'x': 62, 'y': 6}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 78.3}}",35,2051,649,shot,,0.1578
"{'name': 'Žarko Popović', 'firstName': '', 'lastName': '', 'slug': 'zarko-popovic', 'shortName': 'Ž. Popović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 5, 'gender': 'M', 'id': 1030468, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش'}}}",True,miss,throw-in-set-piece,"{'x': 28, 'y': 32, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 45.9, 'z': 53}",,0.0147,6565806,45,1.0,2728,"{'start': {'x': 32, 'y': 28}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 47}}",1,2672,28,shot,,
