minute,value
1.0,0
2.0,5
3.0,6
4.0,19
5.0,8
6.0,-7
7.0,-6
8.0,5
9.0,-2
10.0,3
11.0,2
12.0,-3
13.0,-12
14.0,-15
15.0,-7
16.0,-30
17.0,-15
18.0,-18
19.0,31
20.0,9
21.0,9
22.0,2
23.0,11
24.0,22
25.0,44
26.0,44
27.0,22
28.0,-26
29.0,-45
30.0,-57
31.0,-33
32.0,-17
33.0,-4
34.0,3
35.0,23
36.0,20
37.0,38
38.0,26
39.0,17
40.0,-17
41.0,33
42.0,31
43.0,28
44.0,22
45.0,23
45.5,63
46.0,2
47.0,10
48.0,12
49.0,21
50.0,-68
51.0,-39
52.0,-38
53.0,-16
54.0,32
55.0,15
56.0,10
57.0,45
58.0,33
59.0,31
60.0,14
61.0,6
62.0,-3
63.0,-7
64.0,-16
65.0,-40
66.0,-21
67.0,-13
68.0,-8
69.0,13
70.0,15
71.0,8
72.0,5
73.0,-23
74.0,-18
75.0,-16
76.0,-57
77.0,-59
78.0,-40
79.0,-19
80.0,-4
81.0,-2
82.0,6
83.0,1
84.0,-2
85.0,5
86.0,15
87.0,22
88.0,31
89.0,40
90.0,21
90.5,-47
