minute,value
1.0,8
2.0,-27
3.0,36
4.0,8
5.0,11
6.0,-46
7.0,-30
8.0,-10
9.0,21
10.0,7
11.0,6
12.0,-17
13.0,-38
14.0,-19
15.0,-4
16.0,5
17.0,71
18.0,39
19.0,37
20.0,11
21.0,24
22.0,32
23.0,-24
24.0,11
25.0,59
26.0,48
27.0,20
28.0,22
29.0,8
30.0,-14
31.0,-15
32.0,15
33.0,1
34.0,-31
35.0,-9
36.0,8
37.0,38
38.0,22
39.0,20
40.0,4
41.0,20
42.0,14
43.0,20
44.0,52
45.0,48
45.5,4
46.0,4
47.0,9
48.0,10
49.0,9
50.0,4
51.0,4
52.0,-30
53.0,-6
54.0,-27
55.0,-13
56.0,-17
57.0,-5
58.0,-26
59.0,-3
60.0,-5
61.0,-5
62.0,-23
63.0,-20
64.0,-18
65.0,-26
66.0,-8
67.0,6
68.0,-19
69.0,-7
70.0,-6
71.0,8
72.0,9
73.0,15
74.0,11
75.0,9
76.0,30
77.0,22
78.0,27
79.0,47
80.0,10
81.0,34
82.0,9
83.0,-6
84.0,18
85.0,14
86.0,57
87.0,37
88.0,27
89.0,17
90.0,29
