player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Lazar Mićić', 'firstName': 'Lazar Micic', 'lastName': '', 'slug': 'lazar-micic', 'shortName': 'L. Mićić', 'position': 'M', 'jerseyNumber': '28', 'userCount': 43, 'gender': 'M', 'id': 1147526, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميتشيتش'}, 'shortNameTranslation': {'ar': 'ل. ميتشيتش'}}}",True,save,assisted,"{'x': 22.8, 'y': 65.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 12.7}",5961514,55,,3251,"{'start': {'x': 65.4, 'y': 22.8}, 'block': {'x': 51.8, 'y': 0}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 87.3}}",36,2149,551,shot,"{'x': 0, 'y': 51.8, 'z': 0}",
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",True,goal,fast-break,"{'x': 19.2, 'y': 34.8, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.8, 'z': 15.2}",5961461,47,,2788,"{'start': {'x': 34.8, 'y': 19.2}, 'end': {'x': 54.2, 'y': 0}, 'goal': {'x': 54.2, 'y': 84.8}}",44,2612,88,shot,,regular
"{'name': 'Lazar Mićić', 'firstName': 'Lazar Micic', 'lastName': '', 'slug': 'lazar-micic', 'shortName': 'L. Mićić', 'position': 'M', 'jerseyNumber': '28', 'userCount': 43, 'gender': 'M', 'id': 1147526, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميتشيتش'}, 'shortNameTranslation': {'ar': 'ل. ميتشيتش'}}}",True,save,assisted,"{'x': 13.3, 'y': 66.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 8.9}",5961199,45,2.0,2812,"{'start': {'x': 66.9, 'y': 13.3}, 'block': {'x': 51.1, 'y': 0.7}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 91.1}}",1,2588,112,shot,"{'x': 0.7, 'y': 51.1, 'z': 0}",
"{'name': 'Vukašin Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'vukasin-bogdanovic', 'shortName': 'V. Bogdanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 100, 'gender': 'M', 'id': 1031603, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاشين بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ف. بوغدانوفيتش'}}}",False,goal,assisted,"{'x': 4.2, 'y': 41.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 3.8}",5961157,45,,2691,"{'start': {'x': 41.9, 'y': 4.2}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 96.2}}",1,9,2691,shot,,regular
"{'name': 'Mamane Amadou Sabo', 'slug': 'mamane-amadou-sabo', 'shortName': 'M. A. Sabo', 'position': 'M', 'jerseyNumber': '6', 'userCount': 199, 'gender': 'M', 'id': 1435246, 'fieldTranslations': {'nameTranslation': {'ar': 'ماماني أمدو سابو'}, 'shortNameTranslation': {'ar': 'م. سابو'}}}",True,save,regular,"{'x': 25, 'y': 49.7, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48.1, 'z': 2.5}",5961090,41,,2426,"{'start': {'x': 49.7, 'y': 25}, 'block': {'x': 49.5, 'y': 0.59999999999999}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 97.5}}",5,274,2426,shot,"{'x': 0.59999999999999, 'y': 49.5, 'z': 0}",
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",False,block,assisted,"{'x': 15.6, 'y': 51.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}",5960942,34,,1998,"{'start': {'x': 51.9, 'y': 15.6}, 'block': {'x': 51.3, 'y': 8.1}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",12,702,1998,shot,"{'x': 8.1, 'y': 51.3, 'z': 0}",
"{'name': 'Nemanja Đokić', 'slug': 'nemanja-dokic', 'shortName': 'N. Đokić', 'position': 'D', 'jerseyNumber': '5', 'userCount': 15, 'gender': 'M', 'id': 1392891, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا ديوكيتش'}, 'shortNameTranslation': {'ar': 'ن. ديوكيتش'}}}",True,block,corner,"{'x': 9.8, 'y': 55.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 19}",5962399,31,,1833,"{'start': {'x': 55.4, 'y': 9.8}, 'block': {'x': 52.2, 'y': 2.8}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 81}}",15,867,1833,shot,"{'x': 2.8, 'y': 52.2, 'z': 0}",
"{'name': 'Mamane Amadou Sabo', 'slug': 'mamane-amadou-sabo', 'shortName': 'M. A. Sabo', 'position': 'M', 'jerseyNumber': '6', 'userCount': 199, 'gender': 'M', 'id': 1435246, 'fieldTranslations': {'nameTranslation': {'ar': 'ماماني أمدو سابو'}, 'shortNameTranslation': {'ar': 'م. سابو'}}}",True,block,regular,"{'x': 15.3, 'y': 34.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.9, 'z': 19}",5960906,31,,1808,"{'start': {'x': 34.5, 'y': 15.3}, 'block': {'x': 41.5, 'y': 6}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 81}}",15,892,1808,shot,"{'x': 6, 'y': 41.5, 'z': 0}",
"{'name': 'Nemanja Đokić', 'slug': 'nemanja-dokic', 'shortName': 'N. Đokić', 'position': 'D', 'jerseyNumber': '5', 'userCount': 15, 'gender': 'M', 'id': 1392891, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا ديوكيتش'}, 'shortNameTranslation': {'ar': 'ن. ديوكيتش'}}}",True,goal,regular,"{'x': 11.3, 'y': 60.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.9, 'z': 13.9}",5960863,28,,1643,"{'start': {'x': 60.5, 'y': 11.3}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 86.1}}",18,1057,1643,shot,,regular
"{'name': 'Haris Hajdarević', 'slug': 'haris-hajdarevic', 'shortName': 'H. Hajdarević', 'position': 'M', 'jerseyNumber': '4', 'userCount': 39, 'gender': 'M', 'id': 901590, 'fieldTranslations': {'nameTranslation': {'ar': 'هاريس حاجداريفيتش', 'bn': 'হারিস হাজদারেভিচ', 'hi': 'हारिस हजदारेविक'}, 'shortNameTranslation': {'ar': 'ه. حاجداريفيتش', 'bn': 'এইচ. হাজদারেভিচ', 'hi': 'एच. हजदारेविक'}}}",False,miss,assisted,"{'x': 11.6, 'y': 68.1, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 40.5, 'z': 56.9}",5960848,27,,1587,"{'start': {'x': 68.1, 'y': 11.6}, 'end': {'x': 59.5, 'y': 0}, 'goal': {'x': 59.5, 'y': 43.1}}",19,1113,1587,shot,,
"{'name': 'Vukašin Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'vukasin-bogdanovic', 'shortName': 'V. Bogdanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 100, 'gender': 'M', 'id': 1031603, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاشين بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ف. بوغدانوفيتش'}}}",False,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.1, 'z': 2.5}",5960643,17,,982,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 97.5}}",29,1718,982,shot,,penalty
"{'name': 'Sadick Abubakar', 'firstName': 'Sadick Abubakar', 'lastName': '', 'slug': 'sadick-abubakar', 'shortName': 'S. Abubakar', 'position': 'D', 'jerseyNumber': '37', 'userCount': 47, 'gender': 'M', 'id': 1147568, 'fieldTranslations': {'nameTranslation': {'ar': 'سادك أبو بكر'}, 'shortNameTranslation': {'ar': 'س. بكر'}}}",False,miss,corner,"{'x': 4, 'y': 58.3, 'z': 0}",head,left,"{'x': 0, 'y': 63.4, 'z': 5.6}",5960580,14,,809,"{'start': {'x': 58.3, 'y': 4}, 'block': {'x': 54.5, 'y': 4}, 'end': {'x': 36.6, 'y': 0}, 'goal': {'x': 36.6, 'y': 94.4}}",32,1891,809,shot,"{'x': 4, 'y': 54.5, 'z': 0}",
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",True,miss,regular,"{'x': 5.5, 'y': 39.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.3, 'z': 38.9}",5960465,9,,501,"{'start': {'x': 39.5, 'y': 5.5}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 61.1}}",37,2199,501,shot,,
"{'name': 'Nemanja Đokić', 'slug': 'nemanja-dokic', 'shortName': 'N. Đokić', 'position': 'D', 'jerseyNumber': '5', 'userCount': 15, 'gender': 'M', 'id': 1392891, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا ديوكيتش'}, 'shortNameTranslation': {'ar': 'ن. ديوكيتش'}}}",True,save,assisted,"{'x': 12.2, 'y': 46.4, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.7, 'z': 10.8}",5960452,7,,386,"{'start': {'x': 46.4, 'y': 12.2}, 'block': {'x': 50.9, 'y': 1}, 'end': {'x': 53.3, 'y': 0}, 'goal': {'x': 53.3, 'y': 89.2}}",39,2314,386,shot,"{'x': 1, 'y': 50.9, 'z': 0}",
