player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType
"{'name': 'Filip Bačkulja', 'slug': 'backulja-filip', 'shortName': 'F. Bačkulja', 'position': 'D', 'jerseyNumber': '15', 'userCount': 55, 'gender': 'M', 'id': 999049, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب باتشكويا'}, 'shortNameTranslation': {'ar': 'ف. باتشكويا'}}}",False,block,set-piece,"{'x': 15.7, 'y': 51.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 19}","{'x': 6.4, 'y': 52.9, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927792,60,,3568,"{'start': {'x': 51.9, 'y': 15.7}, 'block': {'x': 52.9, 'y': 6.4}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 81}}",31,1832,868,shot
"{'name': 'Driton Camaj', 'slug': 'driton-camaj', 'shortName': 'D. Camaj', 'position': 'F', 'jerseyNumber': '10', 'userCount': 216, 'gender': 'M', 'id': 798091, 'fieldTranslations': {'nameTranslation': {'ar': 'دريتون كاما', 'bn': 'ড্রিটন ক্যামাজ', 'hi': 'ड्रिटॉन कैमाज'}, 'shortNameTranslation': {'ar': 'د. كاما', 'bn': 'ডি. কামাজ', 'hi': 'डी. कैमाज'}}}",False,miss,assisted,"{'x': 24.6, 'y': 45, 'z': 0}",right-foot,high,"{'x': 0, 'y': 44.5, 'z': 79.2}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927689,52,,3104,"{'start': {'x': 45, 'y': 24.6}, 'end': {'x': 55.5, 'y': 0}, 'goal': {'x': 55.5, 'y': 20.8}}",39,2296,404,shot
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",True,miss,assisted,"{'x': 18.1, 'y': 51.9, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39, 'z': 65.3}",,"{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6927464,45,2.0,2787,"{'start': {'x': 51.9, 'y': 18.1}, 'end': {'x': 61, 'y': 0}, 'goal': {'x': 61, 'y': 34.7}}",1,2613,87,shot
"{'name': 'Driton Camaj', 'slug': 'driton-camaj', 'shortName': 'D. Camaj', 'position': 'F', 'jerseyNumber': '10', 'userCount': 216, 'gender': 'M', 'id': 798091, 'fieldTranslations': {'nameTranslation': {'ar': 'دريتون كاما', 'bn': 'ড্রিটন ক্যামাজ', 'hi': 'ड्रिटॉन कैमाज'}, 'shortNameTranslation': {'ar': 'د. كاما', 'bn': 'ডি. কামাজ', 'hi': 'डी. कैमाज'}}}",False,miss,throw-in-set-piece,"{'x': 7.4, 'y': 27.6, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 56.1, 'z': 83.3}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927489,41,,2418,"{'start': {'x': 27.6, 'y': 7.4}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 16.7}}",5,282,2418,shot
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",False,miss,throw-in-set-piece,"{'x': 15.4, 'y': 45.2, 'z': 0}",left-foot,right,"{'x': 0, 'y': 39.7, 'z': 2.8}","{'x': 5, 'y': 52.9, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927414,41,,2416,"{'start': {'x': 45.2, 'y': 15.4}, 'block': {'x': 52.9, 'y': 5}, 'end': {'x': 60.3, 'y': 0}, 'goal': {'x': 60.3, 'y': 97.2}}",5,284,2416,shot
"{'name': 'Skima Togbe', 'firstName': 'Skima Togbe', 'slug': 'skima-togbe', 'shortName': 'S. Togbe', 'position': 'M', 'jerseyNumber': '16', 'userCount': 94, 'gender': 'M', 'id': 1982067, 'fieldTranslations': {'nameTranslation': {'ar': 'سكيما توغبي'}, 'shortNameTranslation': {'ar': 'س. توغبي'}}}",False,miss,assisted,"{'x': 23.2, 'y': 32.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.5, 'z': 8.3}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927356,39,,2290,"{'start': {'x': 32.5, 'y': 23.2}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 91.7}}",7,410,2290,shot
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",True,miss,assisted,"{'x': 6.4, 'y': 47.2, 'z': 0}",head,high-left,"{'x': 0, 'y': 64.5, 'z': 51.4}",,"{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6927347,38,,2248,"{'start': {'x': 47.2, 'y': 6.4}, 'end': {'x': 35.5, 'y': 0}, 'goal': {'x': 35.5, 'y': 48.6}}",8,452,2248,shot
"{'name': 'Veljko Mirosavic', 'slug': 'veljko-mirosavic', 'shortName': 'V. Mirosavić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 49, 'gender': 'M', 'id': 1153954, 'fieldTranslations': {'nameTranslation': {'ar': 'يون ن / ساكيلاريديس م'}, 'shortNameTranslation': {'ar': 'ي. م'}}}",False,save,assisted,"{'x': 23.4, 'y': 52.3, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 3.2}","{'x': 1.2, 'y': 50.7, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927346,37,,2216,"{'start': {'x': 52.3, 'y': 23.4}, 'block': {'x': 50.7, 'y': 1.2}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 96.8}}",9,484,2216,shot
"{'name': 'Dominic Sadi', 'firstName': 'Dominic Sadi', 'slug': 'sadi-dominic', 'shortName': 'D. Sadi', 'position': 'F', 'jerseyNumber': '30', 'userCount': 184, 'gender': 'M', 'id': 1398550, 'fieldTranslations': {'nameTranslation': {'ar': 'سادي، دومينيك', 'bn': 'সাদি, ডমিনিক', 'hi': 'सादी, डोमिनिक'}, 'shortNameTranslation': {'ar': 'د. سادي', 'bn': 'ডি. সাদি', 'hi': 'डी. डोमिनिक'}}}",False,miss,fast-break,"{'x': 6.6, 'y': 52.6, 'z': 0}",head,right,"{'x': 0, 'y': 27.4, 'z': 22.2}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927290,32,,1861,"{'start': {'x': 52.6, 'y': 6.6}, 'end': {'x': 72.6, 'y': 0}, 'goal': {'x': 72.6, 'y': 77.8}}",14,839,1861,shot
"{'name': 'Stefan Milošević', 'firstName': '', 'lastName': '', 'slug': 'stefan-milosevic', 'shortName': 'S. Milošević', 'position': 'D', 'jerseyNumber': '11', 'userCount': 12, 'gender': 'M', 'id': 188127, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'س. ميلوشيفيتش'}}}",True,miss,set-piece,"{'x': 20.7, 'y': 33.6, 'z': 0}",left-foot,right,"{'x': 0, 'y': 31.4, 'z': 12.5}",,"{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6927274,30,,1782,"{'start': {'x': 33.6, 'y': 20.7}, 'end': {'x': 68.6, 'y': 0}, 'goal': {'x': 68.6, 'y': 87.5}}",16,918,1782,shot
"{'name': 'Driton Camaj', 'slug': 'driton-camaj', 'shortName': 'D. Camaj', 'position': 'F', 'jerseyNumber': '10', 'userCount': 216, 'gender': 'M', 'id': 798091, 'fieldTranslations': {'nameTranslation': {'ar': 'دريتون كاما', 'bn': 'ড্রিটন ক্যামাজ', 'hi': 'ड्रिटॉन कैमाज'}, 'shortNameTranslation': {'ar': 'د. كاما', 'bn': 'ডি. কামাজ', 'hi': 'डी. कैमाज'}}}",False,miss,free-kick,"{'x': 25.3, 'y': 33.2, 'z': 0}",right-foot,high,"{'x': 0, 'y': 51.4, 'z': 79.2}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927253,28,,1650,"{'start': {'x': 33.2, 'y': 25.3}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 20.8}}",18,1050,1650,shot
"{'name': 'Dominic Sadi', 'firstName': 'Dominic Sadi', 'slug': 'sadi-dominic', 'shortName': 'D. Sadi', 'position': 'F', 'jerseyNumber': '30', 'userCount': 184, 'gender': 'M', 'id': 1398550, 'fieldTranslations': {'nameTranslation': {'ar': 'سادي، دومينيك', 'bn': 'সাদি, ডমিনিক', 'hi': 'सादी, डोमिनिक'}, 'shortNameTranslation': {'ar': 'د. سادي', 'bn': 'ডি. সাদি', 'hi': 'डी. डोमिनिक'}}}",False,block,assisted,"{'x': 17.2, 'y': 29.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}","{'x': 8, 'y': 40.4, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6927244,27,,1577,"{'start': {'x': 29.3, 'y': 17.2}, 'block': {'x': 40.4, 'y': 8}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",19,1123,1577,shot
