minute,value
1.0,4
2.0,9
3.0,18
4.0,28
5.0,25
6.0,22
7.0,8
8.0,-36
9.0,-13
10.0,14
11.0,-22
12.0,-23
13.0,-24
14.0,-28
15.0,-20
16.0,-8
17.0,-19
18.0,-17
19.0,-29
20.0,-23
21.0,-47
22.0,-29
23.0,-19
24.0,-5
25.0,-10
26.0,-6
27.0,-11
28.0,-31
29.0,-12
30.0,-4
31.0,18
32.0,-16
33.0,6
34.0,10
35.0,20
36.0,6
37.0,-31
38.0,-21
39.0,-6
40.0,-20
41.0,-37
42.0,-26
43.0,-12
44.0,15
45.0,10
45.5,37
46.0,-4
47.0,-6
48.0,-7
49.0,-9
50.0,-28
51.0,-29
52.0,-56
53.0,-25
54.0,-12
55.0,-1
56.0,27
57.0,22
58.0,27
59.0,-18
60.0,2
61.0,20
62.0,18
63.0,16
64.0,21
65.0,5
66.0,-14
67.0,-7
68.0,-29
69.0,-58
70.0,-33
71.0,-6
72.0,48
73.0,25
74.0,10
75.0,-20
76.0,-13
77.0,-48
78.0,-46
79.0,-33
80.0,-66
81.0,-75
82.0,-35
83.0,-19
84.0,-50
85.0,-34
86.0,-13
87.0,-7
88.0,5
89.0,9
90.0,11
90.5,43
