minute,value
1.0,-6
2.0,21
3.0,7
4.0,7
5.0,22
6.0,-19
7.0,-22
8.0,-13
9.0,-8
10.0,-12
11.0,-13
12.0,-36
13.0,25
14.0,2
15.0,-11
16.0,-34
17.0,-16
18.0,20
19.0,41
20.0,51
21.0,33
22.0,34
23.0,7
24.0,2
25.0,-2
26.0,5
27.0,-14
28.0,-21
29.0,-35
30.0,-31
31.0,-29
32.0,-51
33.0,-41
34.0,-32
35.0,-25
36.0,-21
37.0,-21
38.0,-36
39.0,-28
40.0,-69
41.0,-42
42.0,-43
43.0,-22
44.0,-12
45.0,-14
45.5,-13
46.0,1
47.0,-3
48.0,-13
49.0,-19
50.0,-46
51.0,-22
52.0,-34
53.0,-22
54.0,-43
55.0,32
56.0,-7
57.0,-7
58.0,-48
59.0,-63
60.0,-40
61.0,-49
62.0,-52
63.0,-31
64.0,-33
65.0,-25
66.0,-26
67.0,-2
68.0,-8
69.0,13
70.0,4
71.0,49
72.0,27
73.0,10
74.0,38
75.0,-41
76.0,-33
77.0,-29
78.0,-20
79.0,-56
80.0,-48
81.0,-55
82.0,-36
83.0,-56
84.0,-37
85.0,-24
86.0,-7
87.0,-1
88.0,7
89.0,9
90.0,35
90.5,33
