minute,value
1.0,7
2.0,29
3.0,24
4.0,36
5.0,27
6.0,42
7.0,13
8.0,16
9.0,16
10.0,37
11.0,27
12.0,16
13.0,7
14.0,-11
15.0,-6
16.0,-35
17.0,-14
18.0,-25
19.0,-4
20.0,4
21.0,8
22.0,12
23.0,-22
24.0,-6
25.0,-30
26.0,-20
27.0,-14
28.0,-20
29.0,-15
30.0,-24
31.0,-14
32.0,9
33.0,10
34.0,15
35.0,43
36.0,24
37.0,10
38.0,1
39.0,1
40.0,-6
41.0,-7
42.0,-17
43.0,25
44.0,-26
45.0,-30
46.0,-1
47.0,-1
48.0,-1
49.0,-21
50.0,-20
51.0,-24
52.0,20
53.0,3
54.0,-18
55.0,-10
56.0,31
57.0,21
58.0,23
59.0,19
60.0,10
61.0,7
62.0,6
63.0,15
64.0,11
65.0,9
66.0,8
67.0,7
68.0,-10
69.0,-2
70.0,13
71.0,11
72.0,1
73.0,32
74.0,8
75.0,-16
76.0,-17
77.0,24
78.0,15
79.0,14
80.0,39
81.0,18
82.0,36
83.0,23
84.0,19
85.0,27
86.0,18
87.0,25
88.0,21
89.0,29
90.0,17
90.5,0
