minute,value
1.0,8
2.0,29
3.0,4
4.0,-4
5.0,8
6.0,34
7.0,6
8.0,-24
9.0,-8
10.0,-11
11.0,-36
12.0,-59
13.0,-45
14.0,-31
15.0,-100
16.0,-55
17.0,-33
18.0,-50
19.0,-17
20.0,4
21.0,-7
22.0,-30
23.0,-36
24.0,-29
25.0,-23
26.0,-26
27.0,-28
28.0,-92
29.0,-42
30.0,-8
31.0,-1
32.0,3
33.0,9
34.0,24
35.0,11
36.0,22
37.0,25
38.0,12
39.0,2
40.0,59
41.0,44
42.0,39
43.0,-63
44.0,-34
45.0,-37
45.5,24
46.0,-7
47.0,5
48.0,21
49.0,38
50.0,16
51.0,58
52.0,29
53.0,10
54.0,29
55.0,14
56.0,-15
57.0,-2
58.0,31
59.0,17
60.0,21
61.0,13
62.0,8
63.0,15
64.0,32
65.0,-41
66.0,-12
67.0,-15
68.0,-21
69.0,-27
70.0,-24
71.0,-16
72.0,-8
73.0,-2
74.0,23
75.0,18
76.0,8
77.0,-39
78.0,-15
79.0,-36
80.0,-34
81.0,-34
82.0,-25
83.0,-86
84.0,-48
85.0,-33
86.0,-27
87.0,-31
88.0,-62
89.0,-36
90.0,-11
90.5,-71
