minute,value
1.0,0
2.0,-23
3.0,33
4.0,36
5.0,23
6.0,18
7.0,29
8.0,12
9.0,-49
10.0,-23
11.0,-14
12.0,-10
13.0,-5
14.0,8
15.0,-26
16.0,18
17.0,37
18.0,38
19.0,27
20.0,25
21.0,23
22.0,-12
23.0,4
24.0,5
25.0,6
26.0,18
27.0,17
28.0,8
29.0,14
30.0,12
31.0,10
32.0,11
33.0,7
34.0,7
35.0,5
36.0,4
37.0,-66
38.0,-15
39.0,-2
40.0,8
41.0,32
42.0,8
43.0,12
44.0,60
45.0,43
45.5,8
46.0,-1
47.0,8
48.0,5
49.0,-19
50.0,15
51.0,1
52.0,-14
53.0,-26
54.0,-7
55.0,14
56.0,-49
57.0,-25
58.0,-14
59.0,11
60.0,-3
61.0,-10
62.0,-14
63.0,-49
64.0,-36
65.0,-29
66.0,-11
67.0,-14
68.0,10
69.0,10
70.0,-14
71.0,39
72.0,6
73.0,20
74.0,11
75.0,-13
76.0,17
77.0,-8
78.0,6
79.0,6
80.0,-7
81.0,-24
82.0,-13
83.0,-18
84.0,12
85.0,-8
86.0,-5
87.0,-6
88.0,-12
89.0,-10
90.0,-18
90.5,-31
