player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Ognjen Krsmanović', 'slug': 'ognjen-krsmanovic', 'shortName': 'O. Krsmanović', 'position': 'F', 'jerseyNumber': '22', 'userCount': 24, 'gender': 'M', 'id': 1398997, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين كرسمنوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كرسمنوفيتش'}}}",False,block,,assisted,"{'x': 8, 'y': 43.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",5522242,50,,2979,"{'start': {'x': 43.4, 'y': 8}, 'block': {'x': 43.1, 'y': 5.7}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",41,2421,279,shot,"{'x': 5.7, 'y': 43.1, 'z': 0}"
"{'name': 'Boubacari Doucoure', 'firstName': '', 'lastName': '', 'slug': 'boubacari-doucoure', 'shortName': 'B. Doucoure', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 986764, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكاري دوكوري'}, 'shortNameTranslation': {'ar': 'ب. دوكوري'}}}",False,miss,,assisted,"{'x': 20, 'y': 64.5, 'z': 0}",left-foot,left,"{'x': 0, 'y': 65.5, 'z': 13.9}",5522203,47,,2815,"{'start': {'x': 64.5, 'y': 20}, 'end': {'x': 34.5, 'y': 0}, 'goal': {'x': 34.5, 'y': 86.1}}",44,2585,115,shot,
"{'name': 'Szabolcs Mezei', 'firstName': '', 'lastName': '', 'slug': 'szabolcs-mezei', 'shortName': 'S. Mezei', 'position': 'M', 'jerseyNumber': '26', 'userCount': 116, 'gender': 'M', 'id': 947036, 'fieldTranslations': {'nameTranslation': {'ar': 'سابولتش ميزاي'}, 'shortNameTranslation': {'ar': 'س. ميزاي'}}}",True,miss,,assisted,"{'x': 24.6, 'y': 64.9, 'z': 0}",left-foot,right,"{'x': 0, 'y': 40.3, 'z': 4.2}",5522007,44,,2586,"{'start': {'x': 64.9, 'y': 24.6}, 'end': {'x': 59.7, 'y': 0}, 'goal': {'x': 59.7, 'y': 95.8}}",2,114,2586,shot,
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,goal,regular,assisted,"{'x': 18.9, 'y': 50.5, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 23.4}",5521967,40,,2353,"{'start': {'x': 50.5, 'y': 18.9}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 76.6}}",6,347,2353,shot,
"{'name': 'Petar Petrović', 'firstName': 'Petar', 'lastName': 'Petrović', 'slug': 'petar-petrovic', 'shortName': 'P. Petrović', 'position': 'D', 'jerseyNumber': '21', 'userCount': 51, 'gender': 'M', 'id': 1500275, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بيتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بيتروفيتش'}}}",False,save,,corner,"{'x': 9.4, 'y': 47, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.6, 'z': 10.1}",5521927,36,,2124,"{'start': {'x': 47, 'y': 9.4}, 'block': {'x': 48.9, 'y': 1.6}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 89.9}}",10,576,2124,shot,"{'x': 1.6, 'y': 48.9, 'z': 0}"
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,miss,,assisted,"{'x': 23.5, 'y': 41.3, 'z': 0}",left-foot,right,"{'x': 0, 'y': 37.8, 'z': 12.5}",5521832,26,,1542,"{'start': {'x': 41.3, 'y': 23.5}, 'end': {'x': 62.2, 'y': 0}, 'goal': {'x': 62.2, 'y': 87.5}}",20,1158,1542,shot,
"{'name': 'Lazar Mićić', 'firstName': 'Lazar Micic', 'lastName': '', 'slug': 'lazar-micic', 'shortName': 'L. Mićić', 'position': 'M', 'jerseyNumber': '28', 'userCount': 43, 'gender': 'M', 'id': 1147526, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميتشيتش'}, 'shortNameTranslation': {'ar': 'ل. ميتشيتش'}}}",False,block,,regular,"{'x': 13.6, 'y': 62, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 48, 'z': 19}",5522962,23,,1367,"{'start': {'x': 62, 'y': 13.6}, 'block': {'x': 62.1, 'y': 12.9}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 81}}",23,1333,1367,shot,"{'x': 12.9, 'y': 62.1, 'z': 0}"
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,block,,assisted,"{'x': 20.7, 'y': 72.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 19}",5521750,17,,979,"{'start': {'x': 72.2, 'y': 20.7}, 'block': {'x': 70.9, 'y': 15.8}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 81}}",29,1721,979,shot,"{'x': 15.8, 'y': 70.9, 'z': 0}"
"{'name': 'Ognjen Krsmanović', 'slug': 'ognjen-krsmanovic', 'shortName': 'O. Krsmanović', 'position': 'F', 'jerseyNumber': '22', 'userCount': 24, 'gender': 'M', 'id': 1398997, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين كرسمنوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كرسمنوفيتش'}}}",False,save,,corner,"{'x': 9.9, 'y': 48.2, 'z': 0}",head,low-left,"{'x': 0, 'y': 53.2, 'z': 2.5}",5521671,8,,468,"{'start': {'x': 48.2, 'y': 9.9}, 'block': {'x': 49.8, 'y': 0.90000000000001}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 97.5}}",38,2232,468,shot,"{'x': 0.90000000000001, 'y': 49.8, 'z': 0}"
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,miss,,assisted,"{'x': 18.9, 'y': 49.1, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.3, 'z': 2.8}",5521620,3,,132,"{'start': {'x': 49.1, 'y': 18.9}, 'end': {'x': 43.7, 'y': 0}, 'goal': {'x': 43.7, 'y': 97.2}}",43,2568,132,shot,
"{'name': 'Kayode Saliman', 'firstName': 'Kayode', 'lastName': 'Saliman', 'slug': 'kayode-saliman', 'shortName': 'K. Saliman', 'position': 'M', 'jerseyNumber': '14', 'userCount': 39, 'gender': 'M', 'id': 1472922, 'fieldTranslations': {'nameTranslation': {'ar': 'كايويد ساليمان'}, 'shortNameTranslation': {'ar': 'ك. ساليمان'}}}",False,miss,,regular,"{'x': 21.2, 'y': 19.9, 'z': 0}",right-foot,right,"{'x': 0, 'y': 37.3, 'z': 8.3}",5521573,1,,18,"{'start': {'x': 19.9, 'y': 21.2}, 'end': {'x': 62.7, 'y': 0}, 'goal': {'x': 62.7, 'y': 91.7}}",45,2682,18,shot,
