match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,goals,ownGoals,minutesPlayed,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct
15281000,home,37956,FK Arsenal Tivat,800147,Bojan Zogović,bojan-zogovic,G,1,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,889057,Mitar Ćuković,mitar-cukovic,D,2,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,925940,Armin Imamović,armin-imamovic,D,14,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,889352,Zoran Mikijelj,zoran-mikijelj,D,19,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,984070,Marko Živanović,marko-zivanovic,D,26,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,363780,Staniša Mandić,stanisa-mandic,M,77,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,842506,Aleksandar Macanović,aleksandar-macanovic,M,20,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,1005627,Aleksa Ćetković,aleksa-cetkovic,M,28,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,1947605,Petar Ražnatović,petar-raznatovic,M,10,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,957906,Igor Vukcevic,igor-vukcevic,F,9,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,1130148,Neđeljko Kovinić,nedeljko-kovinic,F,90,False,1.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,184773,Irfan Šahman,irfan-sahman,M,8,True,,,,,,0,0,0,0,0,,,,,
15281000,home,37956,FK Arsenal Tivat,205970,Julian Montenegro,julian-montenegro,M,11,True,,,,,,0,0,0,0,0,,,,,
