minute,value
1.0,2
2.0,8
3.0,14
4.0,26
5.0,35
6.0,37
7.0,30
8.0,26
9.0,26
10.0,17
11.0,11
12.0,15
13.0,28
14.0,27
15.0,12
16.0,3
17.0,-6
18.0,-3
19.0,23
20.0,11
21.0,-13
22.0,-37
23.0,34
24.0,20
25.0,20
26.0,19
27.0,26
28.0,19
29.0,17
30.0,18
31.0,26
32.0,26
33.0,36
34.0,11
35.0,-14
36.0,-14
37.0,-7
38.0,-15
39.0,22
40.0,12
41.0,14
42.0,11
43.0,10
44.0,43
45.0,63
45.5,4
46.0,15
47.0,14
48.0,14
49.0,2
50.0,1
51.0,2
52.0,58
53.0,13
54.0,-12
55.0,-22
56.0,-15
57.0,36
58.0,26
59.0,-19
60.0,-21
61.0,-38
62.0,27
63.0,-13
64.0,-6
65.0,-9
66.0,-3
67.0,-42
68.0,-22
69.0,-15
70.0,-3
71.0,-37
72.0,-18
73.0,-9
74.0,-51
75.0,-14
76.0,-5
77.0,22
78.0,9
79.0,1
80.0,-5
81.0,-23
82.0,-43
83.0,-14
84.0,23
85.0,-44
86.0,30
87.0,11
88.0,3
89.0,8
90.0,8
90.5,-29
