player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Babacar Mboup', 'slug': 'babacar-mboup', 'shortName': 'B. Mboup', 'position': 'F', 'jerseyNumber': '12', 'userCount': 93, 'gender': 'M', 'id': 1566364, 'fieldTranslations': {'nameTranslation': {'ar': 'مبوب، باباكار'}, 'shortNameTranslation': {'ar': 'ب. مبوب'}}}",False,post,corner,"{'x': 3, 'y': 45.2, 'z': 0}",head,high,"{'x': 0, 'y': 49.1, 'z': 38.6}",5534518,90,6.0,5732,"{'start': {'x': 45.2, 'y': 3}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 61.4}}",1,568,332,shot,,
"{'name': 'Mateja Radonjić', 'firstName': '', 'lastName': '', 'slug': 'mateja-radonjic', 'shortName': 'M. Radonjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 49, 'gender': 'M', 'id': 1153961, 'fieldTranslations': {'nameTranslation': {'ar': 'هاليسديمير د / أوكتاي ر ك'}, 'shortNameTranslation': {'ar': 'ه. ك'}}}",False,save,regular,"{'x': 22.6, 'y': 64.4, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.3, 'z': 19.6}",5534487,90,1.0,5459,"{'start': {'x': 64.4, 'y': 22.6}, 'block': {'x': 52.5, 'y': 2}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 80.4}}",1,841,59,shot,"{'x': 2, 'y': 52.5, 'z': 0}",
"{'name': 'Lacine Kone', 'firstName': 'Lacine Kone', 'lastName': '', 'slug': 'lacine-kone', 'shortName': 'L. Kone', 'position': 'F', 'jerseyNumber': '9', 'userCount': 14, 'gender': 'M', 'id': 1429076, 'fieldTranslations': {'nameTranslation': {'ar': 'لاسين كوني'}, 'shortNameTranslation': {'ar': 'ل. كوني'}}}",False,miss,throw-in-set-piece,"{'x': 7.3, 'y': 49.3, 'z': 0}",head,close-left,"{'x': 0, 'y': 56.8, 'z': 25}",5534473,88,,5273,"{'start': {'x': 49.3, 'y': 7.3}, 'end': {'x': 43.2, 'y': 0}, 'goal': {'x': 43.2, 'y': 75}}",3,127,2573,shot,,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,corner,"{'x': 25.9, 'y': 41.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}",5534409,85,,5093,"{'start': {'x': 41.7, 'y': 25.9}, 'block': {'x': 43.1, 'y': 20.7}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",6,307,2393,shot,"{'x': 20.7, 'y': 43.1, 'z': 0}",
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,fast-break,"{'x': 14.7, 'y': 66.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 19}",5534408,85,,5051,"{'start': {'x': 66.7, 'y': 14.7}, 'block': {'x': 64.1, 'y': 12.1}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 81}}",6,349,2351,shot,"{'x': 12.1, 'y': 64.1, 'z': 0}",
"{'name': 'Jovan Ilić', 'firstName': '', 'lastName': '', 'slug': 'jovan-ilic', 'shortName': 'J. Ilić', 'position': 'M', 'jerseyNumber': '31', 'userCount': 35, 'gender': 'M', 'id': 1046779, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان إيلتش'}, 'shortNameTranslation': {'ar': 'ي. إيلتش'}}}",True,save,free-kick,"{'x': 9.8, 'y': 18.2, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.6, 'z': 27.2}",5534396,83,,4969,"{'start': {'x': 18.2, 'y': 9.8}, 'block': {'x': 48.2, 'y': 0.2}, 'end': {'x': 46.4, 'y': 0}, 'goal': {'x': 46.4, 'y': 72.8}}",8,431,2269,shot,"{'x': 0.2, 'y': 48.2, 'z': 0}",
"{'name': 'Mbouri Yamkam', 'firstName': 'Mbouri Yamkam', 'lastName': '', 'slug': 'mbouri-yamkam', 'shortName': 'M. Yamkam', 'position': 'D', 'jerseyNumber': '3', 'userCount': 69, 'gender': 'M', 'id': 1099198, 'fieldTranslations': {'nameTranslation': {'ar': 'مبوري يامكام'}, 'shortNameTranslation': {'ar': 'م. يامكام'}}}",False,miss,set-piece,"{'x': 14.4, 'y': 35.2, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43, 'z': 33.3}",5534830,71,,4249,"{'start': {'x': 35.2, 'y': 14.4}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 66.7}}",20,1151,1549,shot,,
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",True,miss,assisted,"{'x': 27.1, 'y': 56.4, 'z': 0}",right-foot,high,"{'x': 0, 'y': 53.1, 'z': 69.4}",5534295,69,,4118,"{'start': {'x': 56.4, 'y': 27.1}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 30.6}}",22,1282,1418,shot,,
"{'name': 'Vanja Ilić', 'slug': 'vanja-ilic', 'shortName': 'V. Ilić', 'position': 'M', 'jerseyNumber': '23', 'userCount': 66, 'gender': 'M', 'id': 889059, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا إيلتش'}, 'shortNameTranslation': {'ar': 'ف. إيلتش'}}}",False,save,assisted,"{'x': 17.3, 'y': 23.1, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.4, 'z': 23.4}",5534259,65,,3893,"{'start': {'x': 23.1, 'y': 17.3}, 'block': {'x': 48, 'y': 0.7}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 76.6}}",26,1507,1193,shot,"{'x': 0.7, 'y': 48, 'z': 0}",
"{'name': 'Lacine Kone', 'firstName': 'Lacine Kone', 'lastName': '', 'slug': 'lacine-kone', 'shortName': 'L. Kone', 'position': 'F', 'jerseyNumber': '9', 'userCount': 14, 'gender': 'M', 'id': 1429076, 'fieldTranslations': {'nameTranslation': {'ar': 'لاسين كوني'}, 'shortNameTranslation': {'ar': 'ل. كوني'}}}",False,miss,assisted,"{'x': 13.2, 'y': 53.8, 'z': 0}",left-foot,high,"{'x': 0, 'y': 50.4, 'z': 86.1}",5534231,61,,3639,"{'start': {'x': 53.8, 'y': 13.2}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 13.9}}",30,1761,939,shot,,
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",True,save,regular,"{'x': 22.9, 'y': 69.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 17.7}",5534224,60,,3599,"{'start': {'x': 69.1, 'y': 22.9}, 'block': {'x': 51.8, 'y': 1.2}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 82.3}}",31,1801,899,shot,"{'x': 1.2, 'y': 51.8, 'z': 0}",
"{'name': 'Radivoj Bosić', 'firstName': '', 'lastName': '', 'slug': 'radivoj-bosic', 'shortName': 'R. Bosić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 67, 'gender': 'M', 'id': 965889, 'fieldTranslations': {'nameTranslation': {'ar': 'راديفوي بوسيتش', 'bn': 'রেডিভোজ বসিক', 'hi': 'रेडिवो बोसिक'}, 'shortNameTranslation': {'ar': 'ر. بوسيتش', 'bn': 'আর. বোসিচ', 'hi': 'आर. बोसिक'}}}",False,save,corner,"{'x': 20.4, 'y': 23.9, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 5.1}",5534177,55,,3279,"{'start': {'x': 23.9, 'y': 20.4}, 'block': {'x': 47.8, 'y': 0.7}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 94.9}}",36,2121,579,shot,"{'x': 0.7, 'y': 47.8, 'z': 0}",
"{'name': 'Radivoj Bosić', 'firstName': '', 'lastName': '', 'slug': 'radivoj-bosic', 'shortName': 'R. Bosić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 67, 'gender': 'M', 'id': 965889, 'fieldTranslations': {'nameTranslation': {'ar': 'راديفوي بوسيتش', 'bn': 'রেডিভোজ বসিক', 'hi': 'रेडिवो बोसिक'}, 'shortNameTranslation': {'ar': 'ر. بوسيتش', 'bn': 'আর. বোসিচ', 'hi': 'आर. बोसिक'}}}",False,block,assisted,"{'x': 5.8, 'y': 28.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5534176,54,,3236,"{'start': {'x': 28.9, 'y': 5.8}, 'block': {'x': 33, 'y': 4.6}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",37,2164,536,shot,"{'x': 4.6, 'y': 33, 'z': 0}",
