player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType
"{'name': 'Andrej Pavlovic', 'firstName': 'Andrej Pavlovic', 'slug': 'andrej-pavlovic', 'shortName': 'A. Pavlović', 'position': 'D', 'jerseyNumber': '4', 'userCount': 49, 'gender': 'M', 'id': 1981967, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه بافلوفيتش'}, 'shortNameTranslation': {'ar': 'أ. بافلوفيتش'}}}",False,miss,set-piece,"{'x': 12.5, 'y': 48.3, 'z': 0}",head,close-high,"{'x': 0, 'y': 48.9, 'z': 52.8}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623857,62,,3697,"{'start': {'x': 48.3, 'y': 12.5}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 47.2}}",29,1703,997,shot
"{'name': 'Petar Bojić', 'firstName': '', 'lastName': '', 'slug': 'petar-bojic', 'shortName': 'P. Bojić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 26, 'gender': 'M', 'id': 126558, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بويتش', 'bn': 'পেটার বোজিচ', 'hi': 'पीटर बोजिक'}, 'shortNameTranslation': {'ar': 'ب. بويتش', 'bn': 'পি. বোজিচ', 'hi': 'पी. बोजिक'}}}",True,miss,assisted,"{'x': 7.2, 'y': 66, 'z': 0}",left-foot,left,"{'x': 0, 'y': 70.1, 'z': 18.1}","{'x': 3.8, 'y': 47.7, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6624337,60,,3598,"{'start': {'x': 66, 'y': 7.2}, 'block': {'x': 47.7, 'y': 3.8}, 'end': {'x': 29.9, 'y': 0}, 'goal': {'x': 29.9, 'y': 81.9}}",31,1802,898,shot
"{'name': 'Jovan Šljivić', 'slug': 'jovan-sljivic', 'shortName': 'J. Šljivić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 666, 'gender': 'M', 'id': 1153956, 'fieldTranslations': {'nameTranslation': {'ar': 'بيليتيتش إ / ميلوفانوف ت'}, 'shortNameTranslation': {'ar': 'ب. ت'}}}",False,miss,corner,"{'x': 13.5, 'y': 37.2, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 57.3, 'z': 79.2}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623844,59,,3537,"{'start': {'x': 37.2, 'y': 13.5}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 20.8}}",32,1863,837,shot
"{'name': 'Uroš Kabić', 'firstName': '', 'lastName': '', 'slug': 'uros-kabic', 'shortName': 'U. Kabić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 254, 'gender': 'M', 'id': 1087489, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروس كابيتش', 'bn': 'উরোস কাবিচ', 'hi': 'उरोस काबिक'}, 'shortNameTranslation': {'ar': 'أ. كابيتش', 'bn': 'ইউ. কাবিচ', 'hi': 'यू. काबिक'}}}",False,miss,corner,"{'x': 12.9, 'y': 72.3, 'z': 0}",left-foot,high,"{'x': 0, 'y': 54.8, 'z': 94.4}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623803,57,,3400,"{'start': {'x': 72.3, 'y': 12.9}, 'end': {'x': 45.2, 'y': 0}, 'goal': {'x': 45.2, 'y': 5.6}}",34,2000,700,shot
"{'name': 'Ethan Hoard', 'firstName': 'Ethan Hoard', 'slug': 'ethan-hoard', 'shortName': 'E. Hoard', 'position': 'F', 'jerseyNumber': '9', 'userCount': 86, 'gender': 'M', 'id': 1818867, 'fieldTranslations': {'nameTranslation': {'ar': 'إيثان هورد'}, 'shortNameTranslation': {'ar': 'إ. هورد'}}}",False,miss,assisted,"{'x': 26, 'y': 50.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 54.5, 'z': 84.7}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623748,51,,3034,"{'start': {'x': 50.3, 'y': 26}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 15.3}}",40,2366,334,shot
"{'name': 'Petar Bojić', 'firstName': '', 'lastName': '', 'slug': 'petar-bojic', 'shortName': 'P. Bojić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 26, 'gender': 'M', 'id': 126558, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بويتش', 'bn': 'পেটার বোজিচ', 'hi': 'पीटर बोजिक'}, 'shortNameTranslation': {'ar': 'ب. بويتش', 'bn': 'পি. বোজিচ', 'hi': 'पी. बोजिक'}}}",True,miss,set-piece,"{'x': 14.4, 'y': 37.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 41.8, 'z': 77.8}",,"{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623718,49,,2882,"{'start': {'x': 37.6, 'y': 14.4}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 22.2}}",42,2518,182,shot
"{'name': 'Nemanja Milojević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-milojevic', 'shortName': 'N. Milojević', 'position': 'M', 'jerseyNumber': '38', 'userCount': 65, 'gender': 'M', 'id': 837894, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلوجيفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلوجيفيتش'}}}",True,miss,assisted,"{'x': 11.7, 'y': 56, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 52.6, 'z': 52.8}",,"{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623416,40,,2362,"{'start': {'x': 56, 'y': 11.7}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 47.2}}",6,338,2362,shot
"{'name': 'Mihailo Todosijevic', 'firstName': 'Mihailo Todosijevic', 'slug': 'mihailo-todosijevic', 'shortName': 'M. Todosijevic', 'position': 'F', 'jerseyNumber': '22', 'userCount': 19, 'gender': 'M', 'id': 1981982, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو تودوسيفيتش'}, 'shortNameTranslation': {'ar': 'م. تودوسيفيتش'}}}",True,save,assisted,"{'x': 9.2, 'y': 61.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 4.4}","{'x': 7, 'y': 58.8, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623413,37,,2193,"{'start': {'x': 61.5, 'y': 9.2}, 'block': {'x': 58.8, 'y': 7}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 95.6}}",9,507,2193,shot
"{'name': 'Ethan Hoard', 'firstName': 'Ethan Hoard', 'slug': 'ethan-hoard', 'shortName': 'E. Hoard', 'position': 'F', 'jerseyNumber': '9', 'userCount': 86, 'gender': 'M', 'id': 1818867, 'fieldTranslations': {'nameTranslation': {'ar': 'إيثان هورد'}, 'shortNameTranslation': {'ar': 'إ. هورد'}}}",False,save,assisted,"{'x': 7.1, 'y': 43.6, 'z': 0}",head,low-left,"{'x': 0, 'y': 53, 'z': 18.4}","{'x': 0, 'y': 50.2, 'z': 0}","{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623397,35,,2076,"{'start': {'x': 43.6, 'y': 7.1}, 'block': {'x': 50.2, 'y': 0}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 81.6}}",11,624,2076,shot
"{'name': 'Marko Gobeljić', 'firstName': '', 'lastName': '', 'slug': 'marko-gobeljic', 'shortName': 'M. Gobeljić', 'position': 'D', 'jerseyNumber': '77', 'userCount': 115, 'gender': 'M', 'id': 191640, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو جوبيليتش', 'bn': 'মার্কো গোবেলজিচ', 'hi': 'मार्को गोबेलजिक'}, 'shortNameTranslation': {'ar': 'م. جوبيليتش', 'bn': 'এম. গোবেলজিচ', 'hi': 'एम. गोबेलजिक'}}}",False,miss,assisted,"{'x': 28.5, 'y': 68.3, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 37.3, 'z': 75}",,"{'name': 'Saša Stamenković', 'firstName': '', 'lastName': '', 'slug': 'sasa-stamenkovic', 'shortName': 'S. Stamenković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 63, 'gender': 'M', 'id': 38583, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا ستامنكوفيتش'}, 'shortNameTranslation': {'ar': 'س. ستامنكوفيتش'}}}",6623382,32,,1894,"{'start': {'x': 68.3, 'y': 28.5}, 'end': {'x': 62.7, 'y': 0}, 'goal': {'x': 62.7, 'y': 25}}",14,806,1894,shot
"{'name': 'Mihailo Todosijevic', 'firstName': 'Mihailo Todosijevic', 'slug': 'mihailo-todosijevic', 'shortName': 'M. Todosijevic', 'position': 'F', 'jerseyNumber': '22', 'userCount': 19, 'gender': 'M', 'id': 1981982, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو تودوسيفيتش'}, 'shortNameTranslation': {'ar': 'م. تودوسيفيتش'}}}",True,block,fast-break,"{'x': 9.1, 'y': 54.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 11.1}","{'x': 7.6, 'y': 53.2, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623264,20,,1193,"{'start': {'x': 54.4, 'y': 9.1}, 'block': {'x': 53.2, 'y': 7.6}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 88.9}}",26,1507,1193,shot
"{'name': 'Nemanja Milojević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-milojevic', 'shortName': 'N. Milojević', 'position': 'M', 'jerseyNumber': '38', 'userCount': 65, 'gender': 'M', 'id': 837894, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلوجيفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلوجيفيتش'}}}",True,miss,assisted,"{'x': 4.9, 'y': 31.3, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.5, 'z': 20.8}",,"{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623234,15,,894,"{'start': {'x': 31.3, 'y': 4.9}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 79.2}}",31,1806,894,shot
"{'name': 'Mihailo Todosijevic', 'firstName': 'Mihailo Todosijevic', 'slug': 'mihailo-todosijevic', 'shortName': 'M. Todosijevic', 'position': 'F', 'jerseyNumber': '22', 'userCount': 19, 'gender': 'M', 'id': 1981982, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو تودوسيفيتش'}, 'shortNameTranslation': {'ar': 'م. تودوسيفيتش'}}}",True,miss,assisted,"{'x': 21.8, 'y': 33.8, 'z': 0}",right-foot,left,"{'x': 0, 'y': 61.8, 'z': 1.4}","{'x': 7.3, 'y': 38.3, 'z': 0}","{'name': 'Balša Popović', 'firstName': 'Balsa Popovic', 'lastName': '', 'slug': 'balsa-popovic', 'shortName': 'B. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 174, 'gender': 'M', 'id': 1126067, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوبوفيتش'}}}",6623233,15,,890,"{'start': {'x': 33.8, 'y': 21.8}, 'block': {'x': 38.3, 'y': 7.3}, 'end': {'x': 38.2, 'y': 0}, 'goal': {'x': 38.2, 'y': 98.6}}",31,1810,890,shot
