minute,value
1.0,-4
2.0,-3
3.0,-18
4.0,-25
5.0,-21
6.0,-34
7.0,-25
8.0,-17
9.0,16
10.0,3
11.0,31
12.0,21
13.0,-22
14.0,-22
15.0,-59
16.0,-20
17.0,24
18.0,2
19.0,-8
20.0,-13
21.0,21
22.0,23
23.0,-20
24.0,-5
25.0,-7
26.0,-1
27.0,-27
28.0,-7
29.0,20
30.0,10
31.0,1
32.0,12
33.0,-30
34.0,-6
35.0,-46
36.0,-52
37.0,-31
38.0,-12
39.0,-1
40.0,39
41.0,23
42.0,8
43.0,-6
44.0,-14
45.0,-40
45.5,-21
46.0,-6
47.0,-5
48.0,-5
49.0,29
50.0,2
51.0,-2
52.0,-61
53.0,-38
54.0,-26
55.0,-16
56.0,-16
57.0,-18
58.0,-53
59.0,-36
60.0,-73
61.0,-50
62.0,-67
63.0,-49
64.0,-43
65.0,-17
66.0,-9
67.0,-3
68.0,-5
69.0,-10
70.0,-15
71.0,-4
72.0,5
73.0,7
74.0,-9
75.0,-66
76.0,-65
77.0,-48
78.0,-31
79.0,-47
80.0,-19
81.0,-36
82.0,-24
83.0,-21
84.0,-17
85.0,-17
86.0,-50
87.0,-30
88.0,-17
89.0,-10
90.0,-32
90.5,-29
