match_id,round,match_date,match_datetime,status,homeTeam_id,homeTeam_name,homeTeam_formation,awayTeam_id,awayTeam_name,awayTeam_formation,homeScore_period1,homeScore_period2,homeScore_total,awayScore_period1,awayScore_period2,awayScore_total
14147324,7,2025-09-17,2025-09-17 17:00:00,Ended,6226,FK Dečić Tuzi,4-4-2,6224,FK Sutjeska Nikšić,4-2-3-1,2.0,1.0,3.0,0.0,1.0,1.0
14147329,7,2025-09-17,2025-09-17 18:00:00,Ended,36019,FK Mornar Bar,4-2-3-1,5143,FK Budućnost Podgorica,4-4-2,0.0,1.0,1.0,1.0,0.0,1.0
14147330,8,2025-09-21,2025-09-21 16:00:00,Ended,37956,FK Arsenal Tivat,4-2-3-1,6226,FK Dečić Tuzi,4-4-2,1.0,0.0,1.0,1.0,0.0,1.0
14147331,8,2025-09-21,2025-09-21 16:00:00,Ended,24312,FK Jezero,4-4-2,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,0.0,1.0,1.0,2.0,0.0,2.0
14147327,8,2025-09-21,2025-09-21 16:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,327162,Mladost DG,4-1-4-1,1.0,2.0,3.0,0.0,1.0,1.0
14147332,8,2025-09-21,2025-09-21 17:00:00,Ended,6216,OFK Petrovac,4-2-3-1,36019,FK Mornar Bar,4-2-3-1,0.0,1.0,1.0,0.0,1.0,1.0
14147334,8,2025-09-21,2025-09-21 18:00:00,Ended,7581,FK Bokelj Kotor,4-2-3-1,5143,FK Budućnost Podgorica,4-2-3-1,0.0,0.0,0.0,0.0,2.0,2.0
14147335,9,2025-09-27,2025-09-27 16:00:00,Ended,327162,Mladost DG,4-2-3-1,37956,FK Arsenal Tivat,3-4-2-1,0.0,2.0,2.0,0.0,0.0,0.0
14147337,9,2025-09-27,2025-09-27 17:00:00,Ended,36019,FK Mornar Bar,4-4-2,24312,FK Jezero,4-2-3-1,2.0,0.0,2.0,0.0,2.0,2.0
14147336,9,2025-09-27,2025-09-27 18:00:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,6224,FK Sutjeska Nikšić,4-1-4-1,0.0,0.0,0.0,0.0,0.0,0.0
14147333,9,2025-09-27,2025-09-27 18:00:00,Ended,6226,FK Dečić Tuzi,4-4-1-1,7581,FK Bokelj Kotor,4-4-2,0.0,0.0,0.0,1.0,1.0,2.0
14147338,9,2025-09-27,2025-09-27 18:30:00,Ended,5143,FK Budućnost Podgorica,4-1-4-1,6216,OFK Petrovac,4-2-3-1,0.0,1.0,1.0,0.0,1.0,1.0
14147339,10,2025-10-01,2025-10-01 14:00:00,Ended,327162,Mladost DG,4-5-1,6226,FK Dečić Tuzi,4-2-3-1,0.0,1.0,1.0,1.0,1.0,2.0
14147341,10,2025-10-01,2025-10-01 15:00:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,37956,FK Arsenal Tivat,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
14147342,10,2025-10-01,2025-10-01 16:00:00,Ended,7581,FK Bokelj Kotor,5-4-1,6216,OFK Petrovac,4-4-2,0.0,1.0,1.0,0.0,2.0,2.0
14147340,10,2025-10-01,2025-10-01 16:00:00,Ended,36019,FK Mornar Bar,4-4-1-1,6224,FK Sutjeska Nikšić,4-2-3-1,1.0,0.0,1.0,0.0,0.0,0.0
14147343,10,2025-10-01,2025-10-01 18:00:00,Ended,5143,FK Budućnost Podgorica,4-1-4-1,24312,FK Jezero,4-4-2,0.0,1.0,1.0,0.0,1.0,1.0
14147348,11,2025-10-05,2025-10-05 13:00:00,Ended,24312,FK Jezero,4-4-2,6216,OFK Petrovac,4-2-3-1,0.0,1.0,1.0,2.0,1.0,3.0
14147346,11,2025-10-05,2025-10-05 14:00:00,Ended,327162,Mladost DG,4-1-4-1,7581,FK Bokelj Kotor,4-2-3-1,2.0,1.0,3.0,0.0,0.0,0.0
14147350,11,2025-10-05,2025-10-05 16:00:00,Ended,6226,FK Dečić Tuzi,4-4-2,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
14147347,11,2025-10-05,2025-10-05 18:30:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,5143,FK Budućnost Podgorica,4-2-3-1,0.0,0.0,0.0,0.0,2.0,2.0
14833029,11,2025-10-08,2025-10-08 13:15:00,Ended,37956,FK Arsenal Tivat,5-4-1,36019,FK Mornar Bar,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147349,12,2025-10-18,2025-10-18 13:00:00,Ended,7581,FK Bokelj Kotor,4-2-3-1,24312,FK Jezero,4-3-1-2,1.0,2.0,3.0,0.0,0.0,0.0
14147351,12,2025-10-18,2025-10-18 14:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,327162,Mladost DG,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147345,12,2025-10-18,2025-10-18 15:00:00,Ended,6216,OFK Petrovac,4-2-3-1,6224,FK Sutjeska Nikšić,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147353,12,2025-10-18,2025-10-18 16:00:00,Ended,36019,FK Mornar Bar,4-2-3-1,6226,FK Dečić Tuzi,4-2-3-1,0.0,1.0,1.0,0.0,0.0,0.0
14147352,12,2025-10-18,2025-10-18 16:00:00,Ended,5143,FK Budućnost Podgorica,4-1-4-1,37956,FK Arsenal Tivat,5-4-1,1.0,3.0,4.0,1.0,1.0,2.0
14147355,13,2025-10-26,2025-10-26 13:00:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-5-1,7581,FK Bokelj Kotor,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
14147359,13,2025-10-26,2025-10-26 13:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,24312,FK Jezero,4-4-1-1,0.0,1.0,1.0,0.0,0.0,0.0
14147357,13,2025-10-26,2025-10-26 17:00:00,Ended,327162,Mladost DG,3-5-2,36019,FK Mornar Bar,4-5-1,0.0,1.0,1.0,2.0,1.0,3.0
14147358,13,2025-10-29,2025-10-29 13:30:00,Ended,37956,FK Arsenal Tivat,5-4-1,6216,OFK Petrovac,4-2-3-1,2.0,1.0,3.0,1.0,1.0,2.0
15188250,13,2025-12-14,2025-12-14 13:00:00,Ended,6226,FK Dečić Tuzi,4-4-2,5143,FK Budućnost Podgorica,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
14147356,14,2025-11-01,2025-11-01 13:00:00,Ended,7581,FK Bokelj Kotor,5-4-1,6224,FK Sutjeska Nikšić,4-3-2-1,2.0,2.0,4.0,1.0,4.0,5.0
14147361,14,2025-11-01,2025-11-01 15:30:00,Ended,36019,FK Mornar Bar,4-1-4-1,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,0.0,3.0,3.0,1.0,0.0,1.0
14147362,14,2025-11-02,2025-11-02 14:00:00,Ended,24312,FK Jezero,4-4-2,37956,FK Arsenal Tivat,5-4-1,1.0,1.0,2.0,0.0,0.0,0.0
14147360,14,2025-11-02,2025-11-02 14:00:00,Ended,6216,OFK Petrovac,4-2-3-1,6226,FK Dečić Tuzi,4-4-2,1.0,0.0,1.0,0.0,1.0,1.0
14147363,14,2025-11-02,2025-11-02 14:00:00,Ended,5143,FK Budućnost Podgorica,4-2-3-1,327162,Mladost DG,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147364,15,2025-11-09,2025-11-09 13:00:00,Ended,37956,FK Arsenal Tivat,4-3-3,6224,FK Sutjeska Nikšić,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
14147370,15,2025-11-09,2025-11-09 14:00:00,Ended,327162,Mladost DG,4-4-2,6216,OFK Petrovac,4-1-3-2,1.0,0.0,1.0,0.0,0.0,0.0
14147366,15,2025-11-09,2025-11-09 14:00:00,Ended,6226,FK Dečić Tuzi,4-4-2,24312,FK Jezero,4-4-2,0.0,1.0,1.0,0.0,0.0,0.0
14147368,15,2025-11-09,2025-11-09 14:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,5143,FK Budućnost Podgorica,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147369,15,2025-11-09,2025-11-09 15:30:00,Ended,36019,FK Mornar Bar,4-1-4-1,7581,FK Bokelj Kotor,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
14147371,16,2025-11-22,2025-11-22 12:00:00,Ended,7581,FK Bokelj Kotor,5-3-2,37956,FK Arsenal Tivat,3-4-2-1,2.0,0.0,2.0,0.0,0.0,0.0
14147373,16,2025-11-22,2025-11-22 12:30:00,Ended,6216,OFK Petrovac,4-3-1-2,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,3.0,1.0,4.0,0.0,0.0,0.0
14147372,16,2025-11-22,2025-11-22 13:00:00,Ended,24312,FK Jezero,4-2-3-1,327162,Mladost DG,4-4-2,0.0,1.0,1.0,0.0,0.0,0.0
14147376,16,2025-11-22,2025-11-22 13:00:00,Ended,5143,FK Budućnost Podgorica,4-2-3-1,36019,FK Mornar Bar,4-2-3-1,1.0,1.0,2.0,0.0,0.0,0.0
14147375,16,2025-11-22,2025-11-22 17:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,6226,FK Dečić Tuzi,4-4-2,0.0,3.0,3.0,1.0,0.0,1.0
14147381,17,2025-11-29,2025-11-29 14:00:00,Ended,5143,FK Budućnost Podgorica,4-2-3-1,7581,FK Bokelj Kotor,4-3-3,0.0,0.0,0.0,0.0,1.0,1.0
14147378,17,2025-11-30,2025-11-30 12:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,24312,FK Jezero,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
14147380,17,2025-11-30,2025-11-30 13:00:00,Ended,6226,FK Dečić Tuzi,4-2-3-1,37956,FK Arsenal Tivat,4-3-2-1,2.0,2.0,4.0,1.0,1.0,2.0
14147377,17,2025-11-30,2025-11-30 14:00:00,Ended,327162,Mladost DG,4-1-4-1,6224,FK Sutjeska Nikšić,4-2-3-1,0.0,2.0,2.0,1.0,2.0,3.0
14147379,17,2025-11-30,2025-11-30 16:00:00,Ended,36019,FK Mornar Bar,4-2-3-1,6216,OFK Petrovac,4-2-3-1,0.0,3.0,3.0,1.0,0.0,1.0
14147382,18,2025-12-06,2025-12-06 12:00:00,Ended,37956,FK Arsenal Tivat,4-4-2,327162,Mladost DG,3-4-2-1,0.0,0.0,0.0,0.0,0.0,0.0
14147383,18,2025-12-06,2025-12-06 12:00:00,Ended,7581,FK Bokelj Kotor,5-4-1,6226,FK Dečić Tuzi,4-2-3-1,0.0,1.0,1.0,1.0,0.0,1.0
14147385,18,2025-12-06,2025-12-06 12:30:00,Ended,24312,FK Jezero,4-3-3,36019,FK Mornar Bar,4-1-4-1,0.0,2.0,2.0,0.0,1.0,1.0
14147384,18,2025-12-06,2025-12-06 13:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,6219,FK Jedinstvo Bijelo Polje,4-5-1,1.0,1.0,2.0,0.0,0.0,0.0
14147386,18,2025-12-06,2025-12-06 13:00:00,Ended,6216,OFK Petrovac,4-2-3-1,5143,FK Budućnost Podgorica,4-1-4-1,2.0,0.0,2.0,1.0,0.0,1.0
14147387,19,2025-12-10,2025-12-10 12:00:00,Ended,6216,OFK Petrovac,4-2-3-1,7581,FK Bokelj Kotor,5-3-2,0.0,0.0,0.0,0.0,0.0,0.0
14147390,19,2025-12-10,2025-12-10 13:00:00,Ended,37956,FK Arsenal Tivat,4-2-3-1,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
14147388,19,2025-12-10,2025-12-10 13:00:00,Ended,24312,FK Jezero,4-4-1-1,5143,FK Budućnost Podgorica,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
14147391,19,2025-12-10,2025-12-10 14:00:00,Ended,6226,FK Dečić Tuzi,4-2-3-1,327162,Mladost DG,4-2-3-1,0.0,3.0,3.0,2.0,2.0,4.0
14147389,19,2025-12-10,2025-12-10 15:00:00,Ended,6224,FK Sutjeska Nikšić,4-1-4-1,36019,FK Mornar Bar,4-5-1,0.0,0.0,0.0,1.0,0.0,1.0
15280974,20,2026-02-21,2026-02-21 12:00:00,Ended,6216,OFK Petrovac,4-2-3-1,24312,FK Jezero,4-1-4-1,0.0,2.0,2.0,1.0,0.0,1.0
15280975,20,2026-02-21,2026-02-21 13:00:00,Ended,5143,FK Budućnost Podgorica,4-1-4-1,6224,FK Sutjeska Nikšić,4-4-2,1.0,1.0,2.0,0.0,1.0,1.0
15280971,20,2026-02-21,2026-02-21 13:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,6226,FK Dečić Tuzi,4-4-2,0.0,1.0,1.0,1.0,1.0,2.0
15280980,20,2026-02-21,2026-02-21 14:00:00,Ended,7581,FK Bokelj Kotor,4-2-3-1,327162,Mladost DG,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0
15280973,20,2026-02-21,2026-02-21 16:00:00,Ended,36019,FK Mornar Bar,4-1-4-1,37956,FK Arsenal Tivat,5-3-2,1.0,0.0,1.0,1.0,1.0,2.0
15280979,21,2026-02-25,2026-02-25 13:00:00,Ended,37956,FK Arsenal Tivat,5-3-2,5143,FK Budućnost Podgorica,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
15280981,21,2026-02-25,2026-02-25 13:30:00,Ended,24312,FK Jezero,4-4-2,7581,FK Bokelj Kotor,4-4-2,1.0,0.0,1.0,0.0,1.0,1.0
15280978,21,2026-02-25,2026-02-25 14:00:00,Ended,327162,Mladost DG,4-2-3-1,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
15280983,21,2026-02-25,2026-02-25 15:00:00,Ended,6226,FK Dečić Tuzi,4-2-1-3,36019,FK Mornar Bar,4-2-3-1,0.0,0.0,0.0,0.0,0.0,0.0
15280976,21,2026-02-25,2026-02-25 15:00:00,Ended,6224,FK Sutjeska Nikšić,4-4-1-1,6216,OFK Petrovac,4-2-3-1,0.0,2.0,2.0,0.0,1.0,1.0
15280984,22,2026-03-01,2026-03-01 13:00:00,Ended,24312,FK Jezero,4-2-3-1,6224,FK Sutjeska Nikšić,4-2-3-1,1.0,0.0,1.0,1.0,0.0,1.0
15280985,22,2026-03-01,2026-03-01 13:30:00,Ended,7581,FK Bokelj Kotor,4-3-2-1,6219,FK Jedinstvo Bijelo Polje,3-4-3,1.0,0.0,1.0,2.0,2.0,4.0
15280989,22,2026-03-01,2026-03-01 13:30:00,Ended,6216,OFK Petrovac,4-2-3-1,37956,FK Arsenal Tivat,4-4-2,0.0,1.0,1.0,0.0,0.0,0.0
15280982,22,2026-03-01,2026-03-01 14:00:00,Ended,5143,FK Budućnost Podgorica,4-1-4-1,6226,FK Dečić Tuzi,4-4-2,0.0,0.0,0.0,0.0,0.0,0.0
15280987,22,2026-03-01,2026-03-01 16:00:00,Ended,36019,FK Mornar Bar,4-1-4-1,327162,Mladost DG,4-2-3-1,0.0,3.0,3.0,0.0,0.0,0.0
15280994,23,2026-03-07,2026-03-07 13:00:00,Ended,6226,FK Dečić Tuzi,4-4-2,6216,OFK Petrovac,4-2-3-1,0.0,0.0,0.0,0.0,1.0,1.0
15280986,23,2026-03-07,2026-03-07 13:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,7581,FK Bokelj Kotor,4-1-4-1,1.0,1.0,2.0,1.0,0.0,1.0
15280996,23,2026-03-07,2026-03-07 13:00:00,Ended,327162,Mladost DG,4-2-3-1,5143,FK Budućnost Podgorica,4-1-4-1,1.0,0.0,1.0,1.0,3.0,4.0
15280993,23,2026-03-07,2026-03-07 14:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-2-3-1,36019,FK Mornar Bar,4-1-4-1,0.0,1.0,1.0,0.0,0.0,0.0
15280991,23,2026-03-07,2026-03-07 15:00:00,Ended,37956,FK Arsenal Tivat,5-3-2,24312,FK Jezero,4-2-3-1,0.0,1.0,1.0,1.0,1.0,2.0
15280990,24,2026-03-11,2026-03-11 13:00:00,Ended,24312,FK Jezero,4-2-3-1,6226,FK Dečić Tuzi,4-3-3,0.0,1.0,1.0,2.0,0.0,2.0
15280995,24,2026-03-11,2026-03-11 13:30:00,Ended,7581,FK Bokelj Kotor,4-5-1,36019,FK Mornar Bar,4-2-3-1,0.0,1.0,1.0,1.0,1.0,2.0
15280988,24,2026-03-11,2026-03-11 14:00:00,Ended,6224,FK Sutjeska Nikšić,4-2-3-1,37956,FK Arsenal Tivat,3-5-2,1.0,3.0,4.0,0.0,1.0,1.0
15280998,24,2026-03-11,2026-03-11 14:30:00,Ended,6216,OFK Petrovac,4-2-3-1,327162,Mladost DG,4-3-3,1.0,2.0,3.0,1.0,0.0,1.0
15280992,24,2026-03-11,2026-03-11 15:30:00,Ended,5143,FK Budućnost Podgorica,4-2-3-1,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,3.0,0.0,3.0,0.0,2.0,2.0
15281001,25,2026-03-15,2026-03-15 13:00:00,Ended,36019,FK Mornar Bar,4-2-3-1,5143,FK Budućnost Podgorica,4-2-3-1,2.0,1.0,3.0,0.0,0.0,0.0
15281002,25,2026-03-15,2026-03-15 13:30:00,Ended,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,6216,OFK Petrovac,4-2-3-1,0.0,1.0,1.0,0.0,2.0,2.0
15280999,25,2026-03-15,2026-03-15 14:00:00,Ended,327162,Mladost DG,4-3-3,24312,FK Jezero,4-2-3-1,0.0,3.0,3.0,1.0,0.0,1.0
15280997,25,2026-03-15,2026-03-15 14:00:00,Ended,6226,FK Dečić Tuzi,4-3-3,6224,FK Sutjeska Nikšić,4-2-3-1,1.0,0.0,1.0,1.0,1.0,2.0
15281000,25,2026-03-15,2026-03-15 15:30:00,Ended,37956,FK Arsenal Tivat,4-3-3,7581,FK Bokelj Kotor,4-5-1,1.0,0.0,1.0,0.0,0.0,0.0
15281003,26,2026-03-21,2026-03-21 13:00:00,Ended,6224,FK Sutjeska Nikšić,4-3-3,327162,Mladost DG,4-2-3-1,0.0,1.0,1.0,0.0,0.0,0.0
15281005,26,2026-03-21,2026-03-21 13:00:00,Ended,7581,FK Bokelj Kotor,4-2-3-1,5143,FK Budućnost Podgorica,4-2-3-1,0.0,2.0,2.0,0.0,0.0,0.0
15281007,26,2026-03-21,2026-03-21 13:30:00,Ended,24312,FK Jezero,4-2-3-1,6219,FK Jedinstvo Bijelo Polje,4-1-4-1,0.0,0.0,0.0,0.0,1.0,1.0
15281004,26,2026-03-21,2026-03-21 13:30:00,Ended,37956,FK Arsenal Tivat,4-4-2,6226,FK Dečić Tuzi,4-2-3-1,0.0,0.0,0.0,1.0,0.0,1.0
15281006,26,2026-03-21,2026-03-21 14:00:00,Ended,6216,OFK Petrovac,4-2-3-1,36019,FK Mornar Bar,4-2-3-1,0.0,0.0,0.0,1.0,1.0,2.0
