player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Jovan Ćirić', 'slug': 'jovan-ciric', 'shortName': 'J. Ćirić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 73, 'gender': 'M', 'id': 1595643, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان تشيريتش'}, 'shortNameTranslation': {'ar': 'ي. تشيريتش'}}}",True,miss,corner,"{'x': 10.2, 'y': 71.6, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.3, 'z': 9.7}",5282571,90,6.0,5742,"{'start': {'x': 71.6, 'y': 10.2}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 90.3}}",1,558,342,shot,,
"{'name': 'Irfan Hadžić', 'slug': 'irfan-hadzic', 'shortName': 'I. Hadžić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 36, 'gender': 'M', 'id': 173957, 'fieldTranslations': {'nameTranslation': {'ar': 'عرفان حادزيتش', 'bn': 'ইরফান হাদজিচ', 'hi': 'इरफ़ान हडज़िक'}, 'shortNameTranslation': {'ar': 'ع. حادزيتش', 'bn': 'আই. হাদজিচ', 'hi': 'आई. हडज़िक'}}}",True,block,assisted,"{'x': 29.3, 'y': 48.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5282647,90,5.0,5675,"{'start': {'x': 48.1, 'y': 29.3}, 'block': {'x': 48.4, 'y': 21.8}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",1,625,275,shot,"{'x': 21.8, 'y': 48.4, 'z': 0}",
"{'name': 'Nikola Glišić', 'firstName': '', 'lastName': '', 'slug': 'nikola-glisic', 'shortName': 'N. Glišić', 'position': 'D', 'jerseyNumber': '7', 'userCount': 60, 'gender': 'M', 'id': 1111990, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا غليشيتش'}, 'shortNameTranslation': {'ar': 'ن. غليشيتش'}}}",False,save,fast-break,"{'x': 13.1, 'y': 43.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 1.3}",5282493,83,,4938,"{'start': {'x': 43.2, 'y': 13.1}, 'block': {'x': 45.3, 'y': 9.9}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 98.7}}",8,462,2238,shot,"{'x': 9.9, 'y': 45.3, 'z': 0}",
"{'name': 'Nikola Andrić', 'firstName': '', 'lastName': '', 'slug': 'nikola-andric', 'shortName': 'N. Andrić', 'position': 'D', 'jerseyNumber': '7', 'userCount': 12, 'gender': 'M', 'id': 193130, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا أندريتش', 'bn': 'নিকোলা আন্দ্রিক', 'hi': 'निकोला एंड्रीक'}, 'shortNameTranslation': {'ar': 'ن. أندريتش', 'bn': 'এন. আন্দ্রিক', 'hi': 'एन. एंड्रीक'}}}",True,miss,regular,"{'x': 3, 'y': 62.6, 'z': 0}",right-foot,high,"{'x': 0, 'y': 52.9, 'z': 62.5}",5282629,74,,4406,"{'start': {'x': 62.6, 'y': 3}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 37.5}}",17,994,1706,shot,,
"{'name': 'Uroš Sremčević', 'slug': 'uros-sremcevic', 'shortName': 'U. Sremčević', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1585, 'gender': 'M', 'id': 1166063, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش سريمشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. سريمشيفيتش'}}}",True,save,assisted,"{'x': 9.7, 'y': 51.3, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 1.3}",5282685,67,,4012,"{'start': {'x': 51.3, 'y': 9.7}, 'block': {'x': 51.3, 'y': 5.3}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 98.7}}",24,1388,1312,shot,"{'x': 5.3, 'y': 51.3, 'z': 0}",
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",False,block,corner,"{'x': 16.9, 'y': 69.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.8, 'z': 18.1}",5282305,65,,3840,"{'start': {'x': 69.1, 'y': 16.9}, 'block': {'x': 59.8, 'y': 8.9}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 81.9}}",26,1560,1140,shot,"{'x': 8.9, 'y': 59.8, 'z': 0}",
"{'name': 'Ugo Bonnet', 'firstName': '', 'lastName': '', 'slug': 'ugo-bonnet', 'shortName': 'U. Bonnet', 'position': 'F', 'jerseyNumber': '12', 'userCount': 58, 'gender': 'M', 'id': 988937, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغو بونيت'}, 'shortNameTranslation': {'ar': 'أ. بونيت'}}}",False,save,fast-break,"{'x': 6.9, 'y': 29.7, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.4, 'z': 1.4}",5282301,64,,3782,"{'start': {'x': 29.7, 'y': 6.9}, 'block': {'x': 42.6, 'y': 2.9}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 98.6}}",27,1618,1082,shot,"{'x': 2.9, 'y': 42.6, 'z': 0}",
"{'name': 'Uroš Sremčević', 'slug': 'uros-sremcevic', 'shortName': 'U. Sremčević', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1585, 'gender': 'M', 'id': 1166063, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش سريمشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. سريمشيفيتش'}}}",True,miss,assisted,"{'x': 21.9, 'y': 45.6, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 50.9, 'z': 58.3}",5282282,58,,3444,"{'start': {'x': 45.6, 'y': 21.9}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 41.7}}",33,1956,744,shot,,
"{'name': 'Tomislav Todorović', 'slug': 'tomislav-todorovic', 'shortName': 'T. Todorović', 'position': 'M', 'userCount': 11, 'gender': 'M', 'id': 885781, 'fieldTranslations': {'nameTranslation': {'ar': 'توميسلاف تودوروفيتش'}, 'shortNameTranslation': {'ar': 'ت. تودوروفيتش'}}}",False,miss,regular,"{'x': 12.6, 'y': 27.4, 'z': 0}",left-foot,high,"{'x': 0, 'y': 46.4, 'z': 72.2}",5282281,56,,3300,"{'start': {'x': 27.4, 'y': 12.6}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 27.8}}",35,2100,600,shot,,
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",False,block,assisted,"{'x': 29.1, 'y': 63.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.6, 'z': 19}",5282180,55,,3288,"{'start': {'x': 63.6, 'y': 29.1}, 'block': {'x': 59.2, 'y': 16.6}, 'end': {'x': 53.4, 'y': 0}, 'goal': {'x': 53.4, 'y': 81}}",36,2112,588,shot,"{'x': 16.6, 'y': 59.2, 'z': 0}",
