minute,value
1.0,-2
2.0,-4
3.0,-28
4.0,-15
5.0,-8
6.0,-8
7.0,-11
8.0,-7
9.0,-12
10.0,-26
11.0,-15
12.0,12
13.0,1
14.0,1
15.0,-13
16.0,-18
17.0,-12
18.0,-53
19.0,-32
20.0,-18
21.0,-11
22.0,55
23.0,28
24.0,13
25.0,-12
26.0,-3
27.0,-29
28.0,-17
29.0,-15
30.0,-12
31.0,-44
32.0,-19
33.0,-7
34.0,6
35.0,36
36.0,21
37.0,-40
38.0,39
39.0,-27
40.0,-15
41.0,-21
42.0,-11
43.0,-14
44.0,-10
45.0,-20
45.5,-6
46.0,15
47.0,51
48.0,26
49.0,34
50.0,58
51.0,26
52.0,-33
53.0,-28
54.0,-34
55.0,-19
56.0,-33
57.0,-31
58.0,-36
59.0,-19
60.0,-7
61.0,-39
62.0,40
63.0,28
64.0,13
65.0,1
66.0,-28
67.0,-22
68.0,-26
69.0,-22
70.0,-19
71.0,-10
72.0,-39
73.0,-19
74.0,-16
75.0,-53
76.0,-47
77.0,-12
78.0,-6
79.0,-17
80.0,-27
81.0,-4
82.0,-9
83.0,-32
84.0,-25
85.0,-25
86.0,-45
87.0,-33
88.0,-52
89.0,-37
90.0,-27
