player,averageX,averageY,pointsCount,team
"{'name': 'Matija Rovčanin', 'firstName': '', 'lastName': '', 'slug': 'matija-rovcanin', 'shortName': 'M. Rovčanin', 'position': 'M', 'jerseyNumber': '21', 'userCount': 9, 'gender': 'M', 'id': 1404815, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا روفشانتش'}, 'shortNameTranslation': {'ar': 'م. روفشانتش'}}}",44.25,22.0,8,home
"{'name': 'Nikola Vujnović', 'slug': 'nikola-vujnovic', 'shortName': 'N. Vujnović', 'position': 'F', 'jerseyNumber': '97', 'userCount': 48, 'gender': 'M', 'id': 357708, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فوجنوفيتش', 'bn': 'নিকোলা ভুজনোভিচ', 'hi': 'निकोला वुजनोविक'}, 'shortNameTranslation': {'ar': 'ن. فوجنوفيتش', 'bn': 'এন. ভুজনোভিচ', 'hi': 'एन. वुजनोविक'}}}",66.625,55.125,8,home
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 23, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'bn': 'বালসা সেকুলিক', 'hi': 'बाल्सा सेकुलिक'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'bn': 'বি. সেকুলিক', 'hi': 'बी. सेकुलिक'}}}",68.435483870968,47.225806451613,62,home
"{'name': 'Jovan Baošić', 'slug': 'jovan-baosic', 'shortName': 'J. Baošić', 'position': 'D', 'jerseyNumber': '15', 'userCount': 6, 'gender': 'M', 'id': 189001, 'fieldTranslations': {'nameTranslation': {'ar': 'جوفان باوشيتش', 'bn': 'জোভান বাওসিচ', 'hi': 'जोवन बाओसिक'}, 'shortNameTranslation': {'ar': 'ج. باوشيتش', 'bn': 'জে. বাওশিচ', 'hi': 'जे. बाओशिक'}}}",34.64406779661,38.0,59,home
"{'name': 'Filip Mitrović', 'slug': 'filip-mitrovic', 'shortName': 'F. Mitrović', 'position': 'D', 'jerseyNumber': '16', 'userCount': 9, 'gender': 'M', 'id': 226224, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب ميتروفيتش', 'bn': 'ফিলিপ মিত্রোভিচ', 'hi': 'फ़िलिप मिट्रोविक'}, 'shortNameTranslation': {'ar': 'ف. ميتروفيتش', 'bn': 'এফ. মিত্রোভিচ', 'hi': 'एफ. मिट्रोविक'}}}",32.294117647059,68.441176470588,68,home
"{'name': 'Petar Vukčević', 'firstName': '', 'lastName': '', 'slug': 'petar-vukcevic', 'shortName': 'P. Vukčević', 'position': 'M', 'jerseyNumber': '19', 'userCount': 10, 'gender': 'M', 'id': 941133, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر فوكشيفيتش', 'bn': 'পেটার ভুকেভিচ', 'hi': 'पीटर वुकचेविच'}, 'shortNameTranslation': {'ar': 'ب. فوكشيفيتش', 'bn': 'পি. ভুকেভিচ', 'hi': 'पी. वुकसेविक'}}}",68.166666666667,23.060606060606,66,home
"{'name': 'Andrija Kaluđerović', 'firstName': '', 'lastName': '', 'slug': 'andrija-kaluderovic', 'shortName': 'A. Kaluđeriović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 6, 'gender': 'M', 'id': 94261, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا كالوجيروفيتش'}, 'shortNameTranslation': {'ar': 'أ. كالوجيروفيتش'}}}",46.971014492754,55.260869565217,69,home
"{'name': 'Benjamin Krijestarac', 'firstName': '', 'lastName': '', 'slug': 'benjamin-krijestarac', 'shortName': 'B. Krijestarac', 'position': 'G', 'jerseyNumber': '24', 'userCount': 13, 'gender': 'M', 'id': 1405738, 'fieldTranslations': {'nameTranslation': {'ar': 'بنجامين كريجيستاراك'}, 'shortNameTranslation': {'ar': 'ب. كريجيستاراك'}}}",12.061224489796,50.408163265306,49,home
"{'name': 'Stefan Denković', 'slug': 'stefan-denkovic', 'shortName': 'S. Denković', 'position': 'M', 'jerseyNumber': '7', 'userCount': 15, 'gender': 'M', 'id': 95583, 'fieldTranslations': {'nameTranslation': {'ar': 'دينكوفيتش ، ستيفان'}, 'shortNameTranslation': {'ar': 'د. ، ستيفان'}}}",62.214285714286,85.482142857143,56,home
"{'name': 'Demir Skrijelj', 'firstName': '', 'lastName': '', 'slug': 'demir-skrijelj', 'shortName': 'D. Skrijelj', 'position': 'M', 'jerseyNumber': '10', 'userCount': 27, 'gender': 'M', 'id': 804419, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمير سكيريل'}, 'shortNameTranslation': {'ar': 'د. سكيريل'}}}",62.509090909091,54.181818181818,55,home
"{'name': 'Jovan Dašić', 'firstName': '', 'lastName': '', 'slug': 'jovan-dasic', 'shortName': 'J. Dašić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 11, 'gender': 'M', 'id': 1005622, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان داشيتش', 'bn': 'জোভান দাসিচ', 'hi': 'जोवन दासिच'}, 'shortNameTranslation': {'ar': 'ي. داشيتش', 'bn': 'জে. দাসিচ', 'hi': 'जे. दासिच'}}}",57.233333333333,60.533333333333,30,home
"{'name': 'Velimir Ljutica', 'firstName': '', 'lastName': '', 'slug': 'velimir-ljutica', 'shortName': 'V. Ljutica', 'position': 'D', 'jerseyNumber': '32', 'userCount': 40, 'gender': 'M', 'id': 1392904, 'fieldTranslations': {'nameTranslation': {'ar': 'فليمير ليوتيكا'}, 'shortNameTranslation': {'ar': 'ف. ليوتيكا'}}}",47.83950617284,15.049382716049,81,home
"{'name': 'Nikola Stijepović', 'slug': 'nikola-stijepovic', 'shortName': 'N. Stijepović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 1, 'gender': 'M', 'id': 171431, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ستييبوفيتش', 'bn': 'নিকোলা স্টিজেপোভিচ', 'hi': 'निकोला स्टिजेपोविक'}, 'shortNameTranslation': {'ar': 'ن. ستييبوفيتش', 'bn': 'এন. স্টিজেপোভিচ', 'hi': 'एन. स्टिजेपोविक'}}}",41.393617021277,79.872340425532,94,home
"{'name': 'Marko Đurišić', 'slug': 'marko-durisic', 'shortName': 'M. Đurišić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 14, 'gender': 'M', 'id': 843005, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوريسيتش', 'bn': 'মার্কো ডুরিসিক', 'hi': 'मार्को ड्यूरिशिक'}, 'shortNameTranslation': {'ar': 'م. دوريسيتش', 'bn': 'এম. ডুরিসিক', 'hi': 'एम. ड्यूरिशिक'}}}",54.607142857143,55.178571428571,28,home
"{'name': 'Yann Michael Yao', 'firstName': '', 'lastName': '', 'slug': 'yann-michael-yao', 'shortName': 'Y. M. Yao', 'position': 'M', 'jerseyNumber': '11', 'userCount': 17, 'gender': 'M', 'id': 894450, 'fieldTranslations': {'nameTranslation': {'ar': 'يان ميخائيل ياو'}, 'shortNameTranslation': {'ar': 'ي. ياو'}}}",57.571428571429,80.357142857143,14,home
"{'name': 'Vukas Dragović', 'slug': 'vukas-dragovic', 'shortName': 'V. Dragović', 'position': 'M', 'jerseyNumber': '99', 'userCount': 7, 'gender': 'M', 'id': 1484678, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاس دراجوفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجوفيتش'}}}",47.111111111111,46.222222222222,9,home
"{'name': 'Davor Kontić', 'firstName': '', 'lastName': '', 'slug': 'davor-kontic', 'shortName': 'D. Kontić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 10, 'gender': 'M', 'id': 929719, 'fieldTranslations': {'nameTranslation': {'ar': 'دافور كونتيش', 'bn': 'দাভোর কন্টিচ', 'hi': 'डेवोर कोंटिक'}, 'shortNameTranslation': {'ar': 'د. كونتيش', 'bn': 'ডি. কন্টিচ', 'hi': 'डी. कोंटिक'}}}",45.211538461538,43.480769230769,52,away
"{'name': 'Nikola Radusinović', 'firstName': 'Nikola', 'lastName': 'Radusinović', 'slug': 'nikola-radusinovic', 'shortName': 'N. Radusinović', 'position': 'M', 'jerseyNumber': '16', 'userCount': 3, 'gender': 'M', 'id': 1149286, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا رادوسينوفيتش'}, 'shortNameTranslation': {'ar': 'ن. رادوسينوفيتش'}}}",41.245283018868,35.754716981132,53,away
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 23, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",55.055555555556,55.240740740741,54,away
"{'name': 'Jovan Vujisic', 'slug': 'jovan-vujisic', 'shortName': 'J. Vujisic', 'position': 'D', 'jerseyNumber': '5', 'userCount': 5, 'gender': 'M', 'id': 1036138, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان فويجيسيتش'}, 'shortNameTranslation': {'ar': 'ي. فويجيسيتش'}}}",25.948717948718,30.307692307692,78,away
"{'name': 'Balša  Radanović', 'firstName': 'Balša ', 'lastName': 'Radanović', 'slug': 'balsa-radanovic', 'shortName': 'B. Radanović', 'position': 'G', 'jerseyNumber': '31', 'userCount': 12, 'gender': 'M', 'id': 1648525, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا رادانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. رادانوفيتش'}}}",9.3684210526316,46.868421052632,38,away
"{'name': 'Rodrigo Faust', 'slug': 'rodrigo-faust', 'shortName': 'R. Faust', 'position': 'F', 'jerseyNumber': '9', 'userCount': 8, 'gender': 'M', 'id': 871881, 'fieldTranslations': {'nameTranslation': {'ar': 'رودريغو فاوست'}, 'shortNameTranslation': {'ar': 'ر. فاوست'}}}",61.015625,43.71875,64,away
"{'name': 'Matije Badnjar', 'firstName': 'Matije Badnjar', 'slug': 'matije-badnjar', 'shortName': 'M. Badnjar', 'position': 'D', 'jerseyNumber': '3', 'userCount': 4, 'gender': 'M', 'id': 1381381, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتييه بادنجار'}, 'shortNameTranslation': {'ar': 'م. بادنجار'}}}",36.987804878049,82.231707317073,82,away
"{'name': 'Luka Uskoković', 'slug': 'luka-uskokovic', 'shortName': 'L. Uskoković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 28, 'gender': 'M', 'id': 605370, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا أوسكوكوفيتش', 'bn': 'লুকা উস্কোকোভিচ', 'hi': 'लुका उसकोकोविच'}, 'shortNameTranslation': {'ar': 'ل. أوسكوكوفيتش', 'bn': 'এল. উস্কোকোভিচ', 'hi': 'एल. उसकोकोविच'}}}",31.556818181818,67.443181818182,88,away
"{'name': 'Nelson Augustin Cordoba', 'firstName': '', 'lastName': '', 'slug': 'nelson-augustin-cordoba', 'shortName': 'N. A. Cordoba', 'position': 'M', 'jerseyNumber': '28', 'userCount': 13, 'gender': 'M', 'id': 1163021, 'fieldTranslations': {'nameTranslation': {'ar': 'نيلسون أوغستين كوردوبا'}, 'shortNameTranslation': {'ar': 'ن. كوردوبا'}}}",41.376470588235,22.447058823529,85,away
