minute,value
1.0,-1
2.0,33
3.0,26
4.0,27
5.0,26
6.0,31
7.0,22
8.0,29
9.0,11
10.0,7
11.0,15
12.0,10
13.0,16
14.0,15
15.0,6
16.0,-11
17.0,-11
18.0,-8
19.0,-25
20.0,-16
21.0,-15
22.0,-23
23.0,15
24.0,-3
25.0,-3
26.0,2
27.0,-31
28.0,38
29.0,51
30.0,72
31.0,40
32.0,52
33.0,19
34.0,5
35.0,-32
36.0,-27
37.0,-10
38.0,-15
39.0,-11
40.0,-8
41.0,31
42.0,-16
43.0,-4
44.0,-50
45.0,-18
45.5,26
46.0,-11
47.0,-20
48.0,-30
49.0,-16
50.0,-71
51.0,-38
52.0,-26
53.0,-52
54.0,-60
55.0,-23
56.0,-23
57.0,-22
58.0,-36
59.0,-20
60.0,-8
61.0,-8
62.0,-18
63.0,12
64.0,23
65.0,17
66.0,54
67.0,64
68.0,53
69.0,68
70.0,53
71.0,16
72.0,14
73.0,-18
74.0,-17
75.0,-41
76.0,-49
77.0,-25
78.0,-14
79.0,-6
80.0,-1
81.0,13
82.0,17
83.0,23
84.0,16
85.0,12
86.0,4
87.0,4
88.0,-22
89.0,-16
90.0,-8
90.5,-26
