minute,value
1.0,3
2.0,4
3.0,5
4.0,6
5.0,6
6.0,-38
7.0,29
8.0,2
9.0,6
10.0,12
11.0,16
12.0,43
13.0,29
14.0,23
15.0,20
16.0,48
17.0,20
18.0,-33
19.0,-10
20.0,-15
21.0,-15
22.0,22
23.0,10
24.0,-26
25.0,12
26.0,22
27.0,-12
28.0,-8
29.0,-23
30.0,70
31.0,57
32.0,65
33.0,37
34.0,-28
35.0,-6
36.0,-17
37.0,42
38.0,10
39.0,21
40.0,39
41.0,26
42.0,21
43.0,97
44.0,75
45.0,75
45.5,32
46.0,6
47.0,18
48.0,17
49.0,32
50.0,22
51.0,19
52.0,7
53.0,7
54.0,42
55.0,11
56.0,6
57.0,4
58.0,-49
59.0,-32
60.0,-6
61.0,-44
62.0,-8
63.0,-16
64.0,-21
65.0,-17
66.0,-32
67.0,-16
68.0,-11
69.0,49
70.0,24
71.0,10
72.0,28
73.0,14
74.0,9
75.0,-15
76.0,-9
77.0,-8
78.0,13
79.0,4
80.0,-9
81.0,-14
82.0,-10
83.0,-8
84.0,34
85.0,-60
86.0,-10
87.0,-1
88.0,-4
89.0,47
90.0,31
90.5,-13
