minute,value
1.0,2
2.0,29
3.0,13
4.0,9
5.0,-35
6.0,-17
7.0,33
8.0,62
9.0,33
10.0,65
11.0,40
12.0,62
13.0,33
14.0,22
15.0,-33
16.0,-11
17.0,-18
18.0,-43
19.0,-22
20.0,-28
21.0,-15
22.0,9
23.0,6
24.0,100
25.0,70
26.0,49
27.0,35
28.0,16
29.0,7
30.0,9
31.0,-5
32.0,25
33.0,11
34.0,12
35.0,12
36.0,10
37.0,17
38.0,7
39.0,25
40.0,60
41.0,4
42.0,33
43.0,19
44.0,8
45.0,-5
45.5,-51
46.0,3
47.0,6
48.0,11
49.0,9
50.0,3
51.0,-3
52.0,-43
53.0,-14
54.0,-3
55.0,-6
56.0,-1
57.0,6
58.0,5
59.0,5
60.0,-14
61.0,-5
62.0,-20
63.0,-12
64.0,-9
65.0,-6
66.0,-6
67.0,8
68.0,8
69.0,-9
70.0,-33
71.0,-28
72.0,-33
73.0,-36
74.0,-25
75.0,-44
76.0,-26
77.0,-15
78.0,19
79.0,-34
80.0,-8
81.0,-7
82.0,-6
83.0,14
84.0,7
85.0,2
86.0,-12
87.0,-9
88.0,-5
89.0,6
90.0,-15
90.5,-13
