match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,keyPass,dispossessed,bigChanceCreated,shotOffTarget,blockedScoringAttempt,penaltyWon,hitWoodwork,savedShotsFromInsideTheBox,penaltyConceded
14147317,away,6216,OFK Petrovac,188987,Marko Kordić,marko-kordic,G,25,False,36.0,31.0,13.0,10.0,0.0,26.0,28.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,90.0,38.0,7.1,5.0,0.0,0.0,"{'original': 7.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,3,0,0,0,86.11111111111111,76.92307692307693,,,0.0,,,,,,,,1.0,
14147317,away,6216,OFK Petrovac,882142,Danilo Pešukić,danilo-pesukic,D,29,False,42.0,30.0,8.0,5.0,0.0,15.0,16.0,13.0,24.0,4.0,1.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,90.0,49.0,7.3,15.0,0.0,0.06,"{'original': 7.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,1,11,7,4,71.42857142857143,62.5,25.0,100.0,,2.0,,,,,,,,
14147317,away,6216,OFK Petrovac,1484679,Marko Franeta,marko-franeta,D,13,False,46.0,42.0,2.0,2.0,0.0,28.0,29.0,12.0,15.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,90.0,60.0,6.3,6.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,4,3,0,3,91.30434782608695,100.0,,,,,,,,,,,,1.0
14147317,away,6216,OFK Petrovac,986362,Marko Merdović,merdovic-marko,D,44,False,54.0,43.0,8.0,2.0,0.0,33.0,37.0,8.0,14.0,1.0,1.0,1.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,90.0,67.0,6.6,14.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,2,8,2,6,79.62962962962963,25.0,100.0,0.0,,,,,,,,,,
14147317,away,6216,OFK Petrovac,57339,Dejan Boljević,dejan-boljevic,D,33,False,28.0,22.0,7.0,4.0,0.0,13.0,14.0,9.0,14.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,34.0,6.3,10.0,0.0,0.3,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,0,6,1,5,78.57142857142857,57.14285714285714,50.0,,,1.0,,,,,,,,
14147317,away,6216,OFK Petrovac,1381384,Nemanja Carević,nemanja-carevic,M,21,False,30.0,25.0,2.0,1.0,0.0,14.0,14.0,10.0,14.0,0.0,0.0,2.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,74.0,38.0,6.5,8.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,2,10,4,6,83.33333333333334,50.0,,,,,1.0,,1.0,,,,,
14147317,away,6216,OFK Petrovac,889063,Stefan Fićović,stefan-ficovic,M,18,False,42.0,38.0,2.0,2.0,0.0,21.0,23.0,17.0,18.0,0.0,0.0,3.0,4.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,90.0,51.0,6.5,10.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,7,9,3,6,90.47619047619048,100.0,,,,,,,,,,,,
14147317,away,6216,OFK Petrovac,1046042,Savo Arambašić,savo-arambasic,M,17,False,17.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,14.0,0.0,0.0,3.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,74.0,30.0,7.0,8.0,0.22,0.0,"{'original': 7, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,4,10,2,8,82.35294117647058,100.0,,,,,1.0,,,,,,,
14147317,away,6216,OFK Petrovac,1030468,Žarko Popović,zarko-popovic,M,4,False,29.0,22.0,4.0,3.0,0.0,8.0,8.0,14.0,21.0,0.0,0.0,0.0,2.0,7.0,13.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,,,,,,90.0,56.0,7.4,11.0,0.0,0.0,"{'original': 7.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,2,18,11,7,75.86206896551724,75.0,,100.0,,,,,,,,,,
14147317,away,301263,OFK Petrovac,989177,Viktor Živojinović,viktor-zivojinovic,M,45,False,11.0,10.0,0.0,0.0,0.0,3.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,55.0,20.0,6.6,3.0,0.05,0.0,"{'original': 6.6, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,2,9,3,6,90.9090909090909,,100.0,66.66666666666666,,,,,,,,,,
14147317,away,37956,OFK Petrovac,1130148,Neđeljko Kovinić,nedeljko-kovinic,F,9,False,7.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,6.0,2.0,17.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,,,,,,55.0,21.0,6.5,6.0,0.3,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,8,12,1,11,57.14285714285714,,0.0,100.0,,,1.0,,,1.0,,,,
14147317,away,5143,OFK Petrovac,1000577,Andrej Pupović,andrej-pupovic,M,30,True,12.0,11.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,35.0,16.0,7.0,1.0,0.09,0.0,"{'original': 7, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,2,2,0,2,91.66666666666666,,,,,,,,,1.0,,,,
14147317,away,6216,OFK Petrovac,791606,Adnan Bašić,adnan-basic,F,10,True,11.0,6.0,1.0,0.0,0.0,3.0,5.0,3.0,6.0,1.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,35.0,14.0,6.5,8.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,3,6,2,4,54.54545454545454,0.0,0.0,,,,,,,,,,,
14147317,away,6216,OFK Petrovac,800100,Nikola Zvrko,nikola-zvrko,M,7,True,4.0,2.0,0.0,0.0,0.0,,,2.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,6.0,6.2,2.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,0,3,0,3,50.0,,0.0,0.0,,,,,,,,,,
14147317,away,6216,OFK Petrovac,1149279,Dragan Miranović,dragan-miranovic,M,22,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0,11.0,6.5,2.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,1,4,1,3,100.0,100.0,,,,,,,,1.0,,,,
14147317,away,6216,OFK Petrovac,959010,Zaim Divanović,zaim-divanovic,D,23,True,9.0,7.0,2.0,2.0,0.0,3.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,10.0,12.0,6.7,2.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,77.77777777777779,100.0,0.0,,,,,,,,,,,
14147317,away,6216,OFK Petrovac,355010,Suad Ličina,suad-licina,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
14147317,away,36019,OFK Petrovac,1214474,Nikola Vuković,nikola-vukovic,D,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
14147317,away,6216,OFK Petrovac,1218114,Strahinja Tešović,strahinja-tesovic,M,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
14147317,away,241802,OFK Petrovac,1606688,Nikola Balević,nikola-balevic,M,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
