player,averageX,averageY,pointsCount,team
"{'name': 'Jovan Ilić', 'firstName': '', 'lastName': '', 'slug': 'jovan-ilic', 'shortName': 'J. Ilić', 'position': 'M', 'jerseyNumber': '31', 'userCount': 35, 'gender': 'M', 'id': 1046779, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان إيلتش'}, 'shortNameTranslation': {'ar': 'ي. إيلتش'}}}",40.14375,41.53125,16,home
"{'name': 'Novak Stevanović', 'firstName': 'Novak Stevanovic', 'slug': 'novak-stevanovic', 'shortName': 'N. Stevanovic', 'position': 'M', 'jerseyNumber': '18', 'userCount': 10, 'gender': 'M', 'id': 2456101, 'fieldTranslations': {'nameTranslation': {'ar': 'نوفاك ستيفانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ستيفانوفيتش'}}}",39.8125,68.1375,8,home
"{'name': 'Uroš Sremčević', 'slug': 'uros-sremcevic', 'shortName': 'U. Sremčević', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1585, 'gender': 'M', 'id': 1166063, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش سريمشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. سريمشيفيتش'}}}",56.205555555556,32.827777777778,18,home
"{'name': 'Filip Krstić', 'firstName': 'Filip', 'lastName': 'Krstić', 'slug': 'filip-krstic', 'shortName': 'F. Krstić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 16, 'gender': 'M', 'id': 840862, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب كريستيتش'}, 'shortNameTranslation': {'ar': 'ف. كريستيتش'}}}",39.570454545455,45.368181818182,44,home
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",61.357142857143,54.988571428571,35,home
"{'name': 'Andrija Majdevac', 'firstName': '', 'lastName': '', 'slug': 'andrija-majdevac', 'shortName': 'A. Majdevac', 'position': 'F', 'jerseyNumber': '11', 'userCount': 71, 'gender': 'M', 'id': 796223, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا ماجديفاك', 'bn': 'আন্দ্রিজা মাজদেভাক', 'hi': 'एंड्रीजा मजदेवैक'}, 'shortNameTranslation': {'ar': 'أ. ماجديفاك', 'bn': 'এ. মাজদেভাক', 'hi': 'ए. मजदेवैक'}}}",57.17,62.05,20,home
"{'name': 'Lazar Miladinović', 'firstName': 'Lazar Miladinovic', 'slug': 'lazar-miladinovic', 'shortName': 'L. Miladinović', 'position': 'D', 'jerseyNumber': '70', 'userCount': 23, 'gender': 'M', 'id': 1846384, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'ل. ميلادينوفيتش'}}}",27.547222222222,63.461111111111,36,home
"{'name': 'Nebojša Bastajić', 'firstName': '', 'lastName': '', 'slug': 'nebojsa-bastajic', 'shortName': 'N. Bastajić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 267473, 'fieldTranslations': {'nameTranslation': {'ar': 'نيبويشا باستاجيتش'}, 'shortNameTranslation': {'ar': 'ن. باستاجيتش'}}}",50.664705882353,73.794117647059,17,home
"{'name': 'Vasil Tasovski', 'firstName': 'Vasil Tasovski', 'slug': 'vasil-tasovski', 'shortName': 'V. Tasovski', 'position': 'M', 'jerseyNumber': '91', 'userCount': 17, 'gender': 'M', 'id': 1982084, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيل تاسوفسكي'}, 'shortNameTranslation': {'ar': 'ف. تاسوفسكي'}}}",50.241176470588,51.729411764706,17,home
"{'name': 'Uroš Ignjatović', 'firstName': '', 'lastName': '', 'slug': 'uros-ignjatovic', 'shortName': 'U. Ignjatović', 'position': 'D', 'jerseyNumber': '24', 'userCount': 28, 'gender': 'M', 'id': 984877, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروس إيجناتوفيتش', 'bn': 'উরোস ইগনজাতোভিচ', 'hi': 'उरोस इग्नाटोविक'}, 'shortNameTranslation': {'ar': 'أ. إيجناتوفيتش', 'bn': 'ইউ. ইগনজাতোভিচ', 'hi': 'यू.. इग्नाटोविक'}}}",43.979661016949,13.48813559322,59,home
"{'name': 'Nikola Bogdanovski', 'firstName': 'Nikola', 'lastName': 'Bogdanovski', 'slug': 'nikola-bogdanovski', 'shortName': 'N. Bogdanovski', 'position': 'M', 'jerseyNumber': '33', 'userCount': 16, 'gender': 'M', 'id': 956793, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوغدانوفيسكي'}, 'shortNameTranslation': {'ar': 'ن. بوغدانوفيسكي'}}}",46.32962962963,76.188888888889,27,home
"{'name': 'Stefan Bukorac', 'firstName': '', 'lastName': '', 'slug': 'stefan-bukorac', 'shortName': 'S. Bukorac', 'position': 'D', 'jerseyNumber': '5', 'userCount': 19, 'gender': 'M', 'id': 795871, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان بوكوراك'}, 'shortNameTranslation': {'ar': 'س. بوكوراك'}}}",31.515068493151,36.364383561644,73,home
"{'name': 'Aleksandar Lutovac', 'firstName': 'Aleksandar', 'lastName': 'Lutovac', 'slug': 'aleksandar-lutovac', 'shortName': 'A. Lutovac', 'position': 'M', 'jerseyNumber': '15', 'userCount': 43, 'gender': 'M', 'id': 799152, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر لوتوفاك', 'bn': 'আলেকসান্ডার লুটোভাক', 'hi': 'अलेक्जेंडर लुटोवैक'}, 'shortNameTranslation': {'ar': 'أ. لوتوفاك', 'bn': 'এ. লুটোভাক', 'hi': 'ए. लुटोवैक'}}}",52.483333333333,25.65625,48,home
"{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6.9958333333333,50.664583333333,48,home
"{'name': 'Nikola Vukajlović', 'firstName': 'Nikola', 'lastName': 'Vukajlović', 'slug': 'nikola-vukajlovic', 'shortName': 'N. Vukajlović', 'position': 'D', 'jerseyNumber': '7', 'userCount': 16, 'gender': 'M', 'id': 937992, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فوكاجلوفيتش'}, 'shortNameTranslation': {'ar': 'ن. فوكاجلوفيتش'}}}",37.688235294118,79.722058823529,68,home
"{'name': 'Filip Halabrin', 'slug': 'filip-halabrin', 'shortName': 'F. Halabrin', 'position': 'M', 'jerseyNumber': '88', 'userCount': 39, 'gender': 'M', 'id': 1579193, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب هالابرين'}, 'shortNameTranslation': {'ar': 'ف. هالابرين'}}}",57.5,23.572727272727,11,away
"{'name': 'Tayrell Wouter', 'firstName': 'Tayrell Wouter', 'slug': 'tayrell-wouter', 'shortName': 'T. Wouter', 'position': 'M', 'jerseyNumber': '7', 'userCount': 113, 'gender': 'M', 'id': 1186804, 'fieldTranslations': {'nameTranslation': {'ar': 'تايريل ووتر'}, 'shortNameTranslation': {'ar': 'ت. ووتر'}}}",78.5,86.9,1,away
"{'name': 'Ethan Hoard', 'firstName': 'Ethan Hoard', 'slug': 'ethan-hoard', 'shortName': 'E. Hoard', 'position': 'F', 'jerseyNumber': '9', 'userCount': 86, 'gender': 'M', 'id': 1818867, 'fieldTranslations': {'nameTranslation': {'ar': 'إيثان هورد'}, 'shortNameTranslation': {'ar': 'إ. هورد'}}}",70.007407407407,57.7,27,away
"{'name': 'Edmund Addo', 'slug': 'edmund-addo', 'shortName': 'E. Addo', 'position': 'M', 'jerseyNumber': '3', 'userCount': 870, 'gender': 'M', 'id': 955061, 'fieldTranslations': {'nameTranslation': {'ar': 'إدموند أدو', 'bn': 'এডমন্ড অ্যাডো', 'hi': 'एडमंड एडो'}, 'shortNameTranslation': {'ar': 'إ. أدو', 'bn': 'ই. অ্যাডো', 'hi': 'ई. एडो'}}}",49.075862068966,45.706896551724,29,away
"{'name': 'Aleksa Cvetković', 'firstName': 'Aleksa Cvetkovic', 'lastName': '', 'slug': 'aleksa-cvetkovic', 'shortName': 'A. Cvetković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 113, 'gender': 'M', 'id': 1406091, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كفيتكوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كفيتكوفيتش'}}}",61.116923076923,51.592307692308,65,away
"{'name': 'Yacouba Silue', 'firstName': '', 'lastName': '', 'slug': 'yacouba-silue', 'shortName': 'Y. Silue', 'position': 'F', 'jerseyNumber': '42', 'userCount': 72, 'gender': 'M', 'id': 1120865, 'fieldTranslations': {'nameTranslation': {'ar': 'ياكوبا سيلوي'}, 'shortNameTranslation': {'ar': 'ي. سيلوي'}}}",72.801612903226,44.351612903226,62,away
"{'name': 'Aleksej Vukičević', 'firstName': 'Aleksej Vukicevic', 'slug': 'aleksej-vukicevic', 'shortName': 'A. Vukičević', 'position': 'D', 'jerseyNumber': '45', 'userCount': 108, 'gender': 'M', 'id': 1146082, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسي فيوكيتشيفيتش'}, 'shortNameTranslation': {'ar': 'أ. فيوكيتشيفيتش'}}}",37.180434782609,55.163043478261,92,away
"{'name': 'Milan Rodić', 'slug': 'milan-rodic', 'shortName': 'M. Rodić', 'position': 'D', 'jerseyNumber': '33', 'userCount': 431, 'gender': 'M', 'id': 77678, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان روديتش', 'bn': 'মিলান রডিক', 'hi': 'मिलन रोडिक'}, 'shortNameTranslation': {'ar': 'م. روديتش', 'bn': 'এম. রডিক', 'hi': 'एम. रोडिक'}}}",53.83375,80.52875,80,away
