player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,block,,assisted,"{'x': 21.6, 'y': 63.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367916,67,,3992,"{'start': {'x': 63.2, 'y': 21.6}, 'block': {'x': 58.5, 'y': 15.3}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",24,1408,1292,shot,"{'x': 15.3, 'y': 58.5, 'z': 0}"
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",True,miss,,regular,"{'x': 7.6, 'y': 60.5, 'z': 0}",left-foot,left,"{'x': 0, 'y': 69.7, 'z': 15.3}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367915,63,,3730,"{'start': {'x': 60.5, 'y': 7.6}, 'block': {'x': 45.8, 'y': 4.4}, 'end': {'x': 30.3, 'y': 0}, 'goal': {'x': 30.3, 'y': 84.7}}",28,1670,1030,shot,"{'x': 4.4, 'y': 45.8, 'z': 0}"
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,,regular,"{'x': 21.8, 'y': 77.9, 'z': 0}",left-foot,high,"{'x': 0, 'y': 50.9, 'z': 68.1}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367913,62,,3700,"{'start': {'x': 77.9, 'y': 21.8}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 31.9}}",29,1700,1000,shot,
"{'name': 'Tomislav Dadić', 'slug': 'tomislav-dadic', 'shortName': 'T. Dadić', 'position': 'D', 'jerseyNumber': '50', 'userCount': 57, 'gender': 'M', 'id': 978293, 'fieldTranslations': {'nameTranslation': {'ar': 'توميسلاف داديتش'}, 'shortNameTranslation': {'ar': 'ت. داديتش'}}}",True,miss,,regular,"{'x': 14.2, 'y': 28.9, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 59.5, 'z': 62.5}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367881,60,,3580,"{'start': {'x': 28.9, 'y': 14.2}, 'end': {'x': 40.5, 'y': 0}, 'goal': {'x': 40.5, 'y': 37.5}}",31,1820,880,shot,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,block,,assisted,"{'x': 19.5, 'y': 48.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.8, 'z': 19}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367880,60,,3575,"{'start': {'x': 48.8, 'y': 19.5}, 'block': {'x': 48.7, 'y': 17.3}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 81}}",31,1825,875,shot,"{'x': 17.3, 'y': 48.7, 'z': 0}"
"{'name': 'Lazar Tufegdžić', 'slug': 'lazar-tufegdzic', 'shortName': 'L. Tufegdžić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 48, 'gender': 'M', 'id': 834586, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار توفغدزيك', 'bn': 'লাজার তুফেগজিচ', 'hi': 'लज़ार तुफेग्दज़िक'}, 'shortNameTranslation': {'ar': 'ل. توفغدزيك', 'bn': 'এল. তুফেগজিচ', 'hi': 'एल. तुफेग्दज़िक'}}}",False,block,,corner,"{'x': 18.8, 'y': 29.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 19}","{'name': 'Vladimir Stojković', 'slug': 'vladimir-stojkovic', 'shortName': 'V. Stojković', 'position': 'G', 'jerseyNumber': '28', 'userCount': 230, 'gender': 'M', 'id': 13691, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير ستويكوفيتش', 'bn': 'ভ্লাদিমির স্টোজকোভিচ', 'hi': 'व्लादिमीर स्टोजकोविच'}, 'shortNameTranslation': {'ar': 'ف. ستويكوفيتش', 'bn': 'ভি. স্টোজকোভিচ', 'hi': 'वी. स्टोजकोविच'}}}",6367914,56,,3351,"{'start': {'x': 29.5, 'y': 18.8}, 'block': {'x': 39.5, 'y': 8.9}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 81}}",35,2049,651,shot,"{'x': 8.9, 'y': 39.5, 'z': 0}"
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",False,save,,free-kick,"{'x': 26.6, 'y': 62.9, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 49.5, 'z': 31}","{'name': 'Vladimir Stojković', 'slug': 'vladimir-stojkovic', 'shortName': 'V. Stojković', 'position': 'G', 'jerseyNumber': '28', 'userCount': 230, 'gender': 'M', 'id': 13691, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير ستويكوفيتش', 'bn': 'ভ্লাদিমির স্টোজকোভিচ', 'hi': 'व्लादिमीर स्टोजकोविच'}, 'shortNameTranslation': {'ar': 'ف. ستويكوفيتش', 'bn': 'ভি. স্টোজকোভিচ', 'hi': 'वी. स्टोजकोविच'}}}",6367879,55,,3282,"{'start': {'x': 62.9, 'y': 26.6}, 'block': {'x': 51.3, 'y': 0.5}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 69}}",36,2118,582,shot,"{'x': 0.5, 'y': 51.3, 'z': 0}"
"{'name': 'Lazar Tufegdžić', 'slug': 'lazar-tufegdzic', 'shortName': 'L. Tufegdžić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 48, 'gender': 'M', 'id': 834586, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار توفغدزيك', 'bn': 'লাজার তুফেগজিচ', 'hi': 'लज़ार तुफेग्दज़िक'}, 'shortNameTranslation': {'ar': 'ل. توفغدزيك', 'bn': 'এল. তুফেগজিচ', 'hi': 'एल. तुफेग्दज़िक'}}}",False,save,,assisted,"{'x': 9, 'y': 34.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 8.2}","{'name': 'Vladimir Stojković', 'slug': 'vladimir-stojkovic', 'shortName': 'V. Stojković', 'position': 'G', 'jerseyNumber': '28', 'userCount': 230, 'gender': 'M', 'id': 13691, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير ستويكوفيتش', 'bn': 'ভ্লাদিমির স্টোজকোভিচ', 'hi': 'व्लादिमीर स्टोजकोविच'}, 'shortNameTranslation': {'ar': 'ف. ستويكوفيتش', 'bn': 'ভি. স্টোজকোভিচ', 'hi': 'वी. स्टोजकोविच'}}}",6367878,53,,3154,"{'start': {'x': 34.8, 'y': 9}, 'block': {'x': 38.1, 'y': 7.1}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 91.8}}",38,2246,454,shot,"{'x': 7.1, 'y': 38.1, 'z': 0}"
"{'name': 'Nikola Bukumira', 'slug': 'nikola-bukumira', 'shortName': 'N. Bukumira', 'position': 'M', 'jerseyNumber': '32', 'userCount': 27, 'gender': 'M', 'id': 1595656, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوكوميرا'}, 'shortNameTranslation': {'ar': 'ن. بوكوميرا'}}}",True,save,,assisted,"{'x': 9.4, 'y': 36, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.4, 'z': 2.5}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6367456,50,,2965,"{'start': {'x': 36, 'y': 9.4}, 'block': {'x': 46.6, 'y': 0.3}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 97.5}}",41,2435,265,shot,"{'x': 0.3, 'y': 46.6, 'z': 0}"
"{'name': 'Lazar Tufegdžić', 'slug': 'lazar-tufegdzic', 'shortName': 'L. Tufegdžić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 48, 'gender': 'M', 'id': 834586, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار توفغدزيك', 'bn': 'লাজার তুফেগজিচ', 'hi': 'लज़ार तुफेग्दज़िक'}, 'shortNameTranslation': {'ar': 'ل. توفغدزيك', 'bn': 'এল. তুফেগজিচ', 'hi': 'एल. तुफेग्दज़िक'}}}",False,goal,regular,regular,"{'x': 7.9, 'y': 46.1, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.3, 'z': 5.1}","{'name': 'Vladimir Stojković', 'slug': 'vladimir-stojkovic', 'shortName': 'V. Stojković', 'position': 'G', 'jerseyNumber': '28', 'userCount': 230, 'gender': 'M', 'id': 13691, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير ستويكوفيتش', 'bn': 'ভ্লাদিমির স্টোজকোভিচ', 'hi': 'व्लादिमीर स्टोजकोविच'}, 'shortNameTranslation': {'ar': 'ف. ستويكوفيتش', 'bn': 'ভি. স্টোজকোভিচ', 'hi': 'वी. स्टोजकोविच'}}}",6366979,45,3.0,2877,"{'start': {'x': 46.1, 'y': 7.9}, 'end': {'x': 52.7, 'y': 0}, 'goal': {'x': 52.7, 'y': 94.9}}",1,2523,177,shot,
"{'name': 'Milan Đoković', 'firstName': '', 'lastName': '', 'slug': 'milan-dokovic', 'shortName': 'M. Đoković', 'position': 'D', 'jerseyNumber': '26', 'userCount': 25, 'gender': 'M', 'id': 1392796, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان جوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. جوكوفيتش'}}}",False,miss,,corner,"{'x': 10.8, 'y': 59.3, 'z': 0}",head,left,"{'x': 0, 'y': 61.7, 'z': 9.7}","{'name': 'Vladimir Stojković', 'slug': 'vladimir-stojkovic', 'shortName': 'V. Stojković', 'position': 'G', 'jerseyNumber': '28', 'userCount': 230, 'gender': 'M', 'id': 13691, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير ستويكوفيتش', 'bn': 'ভ্লাদিমির স্টোজকোভিচ', 'hi': 'व्लादिमीर स्टोजकोविच'}, 'shortNameTranslation': {'ar': 'ف. ستويكوفيتش', 'bn': 'ভি. স্টোজকোভিচ', 'hi': 'वी. स्टोजकोविच'}}}",6367021,44,,2616,"{'start': {'x': 59.3, 'y': 10.8}, 'block': {'x': 51.1, 'y': 7.2}, 'end': {'x': 38.3, 'y': 0}, 'goal': {'x': 38.3, 'y': 90.3}}",2,84,2616,shot,"{'x': 7.2, 'y': 51.1, 'z': 0}"
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",True,goal,regular,fast-break,"{'x': 11.4, 'y': 59.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 3.2}","{'name': 'Nikola Mirković', 'slug': 'nikola-mirkovic', 'shortName': 'N. Mirković', 'position': 'G', 'jerseyNumber': '1', 'userCount': 29, 'gender': 'M', 'id': 792127, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميركوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميركوفيتش'}}}",6366955,40,,2376,"{'start': {'x': 59.5, 'y': 11.4}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 96.8}}",6,324,2376,shot,
