player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Bogdan Kostić', 'firstName': 'Bogdan Kostic', 'slug': 'bogdan-kostic', 'shortName': 'B. Kostić', 'position': 'M', 'jerseyNumber': '99', 'userCount': 564, 'gender': 'M', 'id': 1584964, 'fieldTranslations': {'nameTranslation': {'ar': 'بودغدان كوستيتش'}, 'shortNameTranslation': {'ar': 'ب. كوستيتش'}}}",False,save,assisted,"{'x': 15.2, 'y': 46, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49, 'z': 25.9}","{'x': 2.8, 'y': 50.5, 'z': 0}",5778106,90,4.0,5595,"{'start': {'x': 46, 'y': 15.2}, 'block': {'x': 50.5, 'y': 2.8}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 74.1}}",1,705,195,shot,
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",False,block,fast-break,"{'x': 27.4, 'y': 52.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.9, 'z': 19}","{'x': 19.4, 'y': 52.2, 'z': 0}",5778105,90,4.0,5583,"{'start': {'x': 52.6, 'y': 27.4}, 'block': {'x': 52.2, 'y': 19.4}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 81}}",1,717,183,shot,
"{'name': 'Bogdan Kostić', 'firstName': 'Bogdan Kostic', 'slug': 'bogdan-kostic', 'shortName': 'B. Kostić', 'position': 'M', 'jerseyNumber': '99', 'userCount': 564, 'gender': 'M', 'id': 1584964, 'fieldTranslations': {'nameTranslation': {'ar': 'بودغدان كوستيتش'}, 'shortNameTranslation': {'ar': 'ب. كوستيتش'}}}",False,block,assisted,"{'x': 21.6, 'y': 44.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}","{'x': 18, 'y': 45.7, 'z': 0}",5778073,90,,5373,"{'start': {'x': 44.8, 'y': 21.6}, 'block': {'x': 45.7, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",1,27,2673,shot,
"{'name': 'Stefan Šćepović', 'slug': 'stefan-scepovic', 'shortName': 'S. Šćepović', 'position': 'F', 'jerseyNumber': '12', 'userCount': 71, 'gender': 'M', 'id': 77512, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سيبوفيتش'}, 'shortNameTranslation': {'ar': 'س. سيبوفيتش'}}}",True,save,assisted,"{'x': 24.6, 'y': 46.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 4.4}","{'x': 2.4, 'y': 48.4, 'z': 0}",5778072,90,,5342,"{'start': {'x': 46.4, 'y': 24.6}, 'block': {'x': 48.4, 'y': 2.4}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 95.6}}",1,58,2642,shot,
"{'name': 'Nikola Knežević', 'firstName': 'Nikola Knezevic', 'slug': 'nikola-knezevic', 'shortName': 'N. Knežević', 'position': 'M', 'jerseyNumber': '11', 'userCount': 216, 'gender': 'M', 'id': 1147565, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ن. كنيزيفيتش'}}}",True,miss,assisted,"{'x': 18.9, 'y': 51.1, 'z': 0}",left-foot,right,"{'x': 0, 'y': 39.7, 'z': 5.6}",,5778028,85,,5066,"{'start': {'x': 51.1, 'y': 18.9}, 'end': {'x': 60.3, 'y': 0}, 'goal': {'x': 60.3, 'y': 94.4}}",6,334,2366,shot,
"{'name': 'Jovan Milošević', 'firstName': 'Jovan Milosevic', 'lastName': '', 'slug': 'jovan-milosevic', 'shortName': 'J. Milošević', 'position': 'F', 'jerseyNumber': '7', 'userCount': 2321, 'gender': 'M', 'id': 1154491, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان ميلوسيفيتش', 'bn': 'জোভান মিলোসেভিচ', 'hi': 'जोवन मिलोसेवीक'}, 'shortNameTranslation': {'ar': 'ي. ميلوسيفيتش', 'bn': 'জে. মিলোসেভিচ', 'hi': 'जे. मिलोसेवीक'}}}",False,goal,fast-break,"{'x': 7, 'y': 52.3, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 1.9}",,5777925,77,,4618,"{'start': {'x': 52.3, 'y': 7}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 98.1}}",14,782,1918,shot,regular
"{'name': 'Henry Addo', 'slug': 'addo-henry', 'shortName': 'H. Addo', 'position': 'M', 'jerseyNumber': '43', 'userCount': 225, 'gender': 'M', 'id': 1183887, 'fieldTranslations': {'nameTranslation': {'ar': 'هنري أدو'}, 'shortNameTranslation': {'ar': 'ه. أدو'}}}",True,block,assisted,"{'x': 23.7, 'y': 42.5, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 9.7}","{'x': 13.1, 'y': 44.2, 'z': 0}",5777919,77,,4604,"{'start': {'x': 42.5, 'y': 23.7}, 'block': {'x': 44.2, 'y': 13.1}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 90.3}}",14,796,1904,shot,
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",True,miss,fast-break,"{'x': 20, 'y': 31.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 44, 'z': 68.1}",,5777915,76,,4542,"{'start': {'x': 31.5, 'y': 20}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 31.9}}",15,858,1842,shot,
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",False,save,assisted,"{'x': 11.6, 'y': 60.1, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.4, 'z': 31.6}","{'x': 1.8, 'y': 53.4, 'z': 0}",5777878,71,,4229,"{'start': {'x': 60.1, 'y': 11.6}, 'block': {'x': 53.4, 'y': 1.8}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 68.4}}",20,1171,1529,shot,
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",False,block,regular,"{'x': 9.5, 'y': 54.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 13.9}","{'x': 6.4, 'y': 53.4, 'z': 0}",5777862,71,,4224,"{'start': {'x': 54.4, 'y': 9.5}, 'block': {'x': 53.4, 'y': 6.4}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 86.1}}",20,1176,1524,shot,
