correctAiInsight,correctHalftimeAiInsight,customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,slug,startTimestamp,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.priority,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.category.fieldTranslations.nameTranslation.ar,tournament.category.fieldTranslations.nameTranslation.ru,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.priority,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ru,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.priority,tournament.isGroup,tournament.isLive,tournament.id,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.bn,tournament.fieldTranslations.nameTranslation.hi,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.hi,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,eventFilters.category,eventFilters.level,eventFilters.gender,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.shortNameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.hi,awayRedCards,homeTeam.fieldTranslations.nameTranslation.hi,homeRedCards
True,True,cdcsCxU,2.0,True,True,True,1,False,14015580,fk-radnik-surdulica-fk-partizan,1770469200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK Radnik Surdulica,fk-radnik-surdulica,Radnik,M,Football,football,1,4253,RSU,False,False,0,RS,SRB,Serbia,serbia,111127,[],#0000aa,#ffffff,#ffffff,FK رادنيك سيردوليكا,,FK Partizan,fk-partizan,Partizan,M,Football,football,1,106177,PAR,False,False,0,RS,SRB,Serbia,serbia,5152,[],#000033,#000000,#000000,إف كيه بارتيزان,Партизан,بارتيزان,পার্টিজান,पार्टिज़न,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,6.0,1770473181.0,"['status.code', 'status.description', 'status.type']",1770476259,['club'],['pro'],['M'],Радник Сурдулица,,,,,ऍफ़के रादनिक सुरदुलिका,
True,True,ZccsLok,1.0,True,True,True,1,False,14015578,fk-novi-pazar-fk-crvena-zvezda,1770476400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK Crvena zvezda,fk-crvena-zvezda,Crvena zvezda,M,Football,football,1,215520,FCZ,False,False,0,RS,SRB,Serbia,serbia,5149,[],#d90512,#ffffff,#ffffff,إف كيه كرفينا زفيزدا,كرفينا زفيزدا,FK Novi Pazar,fk-novi-pazar,Novi Pazar,M,Football,football,1,10001,NPA,False,False,0,RS,SRB,Serbia,serbia,25736,[],#ffffff,#222226,#222226,إف كيه نوفي بازار,ФК Нови Пазар,,,,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1770480563.0,"['time.injuryTime1', 'time.injuryTime2']",1770626349,['club'],['pro'],['M'],Црвена Звезда,ক্রভেনা জেভেজদা,क्रवेना ज़्वेज़्दा,ऍफ़के नोवी पाज़ार,,,
False,False,MoksGEr,1.0,True,True,True,1,False,14015581,fk-radnicki-1923-fk-radnicki-nis,1770552000,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK Radnički Niš,fk-radnicki-nis,Radnički N.,M,Football,football,1,6005,RNI,False,False,0,RS,SRB,Serbia,serbia,25737,[],#dc2326,#222226,#222226,إف كيه رادنيتشكي نيش,رادنيتشكي ن.,FK Radnički 1923,fk-radnicki-1923,Radnički 1923,M,Football,football,1,10300,RAD,False,False,0,RS,SRB,Serbia,serbia,43981,[],#ff0000,#888895,#888895,إف كيه رادنيتشكي 1923,Фк Раднички 1923,رادنيتشكي 1923,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,1770555840.0,['time.injuryTime2'],1770558996,['club'],['pro'],['M'],Радницки Нис,রাদনিকি এন,रेडनिस्की न.,,,,
True,True,zddsBnyc,1.0,True,True,True,1,False,14015582,fk-imt-beograd-fk-napredak-krusevac,1770555600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK IMT Beograd,fk-imt-beograd,IMT,M,Football,football,1,5253,IMT,False,False,0,RS,SRB,Serbia,serbia,308176,[],#ff0000,#ffffff,#ffffff,إف كيه آي إم تي بلغراد,آي إم تي,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,M,Football,football,1,5506,NAP,False,False,0,RS,SRB,Serbia,serbia,7674,[],#be1e2d,#d3b653,#d3b653,إف كيه نابريداك كروشفاتس,Напредак,نابريداك,নেপ্রেডাক,नेप्रेडक,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1770559330.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1770562402,['club'],['pro'],['M'],,,,,,,
True,True,rOosdUmc,2.0,True,True,True,1,False,14015579,fk-zeleznicar-pancevo-fk-spartak-subotica,1770559200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK Spartak Subotica,fk-spartak-subotica,Spartak,M,Football,football,1,4398,SSU,False,False,0,RS,SRB,Serbia,serbia,36967,[],#89cff0,#ffffff,#ffffff,إف كيه سبارتاك سوبتيتسا,سبارتاك سوبتيتسا,FK Železničar Pančevo,fk-zeleznicar-pancevo,Železničar,M,Football,football,1,4865,ZEL,False,False,0,RS,SRB,Serbia,serbia,282203,[],#0000aa,#ffffff,#ffffff,إف كيه زيلزنيتشار بانشيفو,,زيلزنيتشار,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1770563209.0,"['status.code', 'status.description', 'status.type']",1770566098,['club'],['pro'],['M'],Спартак Суботица,,,,,ऍफ़के स्पार्टाक सुबोटिका,
True,True,adcswfd,1.0,True,True,True,1,False,14015576,fk-mladost-lucani-fk-vojvodina,1770561000,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,FK Vojvodina,fk-vojvodina,Vojvodina,M,Football,football,1,13161,VOJ,False,False,0,RS,SRB,Serbia,serbia,5150,[],#cc0000,#000000,#000000,إف كيه فويفودينا,فويفودينا,FK Mladost Lučani,fk-mladost-lucani,Mladost,M,Football,football,1,5062,MLL,False,False,0,RS,SRB,Serbia,serbia,7771,[],#ffffff,#0094d2,#0094d2,إف كيه ملادوست لوتشاني,Младость Лучани,ملادوست لوتشاني,,,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1770565044.0,['time.injuryTime1'],1770747145,['club'],['pro'],['M'],Войводина,ভোজভোদিনা,वोज्वोडिना,,,,
False,True,Yccsddc,1.0,True,True,True,1,False,14015577,ofk-beograd-fk-cukaricki,1770638400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,22,100,Ended,finished,OFK Beograd,ofk-beograd,OFK Beograd ,M,Football,football,1,6810,OFK,False,False,0,RS,SRB,Serbia,serbia,5153,[],#374df5,#374df5,#ffffff,أوفك بلغراد,,FK Čukarički,fk-cukaricki,Čukarički,M,Football,football,1,9566,FKC,False,False,0,RS,SRB,Serbia,serbia,5148,[],#ffffff,#000000,#000000,إف كيه تشوكاريتشكي,ФК Чукарички,تشوكاريتشكي,চাকারিকি,चुकारीकी,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1770642257.0,"['status.code', 'status.description', 'status.type']",1770645327,['club'],['pro'],['M'],Офк Белград,,,,,OFK Belgrade,
True,True,zddsMok,2.0,True,True,True,1,False,14015584,fk-radnicki-nis-fk-napredak-krusevac,1771070400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,M,Football,football,1,5506,NAP,False,False,0,RS,SRB,Serbia,serbia,7674,[],#be1e2d,#d3b653,#d3b653,إف كيه نابريداك كروشفاتس,نابريداك,FK Radnički Niš,fk-radnicki-nis,Radnički N.,M,Football,football,1,6005,RNI,False,False,0,RS,SRB,Serbia,serbia,25737,[],#dc2326,#222226,#222226,إف كيه رادنيتشكي نيش,Радницки Нис,رادنيتشكي ن.,রাদনিকি এন,रेडनिस्की न.,2.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,1771074138.0,['time.injuryTime2'],1771195969,['club'],['pro'],['M'],Напредак,নেপ্রেডাক,नेप्रेडक,,,,
True,True,cdcsrOo,1.0,True,True,True,1,False,14015586,fk-spartak-subotica-fk-partizan,1771077600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Partizan,fk-partizan,Partizan,M,Football,football,1,106177,PAR,False,False,0,RS,SRB,Serbia,serbia,5152,[],#000033,#000000,#000000,إف كيه بارتيزان,بارتيزان,FK Spartak Subotica,fk-spartak-subotica,Spartak,M,Football,football,1,4398,SSU,False,False,0,RS,SRB,Serbia,serbia,36967,[],#89cff0,#ffffff,#ffffff,إف كيه سبارتاك سوبتيتسا,Спартак Суботица,سبارتاك سوبتيتسا,,,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1771081844.0,['time.injuryTime2'],1771085594,['club'],['pro'],['M'],Партизан,পার্টিজান,पार्टिज़न,ऍफ़के स्पार्टाक सुबोटिका,,,
True,False,Yccsadc,2.0,True,True,True,1,False,14015589,fk-vojvodina-fk-cukaricki,1771084800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Čukarički,fk-cukaricki,Čukarički,M,Football,football,1,9566,FKC,False,False,0,RS,SRB,Serbia,serbia,5148,[],#ffffff,#000000,#000000,إف كيه تشوكاريتشكي,تشوكاريتشكي,FK Vojvodina,fk-vojvodina,Vojvodina,M,Football,football,1,13161,VOJ,False,False,0,RS,SRB,Serbia,serbia,5150,[],#cc0000,#000000,#000000,إف كيه فويفودينا,Войводина,فويفودينا,ভোজভোদিনা,वोज्वोडिना,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,5.0,1771088825.0,['time.injuryTime2'],1771093943,['club'],['pro'],['M'],ФК Чукарички,চাকারিকি,चुकारीकी,,,,
True,True,ZccsdUmc,2.0,True,True,True,1,False,14015587,fk-zeleznicar-pancevo-fk-crvena-zvezda,1771084800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Železničar Pančevo,fk-zeleznicar-pancevo,Železničar,M,Football,football,1,4865,ZEL,False,False,0,RS,SRB,Serbia,serbia,282203,[],#0000aa,#ffffff,#ffffff,إف كيه زيلزنيتشار بانشيفو,زيلزنيتشار,FK Crvena zvezda,fk-crvena-zvezda,Crvena zvezda,M,Football,football,1,215520,FCZ,False,False,0,RS,SRB,Serbia,serbia,5149,[],#d90512,#ffffff,#ffffff,إف كيه كرفينا زفيزدا,Црвена Звезда,كرفينا زفيزدا,ক্রভেনা জেভেজদা,क्रवेना ज़्वेज़्दा,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1771088781.0,['time.injuryTime2'],1771093734,['club'],['pro'],['M'],,,,,,,
False,False,GErsCxU,3.0,True,True,True,1,False,14015585,fk-radnik-surdulica-fk-radnicki-1923,1771160400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Radnički 1923,fk-radnicki-1923,Radnički 1923,M,Football,football,1,10300,RAD,False,False,0,RS,SRB,Serbia,serbia,43981,[],#ff0000,#888895,#888895,إف كيه رادنيتشكي 1923,رادنيتشكي 1923,FK Radnik Surdulica,fk-radnik-surdulica,Radnik,M,Football,football,1,4253,RSU,False,False,0,RS,SRB,Serbia,serbia,111127,[],#0000aa,#ffffff,#ffffff,FK رادنيك سيردوليكا,Радник Сурдулица,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1771164370.0,"['status.code', 'status.description', 'status.type']",1771167389,['club'],['pro'],['M'],Фк Раднички 1923,,,ऍफ़के रादनिक सुरदुलिका,,,1.0
True,False,ddcsLok,1.0,True,True,True,1,False,14015588,fk-novi-pazar-ofk-beograd,1771160400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Novi Pazar,fk-novi-pazar,Novi Pazar,M,Football,football,1,10001,NPA,False,False,0,RS,SRB,Serbia,serbia,25736,[],#ffffff,#222226,#222226,إف كيه نوفي بازار,,OFK Beograd,ofk-beograd,OFK Beograd ,M,Football,football,1,6810,OFK,False,False,0,RS,SRB,Serbia,serbia,5153,[],#374df5,#374df5,#ffffff,أوفك بلغراد,Офк Белград,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,1771164384.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1771167581,['club'],['pro'],['M'],ФК Нови Пазар,,,OFK Belgrade,,ऍफ़के नोवी पाज़ार,
True,False,wfdskrfc,2.0,True,True,True,1,False,14015590,fk-tsc-backa-topola-fk-mladost-lucani,1771171200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK Mladost Lučani,fk-mladost-lucani,Mladost,M,Football,football,1,5062,MLL,False,False,0,RS,SRB,Serbia,serbia,7771,[],#ffffff,#0094d2,#0094d2,إف كيه ملادوست لوتشاني,ملادوست لوتشاني,FK TSC Bačka Topola,fk-tsc-backa-topola,TSC,M,Football,football,1,14551,TSC,False,False,0,RS,SRB,Serbia,serbia,263360,[],#191970,#ffffff,#ffffff,إف كيه تي إس سي باتشكا توبولا,Бачка-Топола,تي إس سي,টিএসসি,टीएससी,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,1771174971.0,['time.injuryTime2'],1771641455,['club'],['pro'],['M'],Младость Лучани,,,,,,
False,True,UccsBnyc,1.0,True,True,True,1,False,14015583,fk-imt-beograd-fk-javor-ivanjica,1771257600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,23,100,Ended,finished,FK IMT Beograd,fk-imt-beograd,IMT,M,Football,football,1,5253,IMT,False,False,0,RS,SRB,Serbia,serbia,308176,[],#ff0000,#ffffff,#ffffff,إف كيه آي إم تي بلغراد,آي إم تي,FK Javor Ivanjica,fk-javor-ivanjica,Javor,M,Football,football,1,3555,JAV,,False,0,RS,SRB,Serbia,serbia,5144,[],#cc3333,#ffffff,#ffffff,إف كيه يافور إيفانجيكا,Явор Иваница,يافور,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1771261588.0,"['status.code', 'status.description', 'status.type']",1771264577,['club'],['pro'],['M'],,,,ऍफ़के जावोर इवनजीका,,,
True,False,zddsCxU,1.0,True,True,True,1,False,14015597,fk-radnik-surdulica-fk-napredak-krusevac,1771678800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,24,100,Ended,finished,FK Radnik Surdulica,fk-radnik-surdulica,Radnik,M,Football,football,1,4253,RSU,False,False,0,RS,SRB,Serbia,serbia,111127,[],#0000aa,#ffffff,#ffffff,FK رادنيك سيردوليكا,,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,M,Football,football,1,5506,NAP,False,False,0,RS,SRB,Serbia,serbia,7674,[],#be1e2d,#d3b653,#d3b653,إف كيه نابريداك كروشفاتس,Напредак,نابريداك,নেপ্রেডাক,नेप्रेडक,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1771682559.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1771685627,['club'],['pro'],['M'],Радник Сурдулица,,,,2.0,ऍफ़के रादनिक सुरदुलिका,
