player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",True,block,set-piece,"{'x': 21.8, 'y': 70.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 19}","{'x': 12.4, 'y': 63, 'z': 0}",5751966,90,6.0,5756,"{'start': {'x': 70.9, 'y': 21.8}, 'block': {'x': 63, 'y': 12.4}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 81}}",1,544,356,shot,
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",True,goal,corner,"{'x': 4, 'y': 47.2, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.9, 'z': 15.2}",,5751826,82,,4895,"{'start': {'x': 47.2, 'y': 4}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 84.8}}",9,505,2195,shot,regular
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",True,save,fast-break,"{'x': 10.2, 'y': 33.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 12}","{'x': 1.5, 'y': 46.2, 'z': 0}",5751823,81,,4857,"{'start': {'x': 33.1, 'y': 10.2}, 'block': {'x': 46.2, 'y': 1.5}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 88}}",10,543,2157,shot,
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",True,save,assisted,"{'x': 3.8, 'y': 64.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 10.8}","{'x': 2.4, 'y': 60.8, 'z': 0}",5751813,78,,4670,"{'start': {'x': 64.4, 'y': 3.8}, 'block': {'x': 60.8, 'y': 2.4}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 89.2}}",13,730,1970,shot,
"{'name': 'Semir Alić', 'firstName': '', 'lastName': '', 'slug': 'semir-alic', 'shortName': 'S. Alić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 55, 'gender': 'M', 'id': 1102770, 'fieldTranslations': {'nameTranslation': {'ar': 'سيمير عليتش'}, 'shortNameTranslation': {'ar': 'س. عليتش'}}}",True,miss,assisted,"{'x': 13, 'y': 47.2, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.5, 'z': 5.6}",,5751776,77,,4602,"{'start': {'x': 47.2, 'y': 13}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 94.4}}",14,798,1902,shot,
"{'name': 'Semir Alić', 'firstName': '', 'lastName': '', 'slug': 'semir-alic', 'shortName': 'S. Alić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 55, 'gender': 'M', 'id': 1102770, 'fieldTranslations': {'nameTranslation': {'ar': 'سيمير عليتش'}, 'shortNameTranslation': {'ar': 'س. عليتش'}}}",True,miss,set-piece,"{'x': 22.8, 'y': 66, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 33.9, 'z': 98.6}",,5751683,57,,3417,"{'start': {'x': 66, 'y': 22.8}, 'end': {'x': 66.1, 'y': 0}, 'goal': {'x': 66.1, 'y': 1.4}}",34,1983,717,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",False,block,regular,"{'x': 24.1, 'y': 55.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.3, 'z': 19}","{'x': 18.1, 'y': 53.8, 'z': 0}",5751671,54,,3234,"{'start': {'x': 55.8, 'y': 24.1}, 'block': {'x': 53.8, 'y': 18.1}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 81}}",37,2166,534,shot,
"{'name': 'Abdoulaye Cisse', 'firstName': '', 'lastName': '', 'slug': 'abdoulaye-cisse', 'shortName': 'A. Cisse', 'position': 'M', 'jerseyNumber': '6', 'userCount': 107, 'gender': 'M', 'id': 940100, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الله سي'}, 'shortNameTranslation': {'ar': 'ع. سي'}}}",True,save,set-piece,"{'x': 17.5, 'y': 49.3, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.6, 'z': 16.5}","{'x': 2, 'y': 49.8, 'z': 0}",5751562,45,2.0,2790,"{'start': {'x': 49.3, 'y': 17.5}, 'block': {'x': 49.8, 'y': 2}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 83.5}}",1,2610,90,shot,
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",False,goal,regular,"{'x': 8.5, 'y': 54.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 8.2}",,5751508,42,,2511,"{'start': {'x': 54.2, 'y': 8.5}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 91.8}}",4,189,2511,shot,regular
"{'name': 'António Pina Gomes', 'slug': 'pina-gomes-antonio', 'shortName': 'A. P. Gomes', 'position': 'F', 'jerseyNumber': '11', 'userCount': 23, 'gender': 'M', 'id': 971009, 'fieldTranslations': {'nameTranslation': {'ar': 'بينا غوميس، أنطونيو'}, 'shortNameTranslation': {'ar': 'أ. بينا غوميس'}}}",False,block,assisted,"{'x': 27.7, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 21.2, 'y': 52.2, 'z': 0}",5751507,42,,2509,"{'start': {'x': 53, 'y': 27.7}, 'block': {'x': 52.2, 'y': 21.2}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",4,191,2509,shot,
