player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Semir Alić', 'firstName': '', 'lastName': '', 'slug': 'semir-alic', 'shortName': 'S. Alić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 55, 'gender': 'M', 'id': 1102770, 'fieldTranslations': {'nameTranslation': {'ar': 'سيمير عليتش'}, 'shortNameTranslation': {'ar': 'س. عليتش'}}}",False,block,assisted,"{'x': 17.9, 'y': 47.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 19}",5318519,58,,3462,"{'start': {'x': 47.2, 'y': 17.9}, 'block': {'x': 48, 'y': 14}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 81}}",33,1938,762,shot,"{'x': 14, 'y': 48, 'z': 0}",
"{'name': 'Samson Iyede', 'firstName': '', 'lastName': '', 'slug': 'samson-iyede', 'shortName': 'S. Iyede', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 887054, 'fieldTranslations': {'nameTranslation': {'ar': 'سامسون إيدي'}, 'shortNameTranslation': {'ar': 'س. إيدي'}}}",False,block,assisted,"{'x': 10.1, 'y': 57.3, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.5, 'z': 19}",5318509,58,,3426,"{'start': {'x': 57.3, 'y': 10.1}, 'block': {'x': 56.5, 'y': 8.9}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 81}}",33,1974,726,shot,"{'x': 8.9, 'y': 56.5, 'z': 0}",
"{'name': 'Nemanja Đeković', 'firstName': '', 'lastName': '', 'slug': 'nemanja-dekovic', 'shortName': 'N. Đeković', 'position': 'D', 'jerseyNumber': '25', 'userCount': 89, 'gender': 'M', 'id': 1102161, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ديكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ديكوفيتش'}}}",True,goal,corner,"{'x': 7.9, 'y': 45.8, 'z': 0}",head,low-right,"{'x': 0, 'y': 47.1, 'z': 15.2}",5318402,53,,3153,"{'start': {'x': 45.8, 'y': 7.9}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 84.8}}",38,2247,453,shot,,regular
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,goal,corner,"{'x': 24.1, 'y': 53.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46, 'z': 26.6}",5318325,50,,2984,"{'start': {'x': 53.2, 'y': 24.1}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 73.4}}",41,2416,284,shot,,regular
"{'name': 'Samson Iyede', 'firstName': '', 'lastName': '', 'slug': 'samson-iyede', 'shortName': 'S. Iyede', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 887054, 'fieldTranslations': {'nameTranslation': {'ar': 'سامسون إيدي'}, 'shortNameTranslation': {'ar': 'س. إيدي'}}}",False,block,assisted,"{'x': 18.2, 'y': 48.9, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.9, 'z': 19}",5330196,48,,2873,"{'start': {'x': 48.9, 'y': 18.2}, 'block': {'x': 49.1, 'y': 17.1}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 81}}",43,2527,173,shot,"{'x': 17.1, 'y': 49.1, 'z': 0}",
"{'name': 'Samson Iyede', 'firstName': '', 'lastName': '', 'slug': 'samson-iyede', 'shortName': 'S. Iyede', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 887054, 'fieldTranslations': {'nameTranslation': {'ar': 'سامسون إيدي'}, 'shortNameTranslation': {'ar': 'س. إيدي'}}}",False,block,assisted,"{'x': 9.5, 'y': 68.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.9, 'z': 19}",5318319,48,,2863,"{'start': {'x': 68.9, 'y': 9.5}, 'block': {'x': 58.3, 'y': 3.8}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 81}}",43,2537,163,shot,"{'x': 3.8, 'y': 58.3, 'z': 0}",
"{'name': 'Semir Alić', 'firstName': '', 'lastName': '', 'slug': 'semir-alic', 'shortName': 'S. Alić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 55, 'gender': 'M', 'id': 1102770, 'fieldTranslations': {'nameTranslation': {'ar': 'سيمير عليتش'}, 'shortNameTranslation': {'ar': 'س. عليتش'}}}",False,block,assisted,"{'x': 19.7, 'y': 64.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.8, 'z': 19}",5318318,48,,2856,"{'start': {'x': 64.6, 'y': 19.7}, 'block': {'x': 63.2, 'y': 18}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 81}}",43,2544,156,shot,"{'x': 18, 'y': 63.2, 'z': 0}",
"{'name': 'Aleksandar Lutovac', 'firstName': 'Aleksandar', 'lastName': 'Lutovac', 'slug': 'aleksandar-lutovac', 'shortName': 'A. Lutovac', 'position': 'M', 'jerseyNumber': '15', 'userCount': 43, 'gender': 'M', 'id': 799152, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر لوتوفاك', 'bn': 'আলেকসান্ডার লুটোভাক', 'hi': 'अलेक्जेंडर लुटोवैक'}, 'shortNameTranslation': {'ar': 'أ. لوتوفاك', 'bn': 'এ. লুটোভাক', 'hi': 'ए. लुटोवैक'}}}",True,miss,assisted,"{'x': 24.8, 'y': 55.8, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 60, 'z': 72.2}",5318313,47,,2774,"{'start': {'x': 55.8, 'y': 24.8}, 'end': {'x': 40, 'y': 0}, 'goal': {'x': 40, 'y': 27.8}}",44,2626,74,shot,,
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,miss,assisted,"{'x': 15.1, 'y': 71.2, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 62.7, 'z': 41.7}",5318152,45,1.0,2719,"{'start': {'x': 71.2, 'y': 15.1}, 'end': {'x': 37.3, 'y': 0}, 'goal': {'x': 37.3, 'y': 58.3}}",1,2681,19,shot,,
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",False,block,assisted,"{'x': 13.2, 'y': 27, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 19}",5318137,41,,2401,"{'start': {'x': 27, 'y': 13.2}, 'block': {'x': 38.3, 'y': 7}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 81}}",5,299,2401,shot,"{'x': 7, 'y': 38.3, 'z': 0}",
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,miss,regular,"{'x': 26.2, 'y': 28.4, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.7, 'z': 6.9}",5318109,38,,2259,"{'start': {'x': 28.4, 'y': 26.2}, 'end': {'x': 39.3, 'y': 0}, 'goal': {'x': 39.3, 'y': 93.1}}",8,441,2259,shot,,
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,miss,assisted,"{'x': 27.9, 'y': 38.9, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 8.3}",5318098,36,,2111,"{'start': {'x': 38.9, 'y': 27.9}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 91.7}}",10,589,2111,shot,,
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",False,save,assisted,"{'x': 22.6, 'y': 64.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 2.5}",5318094,32,,1912,"{'start': {'x': 64.6, 'y': 22.6}, 'block': {'x': 50.7, 'y': 0.90000000000001}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 97.5}}",14,788,1912,shot,"{'x': 0.90000000000001, 'y': 50.7, 'z': 0}",
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,block,regular,"{'x': 25.3, 'y': 30.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 19}",5318099,31,,1818,"{'start': {'x': 30.1, 'y': 25.3}, 'block': {'x': 38.4, 'y': 14.6}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 81}}",15,882,1818,shot,"{'x': 14.6, 'y': 38.4, 'z': 0}",
"{'name': 'Jovan Marinković', 'slug': 'jovan-marinkovic', 'shortName': 'J. Marinković', 'position': 'D', 'jerseyNumber': '23', 'userCount': 46, 'gender': 'M', 'id': 948696, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان مارينكوفيتش'}, 'shortNameTranslation': {'ar': 'ي. مارينكوفيتش'}}}",False,block,regular,"{'x': 22.2, 'y': 63.8, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.8, 'z': 19}",5318146,30,,1761,"{'start': {'x': 63.8, 'y': 22.2}, 'block': {'x': 61.7, 'y': 17.9}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 81}}",16,939,1761,shot,"{'x': 17.9, 'y': 61.7, 'z': 0}",
"{'name': 'Nemanja Đeković', 'firstName': '', 'lastName': '', 'slug': 'nemanja-dekovic', 'shortName': 'N. Đeković', 'position': 'D', 'jerseyNumber': '25', 'userCount': 89, 'gender': 'M', 'id': 1102161, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ديكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ديكوفيتش'}}}",True,goal,corner,"{'x': 8.6, 'y': 48.5, 'z': 0}",head,low-right,"{'x': 0, 'y': 46.3, 'z': 17.7}",5318069,26,,1554,"{'start': {'x': 48.5, 'y': 8.6}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 82.3}}",20,1146,1554,shot,,regular
"{'name': 'Aleksandar Lutovac', 'firstName': 'Aleksandar', 'lastName': 'Lutovac', 'slug': 'aleksandar-lutovac', 'shortName': 'A. Lutovac', 'position': 'M', 'jerseyNumber': '15', 'userCount': 43, 'gender': 'M', 'id': 799152, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر لوتوفاك', 'bn': 'আলেকসান্ডার লুটোভাক', 'hi': 'अलेक्जेंडर लुटोवैक'}, 'shortNameTranslation': {'ar': 'أ. لوتوفاك', 'bn': 'এ. লুটোভাক', 'hi': 'ए. लुटोवैक'}}}",True,block,regular,"{'x': 21, 'y': 66.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 19}",5318066,26,,1518,"{'start': {'x': 66.9, 'y': 21}, 'block': {'x': 56.7, 'y': 7}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 81}}",20,1182,1518,shot,"{'x': 7, 'y': 56.7, 'z': 0}",
"{'name': 'Ejike Opara', 'slug': 'ejike-opara', 'shortName': 'E. Opara', 'position': 'F', 'jerseyNumber': '11', 'userCount': 157, 'gender': 'M', 'id': 1617764, 'fieldTranslations': {'nameTranslation': {'ar': 'إيجيكي أوبارا'}, 'shortNameTranslation': {'ar': 'إ. أوبارا'}}}",False,block,assisted,"{'x': 24.8, 'y': 27.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 19}",5318065,23,,1379,"{'start': {'x': 27.8, 'y': 24.8}, 'block': {'x': 28.9, 'y': 23.6}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 81}}",23,1321,1379,shot,"{'x': 23.6, 'y': 28.9, 'z': 0}",
"{'name': 'Filip Krstić', 'firstName': 'Filip', 'lastName': 'Krstić', 'slug': 'filip-krstic', 'shortName': 'F. Krstić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 16, 'gender': 'M', 'id': 840862, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب كريستيتش'}, 'shortNameTranslation': {'ar': 'ف. كريستيتش'}}}",True,miss,corner,"{'x': 2.4, 'y': 60.1, 'z': 0}",head,close-high,"{'x': 0, 'y': 47.9, 'z': 55.6}",5318060,23,,1330,"{'start': {'x': 60.1, 'y': 2.4}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 44.4}}",23,1370,1330,shot,,
"{'name': 'Nemanja Đeković', 'firstName': '', 'lastName': '', 'slug': 'nemanja-dekovic', 'shortName': 'N. Đeković', 'position': 'D', 'jerseyNumber': '25', 'userCount': 89, 'gender': 'M', 'id': 1102161, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ديكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ديكوفيتش'}}}",True,block,assisted,"{'x': 25.7, 'y': 59.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 19}",5318055,22,,1279,"{'start': {'x': 59.3, 'y': 25.7}, 'block': {'x': 57.8, 'y': 20.6}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 81}}",24,1421,1279,shot,"{'x': 20.6, 'y': 57.8, 'z': 0}",
"{'name': 'Andrija Majdevac', 'firstName': '', 'lastName': '', 'slug': 'andrija-majdevac', 'shortName': 'A. Majdevac', 'position': 'F', 'jerseyNumber': '11', 'userCount': 71, 'gender': 'M', 'id': 796223, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا ماجديفاك', 'bn': 'আন্দ্রিজা মাজদেভাক', 'hi': 'एंड्रीजा मजदेवैक'}, 'shortNameTranslation': {'ar': 'أ. ماجديفاك', 'bn': 'এ. মাজদেভাক', 'hi': 'ए. मजदेवैक'}}}",True,miss,assisted,"{'x': 5.7, 'y': 44, 'z': 0}",head,left,"{'x': 0, 'y': 59.7, 'z': 2.8}",5318051,21,,1221,"{'start': {'x': 44, 'y': 5.7}, 'end': {'x': 40.3, 'y': 0}, 'goal': {'x': 40.3, 'y': 97.2}}",25,1479,1221,shot,,
"{'name': 'Ejike Opara', 'slug': 'ejike-opara', 'shortName': 'E. Opara', 'position': 'F', 'jerseyNumber': '11', 'userCount': 157, 'gender': 'M', 'id': 1617764, 'fieldTranslations': {'nameTranslation': {'ar': 'إيجيكي أوبارا'}, 'shortNameTranslation': {'ar': 'إ. أوبارا'}}}",False,block,regular,"{'x': 14.2, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 19}",5317992,15,,873,"{'start': {'x': 47, 'y': 14.2}, 'block': {'x': 47.1, 'y': 13.1}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 81}}",31,1827,873,shot,"{'x': 13.1, 'y': 47.1, 'z': 0}",
"{'name': 'Aleksandar Lutovac', 'firstName': 'Aleksandar', 'lastName': 'Lutovac', 'slug': 'aleksandar-lutovac', 'shortName': 'A. Lutovac', 'position': 'M', 'jerseyNumber': '15', 'userCount': 43, 'gender': 'M', 'id': 799152, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر لوتوفاك', 'bn': 'আলেকসান্ডার লুটোভাক', 'hi': 'अलेक्जेंडर लुटोवैक'}, 'shortNameTranslation': {'ar': 'أ. لوتوفاك', 'bn': 'এ. লুটোভাক', 'hi': 'ए. लुटोवैक'}}}",True,miss,corner,"{'x': 26.2, 'y': 60.5, 'z': 0}",right-foot,high,"{'x': 0, 'y': 44.5, 'z': 84.7}",5317998,11,,623,"{'start': {'x': 60.5, 'y': 26.2}, 'end': {'x': 55.5, 'y': 0}, 'goal': {'x': 55.5, 'y': 15.3}}",35,2077,623,shot,,
"{'name': 'Mateja Bubanj', 'firstName': '', 'lastName': '', 'slug': 'mateja-bubanj', 'shortName': 'M. Bubanj', 'position': 'F', 'jerseyNumber': '9', 'userCount': 74, 'gender': 'M', 'id': 1153959, 'fieldTranslations': {'nameTranslation': {'ar': 'سكوبرين ب ر / فالي ف'}, 'shortNameTranslation': {'ar': 'س. ف'}}}",True,block,regular,"{'x': 12, 'y': 56.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 19}",5317943,7,,397,"{'start': {'x': 56.6, 'y': 12}, 'block': {'x': 54, 'y': 4.4}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 81}}",39,2303,397,shot,"{'x': 4.4, 'y': 54, 'z': 0}",
