minute,value
1,-2
2,12
3,7
4,6
5,-10
6,-32
7,26
8,13
9,63
10,74
11,32
12,42
13,44
14,1
15,-27
16,16
17,-36
18,-3
19,-13
20,-26
21,-9
22,-13
23,-1
24,8
25,12
26,4
27,-81
28,-100
29,-74
30,-29
31,-15
32,61
33,70
34,56
35,26
36,6
37,-4
38,-19
39,-10
40,-25
41,-18
42,-33
43,-15
44,-10
45,-8
46,5
47,13
48,39
49,36
50,-36
51,13
52,-4
53,-8
54,34
55,15
56,31
57,39
58,69
59,58
60,72
61,56
62,32
63,23
64,24
65,43
66,55
67,17
68,-33
69,-15
70,-14
71,54
72,22
73,20
74,3
75,2
76,-8
77,-40
78,-23
79,-18
80,-7
81,5
82,36
83,23
84,5
85,1
86,17
87,6
88,-85
89,-54
90,-61
