player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,miss,assisted,"{'x': 10.8, 'y': 37.7, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.5, 'z': 20.8}",,5639242,66,,3958,"{'start': {'x': 37.7, 'y': 10.8}, 'end': {'x': 39.5, 'y': 0}, 'goal': {'x': 39.5, 'y': 79.2}}",25,1442,1258,shot,
"{'name': 'Njegoš Petrović', 'firstName': '', 'lastName': '', 'slug': 'njegos-petrovic', 'shortName': 'N. Petrović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 331, 'gender': 'M', 'id': 844179, 'fieldTranslations': {'nameTranslation': {'ar': 'نييغوس بيتروفيتش', 'bn': 'এনজেগোস পেট্রোভিচ', 'hi': 'नेजेगोस पेत्रोविच'}, 'shortNameTranslation': {'ar': 'ن. بيتروفيتش', 'bn': 'এন. পেট্রোভিচ', 'hi': 'एन. पेत्रोविच'}}}",True,save,corner,"{'x': 6.8, 'y': 51.5, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.7, 'z': 12.7}","{'x': 1, 'y': 50, 'z': 0}",5639599,65,,3886,"{'start': {'x': 51.5, 'y': 6.8}, 'block': {'x': 50, 'y': 1}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 87.3}}",26,1514,1186,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,block,assisted,"{'x': 9.7, 'y': 49.9, 'z': 0}",head,low-left,"{'x': 0, 'y': 52, 'z': 19}","{'x': 8.4, 'y': 49.6, 'z': 0}",5639238,65,,3864,"{'start': {'x': 49.9, 'y': 9.7}, 'block': {'x': 49.6, 'y': 8.4}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 81}}",26,1536,1164,shot,
"{'name': 'Uroš Nikolić', 'slug': 'uros-nikolic', 'shortName': 'U. Nikolić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 34, 'gender': 'M', 'id': 194450, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش نيكوليتش'}, 'shortNameTranslation': {'ar': 'أ. نيكوليتش'}}}",True,block,assisted,"{'x': 22.1, 'y': 65.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}","{'x': 20.2, 'y': 63.7, 'z': 0}",5639226,64,,3789,"{'start': {'x': 65.1, 'y': 22.1}, 'block': {'x': 63.7, 'y': 20.2}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",27,1611,1089,shot,
"{'name': 'Vukan Savićević', 'slug': 'vukan-savicevic', 'shortName': 'V. Savićević', 'position': 'M', 'jerseyNumber': '8', 'userCount': 75, 'gender': 'M', 'id': 257071, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكان سافييفيتش', 'bn': 'ভুকান সাভিসেভিচ', 'hi': 'वुकान सविसेविक'}, 'shortNameTranslation': {'ar': 'ف. سافييفيتش', 'bn': 'ভি. সাভিচেভিচ', 'hi': 'वी. सविसेविक'}}}",True,save,assisted,"{'x': 26.9, 'y': 22.8, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.2, 'z': 28.5}","{'x': 1.2, 'y': 49.6, 'z': 0}",5639219,62,,3696,"{'start': {'x': 22.8, 'y': 26.9}, 'block': {'x': 49.6, 'y': 1.2}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 71.5}}",29,1704,996,shot,
"{'name': 'Marko Mladenović', 'slug': 'mladenovic-marko', 'shortName': 'M. Mladenović', 'position': 'M', 'jerseyNumber': '11', 'userCount': 92, 'gender': 'M', 'id': 1403053, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ملادينوفيتش'}, 'shortNameTranslation': {'ar': 'م. ملادينوفيتش'}}}",True,miss,regular,"{'x': 11, 'y': 52.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 54.1, 'z': 68.1}",,5639659,59,,3514,"{'start': {'x': 52.3, 'y': 11}, 'end': {'x': 45.9, 'y': 0}, 'goal': {'x': 45.9, 'y': 31.9}}",32,1886,814,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,save,assisted,"{'x': 7, 'y': 53.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 19}","{'x': 0.90000000000001, 'y': 50.9, 'z': 0}",5639650,59,,3512,"{'start': {'x': 53.8, 'y': 7}, 'block': {'x': 50.9, 'y': 0.90000000000001}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 81}}",32,1888,812,shot,
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",False,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 45.5, 'z': 2.5}",,5639148,54,,3232,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 97.5}}",37,2168,532,shot,penalty
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,block,assisted,"{'x': 8.5, 'y': 45.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 19}","{'x': 6.7, 'y': 47, 'z': 0}",5640110,51,,3035,"{'start': {'x': 45.6, 'y': 8.5}, 'block': {'x': 47, 'y': 6.7}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 81}}",40,2365,335,shot,
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",False,miss,free-kick,"{'x': 25.9, 'y': 32.5, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.5, 'z': 2.8}",,5639071,50,,2996,"{'start': {'x': 32.5, 'y': 25.9}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 97.2}}",41,2404,296,shot,
"{'name': 'Collins Sichenje', 'firstName': 'Collins Shichenje', 'lastName': '', 'slug': 'collins-sichenje', 'shortName': 'C. Sichenje', 'position': 'D', 'jerseyNumber': '28', 'userCount': 1078, 'gender': 'M', 'id': 1198768, 'fieldTranslations': {'nameTranslation': {'ar': 'كولين سيشينجيه', 'bn': 'কলিন্স সিচেনজে', 'hi': 'कोलिन्स सिचेंजे'}, 'shortNameTranslation': {'ar': 'ك. سيشينجيه', 'bn': 'সি. সিচেনজে', 'hi': 'सी. सिचेंजे'}}}",True,save,corner,"{'x': 9.9, 'y': 47.6, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.7, 'z': 32.9}","{'x': 1, 'y': 49.6, 'z': 0}",5638479,45,1.0,2732,"{'start': {'x': 47.6, 'y': 9.9}, 'block': {'x': 49.6, 'y': 1}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 67.1}}",1,2668,32,shot,
"{'name': 'Ibrahim Mustapha', 'firstName': '', 'lastName': '', 'slug': 'ibrahim-mustapha', 'shortName': 'I. Mustapha', 'position': 'F', 'jerseyNumber': '23', 'userCount': 208, 'gender': 'M', 'id': 1085212, 'fieldTranslations': {'nameTranslation': {'ar': 'ابراهيم مصطفى', 'bn': 'ইব্রাহিম মোস্তফা', 'hi': 'इब्राहीम मुस्तफा'}, 'shortNameTranslation': {'ar': 'ا. مصطفى', 'bn': 'আই. মোস্তফা', 'hi': 'आई. मुस्तफा'}}}",True,block,throw-in-set-piece,"{'x': 12.4, 'y': 54, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 19}","{'x': 10.5, 'y': 53.4, 'z': 0}",5638603,45,,2692,"{'start': {'x': 54, 'y': 12.4}, 'block': {'x': 53.4, 'y': 10.5}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 81}}",1,8,2692,shot,
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,miss,regular,"{'x': 21.3, 'y': 62.6, 'z': 0}",right-foot,left,"{'x': 0, 'y': 66.6, 'z': 1.4}",,5637541,22,,1304,"{'start': {'x': 62.6, 'y': 21.3}, 'end': {'x': 33.4, 'y': 0}, 'goal': {'x': 33.4, 'y': 98.6}}",24,1396,1304,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,miss,assisted,"{'x': 12.6, 'y': 67.1, 'z': 0}",right-foot,high,"{'x': 0, 'y': 45.7, 'z': 73.6}",,5637331,18,,1055,"{'start': {'x': 67.1, 'y': 12.6}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 26.4}}",28,1645,1055,shot,
"{'name': 'Kufre Eta', 'firstName': 'Kufre Eta', 'slug': 'kufre-eta', 'shortName': 'K. Eta', 'position': 'M', 'jerseyNumber': '2', 'userCount': 46, 'gender': 'M', 'id': 1892868, 'fieldTranslations': {'nameTranslation': {'ar': 'كوفري إيتا'}, 'shortNameTranslation': {'ar': 'ك. إيتا'}}}",True,miss,corner,"{'x': 26, 'y': 45.2, 'z': 0}",left-foot,left,"{'x': 0, 'y': 79.8, 'z': 8.3}",,5637043,12,,681,"{'start': {'x': 45.2, 'y': 26}, 'end': {'x': 20.2, 'y': 0}, 'goal': {'x': 20.2, 'y': 91.7}}",34,2019,681,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,block,assisted,"{'x': 15.4, 'y': 45.8, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.7, 'z': 19}","{'x': 11.2, 'y': 47.8, 'z': 0}",5637042,9,,523,"{'start': {'x': 45.8, 'y': 15.4}, 'block': {'x': 47.8, 'y': 11.2}, 'end': {'x': 53.3, 'y': 0}, 'goal': {'x': 53.3, 'y': 81}}",37,2177,523,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,miss,fast-break,"{'x': 7.9, 'y': 52.6, 'z': 0}",left-foot,right,"{'x': 0, 'y': 38.8, 'z': 6.9}",,5636779,6,,327,"{'start': {'x': 52.6, 'y': 7.9}, 'end': {'x': 61.2, 'y': 0}, 'goal': {'x': 61.2, 'y': 93.1}}",40,2373,327,shot,
