minute,value
1.0,0
2.0,-27
3.0,-26
4.0,-26
5.0,-52
6.0,-37
7.0,-25
8.0,-10
9.0,44
10.0,48
11.0,47
12.0,27
13.0,10
14.0,-5
15.0,-9
16.0,-27
17.0,-15
18.0,9
19.0,-5
20.0,-14
21.0,-11
22.0,-45
23.0,-70
24.0,-48
25.0,-57
26.0,-39
27.0,21
28.0,4
29.0,41
30.0,24
31.0,10
32.0,7
33.0,-23
34.0,-16
35.0,-7
36.0,-3
37.0,24
38.0,-21
39.0,-1
40.0,18
41.0,12
42.0,17
43.0,48
44.0,82
45.0,15
45.5,0
46.0,-6
47.0,-9
48.0,-20
49.0,29
50.0,-18
51.0,-7
52.0,-23
53.0,-15
54.0,-15
55.0,-41
56.0,-31
57.0,-22
58.0,-17
59.0,54
60.0,31
61.0,20
62.0,14
63.0,40
64.0,14
65.0,1
66.0,-14
67.0,-42
68.0,-36
69.0,-41
70.0,-100
71.0,-75
72.0,-42
73.0,-48
74.0,-29
75.0,-10
76.0,32
77.0,8
78.0,24
79.0,19
80.0,4
81.0,-13
82.0,-50
83.0,-30
84.0,-33
85.0,-6
86.0,-6
87.0,-43
88.0,-19
89.0,-45
90.0,-29
90.5,-20
