minute,value
1.0,5
2.0,8
3.0,9
4.0,-23
5.0,-5
6.0,-3
7.0,-2
8.0,-3
9.0,4
10.0,7
11.0,4
12.0,4
13.0,10
14.0,15
15.0,22
16.0,11
17.0,-11
18.0,6
19.0,-5
20.0,24
21.0,13
22.0,42
23.0,20
24.0,15
25.0,34
26.0,22
27.0,16
28.0,5
29.0,2
30.0,-32
31.0,-20
32.0,28
33.0,25
34.0,7
35.0,-16
36.0,-32
37.0,-26
38.0,-15
39.0,14
40.0,8
41.0,52
42.0,37
43.0,22
44.0,9
45.0,7
45.5,-27
46.0,-14
47.0,-34
48.0,-17
49.0,-29
50.0,-39
51.0,-37
52.0,-15
53.0,23
54.0,18
55.0,32
56.0,27
57.0,-42
58.0,-48
59.0,-30
60.0,-11
61.0,-1
62.0,71
63.0,40
64.0,28
65.0,12
66.0,2
67.0,-70
68.0,-18
69.0,-13
70.0,-45
71.0,-32
72.0,46
73.0,50
74.0,25
75.0,17
76.0,9
77.0,-16
78.0,-22
79.0,-4
80.0,-14
81.0,-80
82.0,-50
83.0,-32
84.0,-14
85.0,-13
86.0,-14
87.0,-18
88.0,23
89.0,-11
90.0,-15
90.5,64
