match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,totalOppositionHalfPasses,ballRecovery,goodHighClaim,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,totalBallCarriesDistance,ballCarriesCount,totalProgression,progressiveBallCarriesCount,keeperSaveValue,ratingVersions,totalShots,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,accurateOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,totalContest,wonContest,totalClearance,outfielderBlock,interceptionWon,unsuccessfulTouch,wasFouled,bestBallCarryProgression,totalProgressiveBallCarriesDistance,keyPass,challengeLost,dispossessed,totalTackle,wonTackle,fouls,shotOffTarget,onTargetScoringAttempt,shotValueNormalized,blockedScoringAttempt,totalOffside,goals,bigChanceCreated,errorLeadToAShot,bigChanceMissed
14015599,away,5144,FK Javor Ivanjica,188127,Stefan Milošević,stefan-milosevic,D,11,False,22.0,18.0,,,0.0,8.0,8.0,14.0,2.0,,,,90.0,46.0,6.6,8.0,103.07808950801,11.0,66.931716764538,2.0,,"{'original': 6.6, 'alternative': 6.6}",0,-0.12,0.1,-0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,1,7,4,3,81.81818181818183,,,100.0,,10.0,,,,1.0,3.0,5.0,1.0,1.0,3.0,,,2.0,2.0,24.275945086054,40.605036108047,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,986764,Boubacari Doucoure,boubacari-doucoure,M,19,False,42.0,34.0,2.0,1.0,0.0,16.0,18.0,24.0,3.0,,,,87.0,53.0,6.3,10.0,105.55292296855,15.0,16.911096644072,1.0,,"{'original': 6.3, 'alternative': 6.8}",0,0.01,0.11,-0.17,,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,2,10,3,7,80.95238095238095,50.0,,,,18.0,,,2.0,,9.0,3.0,,,,1.0,1.0,,1.0,12.08622184359,12.845185868644,,2.0,2.0,2.0,1.0,3.0,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1435246,Mamane Amadou Sabo,mamane-amadou-sabo,M,6,False,52.0,45.0,7.0,4.0,0.0,36.0,38.0,14.0,5.0,,,,90.0,68.0,7.0,16.0,176.87030541581,23.0,55.658614175484,0.0,,"{'original': 7, 'alternative': 6.8}",1,0.28,0.1,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,1,5,0,5,86.53846153846155,57.14285714285714,40.0,,,9.0,5.0,2.0,,1.0,5.0,1.0,1.0,,,,,2.0,,,,2.0,,3.0,,,1.0,,1.0,-0.05,,,,,,
14015599,away,5144,FK Javor Ivanjica,1472922,Kayode Saliman,kayode-saliman,M,14,False,17.0,13.0,1.0,,0.0,6.0,7.0,10.0,2.0,,,,57.0,28.0,6.3,7.0,79.515085007635,11.0,14.980129208589,0.0,,"{'original': 6.3, 'alternative': 6.2}",2,-0.11,-0.18,-0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,1,7,2,5,76.47058823529412,,,,,7.0,,,1.0,,6.0,2.0,1.0,,,,,2.0,2.0,,,1.0,3.0,,,,3.0,1.0,,-0.01,1.0,,,,,
14015599,away,5144,FK Javor Ivanjica,1392891,Nemanja Đokić,nemanja-dokic,M,5,False,18.0,14.0,1.0,1.0,0.0,5.0,6.0,12.0,1.0,,,,57.0,24.0,7.2,6.0,79.47253688684,9.0,20.58608077528,0.0,,"{'original': 7.2, 'alternative': 7}",2,0.27,0.1,-0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,1,3,2,1,77.77777777777779,100.0,,,,9.0,1.0,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,1.0,,2.0,2.0,,,,-0.03,2.0,,,1.0,1.0,
14015599,away,378020,FK Javor Ivanjica,1468252,Aleksa Radonjić,aleksa-radonjic,M,20,False,13.0,10.0,,,0.0,3.0,5.0,8.0,3.0,,,,79.0,25.0,5.6,6.0,137.13127054049,10.0,60.251186481907,2.0,,"{'original': 5.6, 'alternative': 6.4}",3,-0.11,0.07,-0.1,,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,4,8,1,7,76.92307692307693,,,50.0,,7.0,,,3.0,1.0,10.0,2.0,2.0,1.0,,,,1.0,,23.695508627358,56.868210704934,1.0,1.0,1.0,,,4.0,1.0,2.0,-0.53,,,,,,1.0
14015599,away,5144,FK Javor Ivanjica,972802,Bayere Loue,bayere-loue,F,27,False,15.0,12.0,,,0.0,5.0,7.0,8.0,3.0,,,,71.0,26.0,6.3,6.0,43.680264876227,4.0,41.753921873953,1.0,,"{'original': 6.3, 'alternative': 6.5}",1,-0.07,0.13,0.21,,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,6,5,4,1,80.0,,,100.0,,7.0,,,3.0,3.0,4.0,7.0,1.0,1.0,1.0,,,3.0,1.0,16.334247376861,16.334400019591,1.0,,,2.0,2.0,2.0,,,-0.03,1.0,,,,,
14015599,away,5144,FK Javor Ivanjica,1126871,Benjamin Acquah,benjamin-acquah,M,17,True,13.0,11.0,,,0.0,,1.0,12.0,1.0,,,,33.0,20.0,6.8,4.0,90.072644187168,7.0,18.597571749913,1.0,,"{'original': 6.8, 'alternative': 6.7}",0,0.09,0.1,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,2,4,2,2,84.61538461538461,,,,,11.0,,,,2.0,2.0,4.0,1.0,,,,1.0,,1.0,22.633592798471,22.645375355688,1.0,,1.0,1.0,1.0,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,895905,Ibrahim Tanko,ibrahim-tanko,F,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,,,,,33.0,10.0,6.2,4.0,34.115618717656,4.0,-11.160011947775,0.0,,"{'original': 6.2, 'alternative': 6.4}",0,0.02,0.0,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,4,3,0,3,100.0,,,,,3.0,1.0,,4.0,,7.0,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1150815,Andreja Ristic,andreja-ristic,F,8,True,,,,,0.0,,,,,,,,11.0,2.0,6.4,,,,,,,"{'original': 6.4, 'alternative': 6.5}",0,,,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,1,0,0,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1473508,Mass Sise,mass-sise,M,24,True,5.0,1.0,2.0,1.0,0.0,,,5.0,,,,,9.0,7.0,6.6,5.0,26.426866881929,4.0,3.7044863881274,0.0,,"{'original': 6.6, 'alternative': 6.7}",0,0.04,0.04,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,4,1,1,0,20.0,50.0,,,,1.0,,,2.0,2.0,2.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1153911,Dušan Ristić,dusan-ristic,D,15,True,1.0,1.0,,,0.0,,,1.0,,,,,1.0,1.0,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,1,0,0,0,100.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,943573,Stefan Vilotic,stefan-vilotic,D,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,98458,Dušan Pantelić,dusan-pantelic,M,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1910871,Petar Đoković,dokovic-petar,M,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1065775,Dimitrije Stevanović,dimitrije-stevanovic,G,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,1124030,Milan Ilić,ilic-milan,D,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015599,away,5144,FK Javor Ivanjica,799178,Marko Kolaković,marko-kolakovic,D,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
