minute,value
1.0,6
2.0,6
3.0,9
4.0,5
5.0,12
6.0,42
7.0,22
8.0,8
9.0,1
10.0,39
11.0,11
12.0,15
13.0,20
14.0,43
15.0,22
16.0,12
17.0,11
18.0,-17
19.0,-27
20.0,-21
21.0,-11
22.0,-19
23.0,-19
24.0,-7
25.0,6
26.0,2
27.0,-2
28.0,3
29.0,-6
30.0,-1
31.0,3
32.0,27
33.0,15
34.0,14
35.0,7
36.0,1
37.0,-33
38.0,-12
39.0,11
40.0,17
41.0,-13
42.0,14
43.0,5
44.0,6
45.0,52
45.5,-8
46.0,6
47.0,15
48.0,9
49.0,9
50.0,5
51.0,13
52.0,43
53.0,24
54.0,16
55.0,8
56.0,-27
57.0,-21
58.0,-22
59.0,-15
60.0,-29
61.0,-12
62.0,-11
63.0,-12
64.0,-12
65.0,-7
66.0,-3
67.0,6
68.0,-58
69.0,-36
70.0,-21
71.0,-9
72.0,20
73.0,21
74.0,32
75.0,32
76.0,13
77.0,78
78.0,41
79.0,29
80.0,30
81.0,36
82.0,49
83.0,39
84.0,28
85.0,24
86.0,11
87.0,20
88.0,10
89.0,-10
90.0,-11
90.5,-21
