minute,value
1.0,4
2.0,6
3.0,7
4.0,5
5.0,13
6.0,33
7.0,31
8.0,37
9.0,22
10.0,-14
11.0,-22
12.0,-18
13.0,-38
14.0,-23
15.0,-1
16.0,-13
17.0,32
18.0,-75
19.0,-56
20.0,-27
21.0,-8
22.0,8
23.0,14
24.0,-10
25.0,-2
26.0,-1
27.0,19
28.0,6
29.0,-7
30.0,-3
31.0,-6
32.0,-1
33.0,5
34.0,8
35.0,3
36.0,1
37.0,1
38.0,-37
39.0,-13
40.0,15
41.0,20
42.0,48
43.0,39
44.0,28
45.0,21
45.5,-6
46.0,4
47.0,7
48.0,8
49.0,15
50.0,-11
51.0,-5
52.0,-23
53.0,-28
54.0,-66
55.0,39
56.0,37
57.0,31
58.0,24
59.0,23
60.0,51
61.0,33
62.0,16
63.0,6
64.0,-20
65.0,-22
66.0,-17
67.0,-26
68.0,-13
69.0,-7
70.0,7
71.0,4
72.0,-12
73.0,-17
74.0,-7
75.0,7
76.0,-9
77.0,8
78.0,-12
79.0,-10
80.0,-4
81.0,3
82.0,-2
83.0,-2
84.0,-21
85.0,-7
86.0,8
87.0,6
88.0,28
89.0,29
90.0,60
90.5,-37
