player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Velizar Janketić', 'firstName': '', 'lastName': '', 'slug': 'velizar-janketic', 'shortName': 'V. Janketić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 12, 'gender': 'M', 'id': 572018, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليزار جانكيتش', 'hi': 'वेलिज़ार जानकेटिक', 'bn': 'ভেলিজার জানকেটিচ'}, 'shortNameTranslation': {'ar': 'ف. جانكيتش', 'hi': 'वी. जानकेटिक', 'bn': 'ভি. জানকেটিক'}}}",False,save,regular,"{'x': 37, 'y': 50, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.4, 'z': 22.2}",0.02433,0.02833,6599083,90,6.0,5730,"{'start': {'x': 50, 'y': 37}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 77.8}}",1,570,330,shot,,
"{'name': 'Matija Jovanovic', 'firstName': 'Matija Jovanovic', 'slug': 'matija-jovanovic', 'shortName': 'M. Jovanovic', 'userCount': 1, 'id': 1871041, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوفانوفيتش'}}}",True,block,regular,"{'x': 25, 'y': 45, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.009387,,6599082,83,,4949,"{'start': {'x': 45, 'y': 25}, 'block': {'x': 45, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",8,451,2249,shot,"{'x': 25, 'y': 45, 'z': 0}",
"{'name': 'Zarija Mugoša', 'slug': 'zarija-mugosa', 'shortName': 'Z. Mugoša', 'position': 'D', 'jerseyNumber': '16', 'userCount': 6, 'gender': 'M', 'id': 1606668, 'fieldTranslations': {'nameTranslation': {'ar': 'زاريا موغوشا'}, 'shortNameTranslation': {'ar': 'ز. موغوشا'}}}",False,block,regular,"{'x': 11, 'y': 69, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1292,,6599081,78,,4645,"{'start': {'x': 69, 'y': 11}, 'block': {'x': 69, 'y': 11}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",13,755,1945,shot,"{'x': 11, 'y': 69, 'z': 0}",
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",False,goal,throw-in-set-piece,"{'x': 4, 'y': 44, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.1, 'z': 5.8}",0.2616,0.6517,6599080,76,,4560,"{'start': {'x': 44, 'y': 4}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 94.2}}",15,840,1860,shot,,regular
"{'name': 'Marko Čavor', 'firstName': '', 'lastName': '', 'slug': 'marko-cavor', 'shortName': 'M. Čavor', 'position': 'D', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 909420, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو تشافور'}, 'shortNameTranslation': {'ar': 'م. تشافور'}}}",False,save,regular,"{'x': 19, 'y': 29, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 45.5, 'z': 24.5}",0.03178,0.3837,6599079,76,,4512,"{'start': {'x': 29, 'y': 19}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 75.5}}",15,888,1812,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,block,regular,"{'x': 24, 'y': 41, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.002539,,6599078,73,,4370,"{'start': {'x': 41, 'y': 24}, 'block': {'x': 41, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",18,1030,1670,shot,"{'x': 24, 'y': 41, 'z': 0}",
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,miss,regular,"{'x': 4, 'y': 66, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.8, 'z': 8.2}",0.06802,,6599077,64,,3819,"{'start': {'x': 66, 'y': 4}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 91.8}}",27,1581,1119,shot,,
"{'name': 'Ilya Serikov', 'slug': 'ilya-serikov', 'shortName': 'I. Serikov', 'position': 'D', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 792102, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا سيريكوف'}, 'shortNameTranslation': {'ar': 'إ. سيريكوف'}}}",True,miss,regular,"{'x': 9, 'y': 40, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 59, 'z': 52.9}",0.1471,,6599076,58,,3464,"{'start': {'x': 40, 'y': 9}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 47.1}}",33,1936,764,shot,,
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,save,regular,"{'x': 15, 'y': 69, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49, 'z': 4.6}",0.07049,0.02276,6599075,52,,3112,"{'start': {'x': 69, 'y': 15}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 95.4}}",39,2288,412,shot,,
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",False,save,regular,"{'x': 7, 'y': 54, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.8, 'z': 18.5}",0.4218,0.7829,6599074,50,,2995,"{'start': {'x': 54, 'y': 7}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 81.5}}",41,2405,295,shot,,
"{'name': 'Momčilo Raspopović', 'slug': 'momcilo-raspopovic', 'shortName': 'M. Raspopović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 41, 'gender': 'M', 'id': 138935, 'fieldTranslations': {'nameTranslation': {'ar': 'مومسيلو راسبوبوفيتش', 'hi': 'मोमचिलो रास्पोपोविक', 'bn': 'মোমচিলো রাস্পোপোভিচ'}, 'shortNameTranslation': {'ar': 'م. راسبوبوفيتش', 'hi': 'एम. रास्पोपोविक', 'bn': 'এম. রাস্পোপোভিচ'}}}",True,miss,corner,"{'x': 8, 'y': 56, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.9, 'z': 13.9}",0.105,,6599073,49,,2886,"{'start': {'x': 56, 'y': 8}, 'end': {'x': 58.1, 'y': 0}, 'goal': {'x': 58.1, 'y': 86.1}}",42,2514,186,shot,,
"{'name': 'Miomir Đuričković', 'slug': 'miomir-durickovic', 'shortName': 'M. Đuričković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 37, 'gender': 'M', 'id': 1030472, 'fieldTranslations': {'nameTranslation': {'ar': 'ميومير دوريتشكوفيتش', 'hi': 'मिओमिर ज़ुरिस्कोविक', 'bn': 'মিওমির ডুরিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. دوريتشكوفيتش', 'hi': 'एम. ज़ुरिस्कोविक', 'bn': 'এম. ডুরিচকোভিচ'}}}",True,block,corner,"{'x': 12, 'y': 58, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.04391,,6599072,45,4.0,2889,"{'start': {'x': 58, 'y': 12}, 'block': {'x': 58, 'y': 12}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2511,189,shot,"{'x': 12, 'y': 58, 'z': 0}",
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,block,regular,"{'x': 14, 'y': 70, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01827,,6599071,44,,2591,"{'start': {'x': 70, 'y': 14}, 'block': {'x': 70, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",2,109,2591,shot,"{'x': 14, 'y': 70, 'z': 0}",
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,miss,regular,"{'x': 20, 'y': 24, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 55.9, 'z': 0.4}",0.01858,,6599070,26,,1508,"{'start': {'x': 24, 'y': 20}, 'end': {'x': 44.1, 'y': 0}, 'goal': {'x': 44.1, 'y': 99.6}}",20,1192,1508,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,miss,throw-in-set-piece,"{'x': 12, 'y': 45, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 54.4, 'z': 54}",0.07184,,6599069,19,,1084,"{'start': {'x': 45, 'y': 12}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 46}}",27,1616,1084,shot,,
"{'name': 'Luka Maraš', 'firstName': 'Luka', 'lastName': 'Maraš', 'slug': 'luka-maras', 'shortName': 'L. Maraš', 'position': 'D', 'jerseyNumber': '11', 'userCount': 2, 'gender': 'M', 'id': 813112, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ماراش'}, 'shortNameTranslation': {'ar': 'ل. ماراش'}}}",False,miss,throw-in-set-piece,"{'x': 12, 'y': 63, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.6, 'z': 19.6}",0.04798,,6599068,17,,976,"{'start': {'x': 63, 'y': 12}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 80.4}}",29,1724,976,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,block,free-kick,"{'x': 21, 'y': 43, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.2882,,6599084,6,,328,"{'start': {'x': 43, 'y': 21}, 'block': {'x': 43, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2372,328,shot,"{'x': 21, 'y': 43, 'z': 0}",
