minute,value
1.0,-3
2.0,-11
3.0,-13
4.0,-12
5.0,-9
6.0,-7
7.0,-53
8.0,-6
9.0,-3
10.0,13
11.0,10
12.0,44
13.0,26
14.0,34
15.0,39
16.0,8
17.0,1
18.0,-2
19.0,-63
20.0,-37
21.0,-21
22.0,-5
23.0,5
24.0,10
25.0,5
26.0,20
27.0,4
28.0,6
29.0,3
30.0,7
31.0,26
32.0,7
33.0,5
34.0,2
35.0,12
36.0,72
37.0,40
38.0,25
39.0,31
40.0,16
41.0,3
42.0,-72
43.0,-39
44.0,-82
45.0,-40
45.5,-4
46.0,20
47.0,18
48.0,20
49.0,47
50.0,65
51.0,42
52.0,-26
53.0,-11
54.0,-5
55.0,-1
56.0,9
57.0,20
58.0,36
59.0,17
60.0,2
61.0,-19
62.0,-12
63.0,-25
64.0,-10
65.0,-5
66.0,24
67.0,14
68.0,-15
69.0,17
70.0,71
71.0,40
72.0,20
73.0,5
74.0,-5
75.0,-11
76.0,-7
77.0,-6
78.0,-40
79.0,-46
80.0,-33
81.0,-41
82.0,-28
83.0,-80
84.0,-26
85.0,18
86.0,-5
87.0,-6
88.0,4
89.0,-51
90.0,-55
90.5,20
