minute,value
1.0,4
2.0,11
3.0,33
4.0,23
5.0,8
6.0,-9
7.0,-10
8.0,-61
9.0,-22
10.0,15
11.0,2
12.0,1
13.0,-21
14.0,-4
15.0,-27
16.0,-6
17.0,11
18.0,1
19.0,56
20.0,41
21.0,46
22.0,25
23.0,33
24.0,21
25.0,24
26.0,-14
27.0,3
28.0,-2
29.0,-14
30.0,-13
31.0,-1
32.0,-14
33.0,-9
34.0,-46
35.0,-33
36.0,-26
37.0,-21
38.0,-19
39.0,-26
40.0,26
41.0,36
42.0,8
43.0,8
44.0,-43
45.0,-21
45.5,24
46.0,3
47.0,-17
48.0,-3
49.0,7
50.0,8
51.0,15
52.0,17
53.0,16
54.0,13
55.0,12
56.0,13
57.0,11
58.0,16
59.0,13
60.0,94
61.0,63
62.0,38
63.0,27
64.0,20
65.0,34
66.0,31
67.0,16
68.0,46
69.0,26
70.0,-32
71.0,-36
72.0,-17
73.0,-10
74.0,-4
75.0,9
76.0,25
77.0,17
78.0,13
79.0,29
80.0,21
81.0,14
82.0,13
83.0,13
84.0,29
85.0,20
86.0,14
87.0,19
88.0,8
89.0,7
90.0,-15
90.5,-5
