player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,miss,fast-break,"{'x': 24.4, 'y': 50.4, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46.4, 'z': 61.1}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6614408,90,3.0,5540,"{'start': {'x': 50.4, 'y': 24.4}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 38.9}}",1,760,140,shot,,
"{'name': 'Bojan Kovačević', 'firstName': 'Bojan', 'lastName': 'Kovačević', 'slug': 'bojan-kovacevic', 'shortName': 'B. Kovačević', 'position': 'D', 'jerseyNumber': '34', 'userCount': 28, 'gender': 'M', 'id': 804844, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان كوفاتشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. كوفاتشيفيتش'}}}",True,block,regular,"{'x': 9.9, 'y': 45.2, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 19}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6614333,79,,4725,"{'start': {'x': 45.2, 'y': 9.9}, 'block': {'x': 45.5, 'y': 8.1}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 81}}",12,675,2025,shot,"{'x': 8.1, 'y': 45.5, 'z': 0}",
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",True,block,assisted,"{'x': 10.1, 'y': 68.2, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.1, 'z': 19}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6614321,79,,4723,"{'start': {'x': 68.2, 'y': 10.1}, 'block': {'x': 61, 'y': 6.7}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 81}}",12,677,2023,shot,"{'x': 6.7, 'y': 61, 'z': 0}",
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",False,miss,assisted,"{'x': 14.8, 'y': 52.2, 'z': 0}",right-foot,left,"{'x': 0, 'y': 69.6, 'z': 4.2}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6613796,71,,4242,"{'start': {'x': 52.2, 'y': 14.8}, 'end': {'x': 30.4, 'y': 0}, 'goal': {'x': 30.4, 'y': 95.8}}",20,1158,1542,shot,,
"{'name': 'Jeremy Manzorro', 'firstName': '', 'lastName': '', 'slug': 'jeremy-manzorro', 'shortName': 'J. Manzorro', 'position': 'M', 'jerseyNumber': '17', 'userCount': 18, 'gender': 'M', 'id': 152339, 'fieldTranslations': {'nameTranslation': {'ar': 'جيريمي مانزوررو'}, 'shortNameTranslation': {'ar': 'ج. مانزوررو'}}}",False,save,throw-in-set-piece,"{'x': 20.9, 'y': 24.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 18.4}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6613695,70,,4145,"{'start': {'x': 24.4, 'y': 20.9}, 'block': {'x': 47.3, 'y': 1.5}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81.6}}",21,1255,1445,shot,"{'x': 1.5, 'y': 47.3, 'z': 0}",
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,goal,assisted,"{'x': 12.5, 'y': 43.4, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 1.3}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6613643,64,,3797,"{'start': {'x': 43.4, 'y': 12.5}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 98.7}}",27,1603,1097,shot,,regular
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",True,miss,corner,"{'x': 15.2, 'y': 47.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 41.3, 'z': 94.4}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6613628,59,,3538,"{'start': {'x': 47.5, 'y': 15.2}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 5.6}}",32,1862,838,shot,,
"{'name': 'Vasilije Novičić', 'firstName': 'Vasilije Novicic', 'slug': 'vasilije-novicic', 'shortName': 'V. Novićić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 343, 'gender': 'M', 'id': 1957265, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي نوفتيتش'}, 'shortNameTranslation': {'ar': 'ف. نوفتيتش'}}}",False,miss,assisted,"{'x': 25.2, 'y': 49.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 38.2, 'z': 63.9}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6613523,47,,2800,"{'start': {'x': 49.6, 'y': 25.2}, 'end': {'x': 61.8, 'y': 0}, 'goal': {'x': 61.8, 'y': 36.1}}",44,2600,100,shot,,
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",True,goal,fast-break,"{'x': 11.1, 'y': 59.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 1.9}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6613327,45,2.0,2787,"{'start': {'x': 59.1, 'y': 11.1}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 98.1}}",1,2613,87,shot,,regular
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,block,throw-in-set-piece,"{'x': 10.9, 'y': 55.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 19}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6613440,36,,2142,"{'start': {'x': 55.7, 'y': 10.9}, 'block': {'x': 54.3, 'y': 8.4}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 81}}",10,558,2142,shot,"{'x': 8.4, 'y': 54.3, 'z': 0}",
