minute,value
1.0,1
2.0,30
3.0,19
4.0,12
5.0,8
6.0,31
7.0,57
8.0,17
9.0,16
10.0,-24
11.0,51
12.0,18
13.0,9
14.0,18
15.0,58
16.0,28
17.0,15
18.0,39
19.0,31
20.0,21
21.0,13
22.0,36
23.0,20
24.0,9
25.0,51
26.0,44
27.0,43
28.0,57
29.0,35
30.0,17
31.0,9
32.0,-5
33.0,5
34.0,7
35.0,-8
36.0,13
37.0,18
38.0,33
39.0,36
40.0,23
41.0,26
42.0,65
43.0,36
44.0,40
45.0,68
45.5,106
46.0,-3
47.0,-18
48.0,-5
49.0,-8
50.0,-6
51.0,-4
52.0,-10
53.0,17
54.0,13
55.0,27
56.0,53
57.0,39
58.0,23
59.0,11
60.0,7
61.0,8
62.0,10
63.0,13
64.0,14
65.0,15
66.0,15
67.0,15
68.0,48
69.0,33
70.0,31
71.0,44
72.0,35
73.0,20
74.0,17
75.0,44
76.0,33
77.0,28
78.0,34
79.0,16
80.0,-13
81.0,12
82.0,26
83.0,44
84.0,31
85.0,23
86.0,30
87.0,15
88.0,-13
89.0,12
90.0,2
90.5,19
