player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 23.7, 'y': 67.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 40.2, 'z': 62.5}",,"{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311931,52,3067,"{'start': {'x': 67.5, 'y': 23.7}, 'end': {'x': 59.8, 'y': 0}, 'goal': {'x': 59.8, 'y': 37.5}}",39,2333,367,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,save,assisted,"{'x': 6.2, 'y': 67.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 0.6}","{'x': 0.3, 'y': 53.2, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311919,50,2951,"{'start': {'x': 67.7, 'y': 6.2}, 'block': {'x': 53.2, 'y': 0.3}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 99.4}}",41,2449,251,shot,
"{'name': 'Nikola Miličić', 'firstName': 'Nikola Milicic', 'lastName': '', 'slug': 'nikola-milicic', 'shortName': 'N. Miličić', 'position': 'D', 'jerseyNumber': '4', 'userCount': 117, 'gender': 'M', 'id': 1165919, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميليتش'}, 'shortNameTranslation': {'ar': 'ن. ميليتش'}}}",True,miss,corner,"{'x': 4.3, 'y': 61.5, 'z': 0}",head,close-right,"{'x': 0, 'y': 43.2, 'z': 16.7}",,"{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311853,48,2861,"{'start': {'x': 61.5, 'y': 4.3}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 83.3}}",43,2539,161,shot,
"{'name': 'Jovan Milošević', 'firstName': 'Jovan Milosevic', 'lastName': '', 'slug': 'jovan-milosevic', 'shortName': 'J. Milošević', 'position': 'F', 'jerseyNumber': '7', 'userCount': 2321, 'gender': 'M', 'id': 1154491, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان ميلوسيفيتش', 'bn': 'জোভান মিলোসেভিচ', 'hi': 'जोवन मिलोसेवीक'}, 'shortNameTranslation': {'ar': 'ي. ميلوسيفيتش', 'bn': 'জে. মিলোসেভিচ', 'hi': 'जे. मिलोसेवीक'}}}",False,miss,set-piece,"{'x': 8.5, 'y': 52.8, 'z': 0}",head,close-right,"{'x': 0, 'y': 42.7, 'z': 8.3}",,"{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6311712,43,2573,"{'start': {'x': 52.8, 'y': 8.5}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 91.7}}",3,127,2573,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,regular,"{'x': 11.4, 'y': 58.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.3, 'z': 19}","{'x': 10.2, 'y': 57.2, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311679,42,2479,"{'start': {'x': 58.1, 'y': 11.4}, 'block': {'x': 57.2, 'y': 10.2}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 81}}",4,221,2479,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,goal,assisted,"{'x': 12.6, 'y': 54.8, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47, 'z': 2.5}",,"{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311607,39,2304,"{'start': {'x': 54.8, 'y': 12.6}, 'end': {'x': 53, 'y': 0}, 'goal': {'x': 53, 'y': 97.5}}",7,396,2304,shot,regular
"{'name': 'Nikola Marjanovic', 'firstName': 'Nikola Marjanovic', 'slug': 'nikola-marjanovic', 'shortName': 'N. Marjanović', 'position': 'D', 'jerseyNumber': '5', 'userCount': 21, 'gender': 'M', 'id': 1518953, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ماريانوفيتش'}, 'shortNameTranslation': {'ar': 'ن. ماريانوفيتش'}}}",True,miss,set-piece,"{'x': 12.5, 'y': 47.2, 'z': 0}",head,close-left,"{'x': 0, 'y': 56.3, 'z': 6.9}","{'x': 4.1, 'y': 49.5, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311691,38,2252,"{'start': {'x': 47.2, 'y': 12.5}, 'block': {'x': 49.5, 'y': 4.1}, 'end': {'x': 43.7, 'y': 0}, 'goal': {'x': 43.7, 'y': 93.1}}",8,448,2252,shot,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,save,set-piece,"{'x': 11, 'y': 42.3, 'z': 0}",head,low-right,"{'x': 0, 'y': 45.9, 'z': 14.6}","{'x': 0.5, 'y': 49.6, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311678,38,2244,"{'start': {'x': 42.3, 'y': 11}, 'block': {'x': 49.6, 'y': 0.5}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 85.4}}",8,456,2244,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",True,block,corner,"{'x': 11.4, 'y': 47.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 19}","{'x': 9, 'y': 47.3, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311578,33,1979,"{'start': {'x': 47.2, 'y': 11.4}, 'block': {'x': 47.3, 'y': 9}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 81}}",13,721,1979,shot,
"{'name': 'Issa Bah', 'slug': 'bah-issa', 'shortName': 'I. Bah', 'position': 'F', 'jerseyNumber': '77', 'userCount': 88, 'gender': 'M', 'id': 987250, 'fieldTranslations': {'nameTranslation': {'ar': 'باه، عيسى', 'bn': 'বাহ, ইসা', 'hi': 'बाह, इस्सा'}, 'shortNameTranslation': {'ar': 'ع. باه', 'bn': 'আই. বাহ', 'hi': 'आई. बाह'}}}",True,block,corner,"{'x': 7, 'y': 48.7, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 3.5, 'y': 51.3, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6311762,33,1977,"{'start': {'x': 48.7, 'y': 7}, 'block': {'x': 51.3, 'y': 3.5}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",13,723,1977,shot,
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",False,save,assisted,"{'x': 9.9, 'y': 55.8, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 1.9}","{'x': 2, 'y': 51.3, 'z': 0}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6311543,32,1870,"{'start': {'x': 55.8, 'y': 9.9}, 'block': {'x': 51.3, 'y': 2}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 98.1}}",14,830,1870,shot,
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",False,miss,assisted,"{'x': 25.3, 'y': 29.1, 'z': 0}",right-foot,high,"{'x': 0, 'y': 44.2, 'z': 73.6}",,"{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6311528,30,1747,"{'start': {'x': 29.1, 'y': 25.3}, 'end': {'x': 55.8, 'y': 0}, 'goal': {'x': 55.8, 'y': 26.4}}",16,953,1747,shot,
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",False,miss,assisted,"{'x': 10.1, 'y': 62.4, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 41.7, 'z': 80.6}",,"{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6311520,29,1696,"{'start': {'x': 62.4, 'y': 10.1}, 'end': {'x': 58.3, 'y': 0}, 'goal': {'x': 58.3, 'y': 19.4}}",17,1004,1696,shot,
