minute,value
1.0,-4
2.0,-6
3.0,-18
4.0,-3
5.0,8
6.0,-44
7.0,-100
8.0,-58
9.0,-45
10.0,-28
11.0,-25
12.0,-23
13.0,-52
14.0,-32
15.0,-50
16.0,-35
17.0,38
18.0,8
19.0,1
20.0,-4
21.0,-40
22.0,-24
23.0,-42
24.0,-30
25.0,-76
26.0,-48
27.0,-33
28.0,-18
29.0,-11
30.0,-44
31.0,-38
32.0,-44
33.0,-28
34.0,-18
35.0,29
36.0,5
37.0,21
38.0,27
39.0,30
40.0,42
41.0,68
42.0,85
43.0,65
44.0,42
45.0,-25
45.5,2
46.0,-29
47.0,-4
48.0,27
49.0,72
50.0,55
51.0,66
52.0,39
53.0,40
54.0,6
55.0,21
56.0,21
57.0,65
58.0,39
59.0,21
60.0,13
61.0,-11
62.0,-31
63.0,-24
64.0,-20
65.0,-66
66.0,-42
67.0,-31
68.0,-24
69.0,-36
70.0,-11
71.0,-15
72.0,-25
73.0,-8
74.0,14
75.0,-12
76.0,55
77.0,20
78.0,-19
79.0,-10
80.0,-9
81.0,16
82.0,1
83.0,-26
84.0,39
85.0,10
86.0,-7
87.0,-25
88.0,-27
89.0,-20
90.0,-12
90.5,7
