minute,value
1.0,2
2.0,3
3.0,35
4.0,-25
5.0,3
6.0,3
7.0,4
8.0,3
9.0,6
10.0,6
11.0,42
12.0,25
13.0,21
14.0,30
15.0,44
16.0,32
17.0,20
18.0,18
19.0,9
20.0,21
21.0,28
22.0,20
23.0,5
24.0,13
25.0,-17
26.0,46
27.0,-72
28.0,-26
29.0,-11
30.0,34
31.0,-37
32.0,14
33.0,7
34.0,7
35.0,8
36.0,17
37.0,5
38.0,-5
39.0,-42
40.0,-36
41.0,-35
42.0,22
43.0,5
44.0,31
45.0,-22
45.5,0
46.0,3
47.0,-10
48.0,20
49.0,16
50.0,40
51.0,8
52.0,-19
53.0,-18
54.0,-12
55.0,-22
56.0,-8
57.0,-10
58.0,-14
59.0,12
60.0,8
61.0,-8
62.0,16
63.0,48
64.0,31
65.0,41
66.0,28
67.0,19
68.0,66
69.0,26
70.0,32
71.0,22
72.0,22
73.0,14
74.0,16
75.0,13
76.0,18
77.0,47
78.0,38
79.0,32
80.0,18
81.0,38
82.0,27
83.0,25
84.0,21
85.0,51
86.0,37
87.0,30
88.0,23
89.0,55
90.0,36
90.5,34
