player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Veljko Mirosavic', 'slug': 'veljko-mirosavic', 'shortName': 'V. Mirosavić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 49, 'gender': 'M', 'id': 1153954, 'fieldTranslations': {'nameTranslation': {'ar': 'يون ن / ساكيلاريديس م'}, 'shortNameTranslation': {'ar': 'ي. م'}}}",False,block,assisted,"{'x': 24, 'y': 68.3, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 19}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6312332,48,,2871,"{'start': {'x': 68.3, 'y': 24}, 'block': {'x': 65, 'y': 19.7}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 81}}",43,2529,171,shot,"{'x': 19.7, 'y': 65, 'z': 0}",
"{'name': 'Oriyomi Lebi', 'firstName': 'Oriyomi Lebi', 'slug': 'oriyomi-lebi', 'shortName': 'O. Lebi', 'position': 'F', 'jerseyNumber': '19', 'userCount': 51, 'gender': 'M', 'id': 1917883, 'fieldTranslations': {'nameTranslation': {'ar': 'أوريومي ليبي'}, 'shortNameTranslation': {'ar': 'أ. ليبي'}}}",True,save,regular,"{'x': 2.3, 'y': 41.9, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.6, 'z': 7.6}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6311616,42,,2504,"{'start': {'x': 41.9, 'y': 2.3}, 'block': {'x': 45.5, 'y': 0.5}, 'end': {'x': 46.4, 'y': 0}, 'goal': {'x': 46.4, 'y': 92.4}}",4,196,2504,shot,"{'x': 0.5, 'y': 45.5, 'z': 0}",
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",False,goal,assisted,"{'x': 17.2, 'y': 46.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 14.6}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311590,40,,2359,"{'start': {'x': 46.6, 'y': 17.2}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 85.4}}",6,341,2359,shot,,regular
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",False,miss,assisted,"{'x': 18.1, 'y': 44, 'z': 0}",right-foot,right,"{'x': 0, 'y': 36.6, 'z': 6.9}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311579,38,,2274,"{'start': {'x': 44, 'y': 18.1}, 'end': {'x': 63.4, 'y': 0}, 'goal': {'x': 63.4, 'y': 93.1}}",8,426,2274,shot,,
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",True,block,assisted,"{'x': 22.6, 'y': 51.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 19}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6311518,29,,1699,"{'start': {'x': 51.7, 'y': 22.6}, 'block': {'x': 51.3, 'y': 17.7}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 81}}",17,1001,1699,shot,"{'x': 17.7, 'y': 51.3, 'z': 0}",
"{'name': 'Zoran Alilović', 'slug': 'zoran-alilovic', 'shortName': 'Z. Alilović', 'position': 'M', 'jerseyNumber': '31', 'userCount': 229, 'gender': 'M', 'id': 1493919, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران أليلوفيتش'}, 'shortNameTranslation': {'ar': 'ز. أليلوفيتش'}}}",False,save,regular,"{'x': 26, 'y': 38, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 8.9}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311486,27,,1572,"{'start': {'x': 38, 'y': 26}, 'block': {'x': 47.7, 'y': 2.3}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 91.1}}",19,1128,1572,shot,"{'x': 2.3, 'y': 47.7, 'z': 0}",
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46.9, 'z': 22.8}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311463,24,,1413,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 77.2}}",22,1287,1413,shot,,penalty
"{'name': 'Dominic Sadi', 'firstName': 'Dominic Sadi', 'slug': 'sadi-dominic', 'shortName': 'D. Sadi', 'position': 'F', 'jerseyNumber': '30', 'userCount': 184, 'gender': 'M', 'id': 1398550, 'fieldTranslations': {'nameTranslation': {'ar': 'سادي، دومينيك', 'bn': 'সাদি, ডমিনিক', 'hi': 'सादी, डोमिनिक'}, 'shortNameTranslation': {'ar': 'د. سادي', 'bn': 'ডি. সাদি', 'hi': 'डी. डोमिनिक'}}}",False,save,set-piece,"{'x': 8.9, 'y': 56.4, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.2, 'z': 19}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311453,22,,1286,"{'start': {'x': 56.4, 'y': 8.9}, 'block': {'x': 53.8, 'y': 2.4}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 81}}",24,1414,1286,shot,"{'x': 2.4, 'y': 53.8, 'z': 0}",
"{'name': 'Dominic Sadi', 'firstName': 'Dominic Sadi', 'slug': 'sadi-dominic', 'shortName': 'D. Sadi', 'position': 'F', 'jerseyNumber': '30', 'userCount': 184, 'gender': 'M', 'id': 1398550, 'fieldTranslations': {'nameTranslation': {'ar': 'سادي، دومينيك', 'bn': 'সাদি, ডমিনিক', 'hi': 'सादी, डोमिनिक'}, 'shortNameTranslation': {'ar': 'د. سادي', 'bn': 'ডি. সাদি', 'hi': 'डी. डोमिनिक'}}}",False,block,set-piece,"{'x': 13, 'y': 45.6, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 19}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311452,22,,1285,"{'start': {'x': 45.6, 'y': 13}, 'block': {'x': 46.4, 'y': 8.9}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 81}}",24,1415,1285,shot,"{'x': 8.9, 'y': 46.4, 'z': 0}",
"{'name': 'Olivier Thill', 'slug': 'olivier-thill', 'shortName': 'O. Thill', 'position': 'M', 'userCount': 110, 'gender': 'M', 'id': 797763, 'fieldTranslations': {'nameTranslation': {'ar': 'أوليفييه ثيل', 'bn': 'অলিভিয়ার থিল', 'hi': 'ओलिवियर थिल'}, 'shortNameTranslation': {'ar': 'أ. ثيل', 'bn': 'ও. থিল', 'hi': 'ओ. थिल'}}}",True,save,set-piece,"{'x': 14.8, 'y': 49.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 3.8}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6311331,13,,770,"{'start': {'x': 49.6, 'y': 14.8}, 'block': {'x': 50.7, 'y': 1.8}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 96.2}}",33,1930,770,shot,"{'x': 1.8, 'y': 50.7, 'z': 0}",
"{'name': 'Ensar Brunčević', 'slug': 'ensar-bruncevic', 'shortName': 'E. Brunčević', 'position': 'D', 'jerseyNumber': '5', 'userCount': 36, 'gender': 'M', 'id': 1023999, 'fieldTranslations': {'nameTranslation': {'ar': 'إنصار برونتشيفيتش'}, 'shortNameTranslation': {'ar': 'إ. برونتشيفيتش'}}}",False,miss,set-piece,"{'x': 4.8, 'y': 55, 'z': 0}",head,right,"{'x': 0, 'y': 38.5, 'z': 13.9}","{'name': 'Bojan Brać', 'slug': 'bojan-brac', 'shortName': 'B. Brać', 'position': 'G', 'jerseyNumber': '90', 'userCount': 14, 'gender': 'M', 'id': 112020, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان براش'}, 'shortNameTranslation': {'ar': 'ب. براش'}}}",6311340,4,,183,"{'start': {'x': 55, 'y': 4.8}, 'end': {'x': 61.5, 'y': 0}, 'goal': {'x': 61.5, 'y': 86.1}}",42,2517,183,shot,,
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",True,miss,assisted,"{'x': 9.2, 'y': 45, 'z': 0}",head,close-left,"{'x': 0, 'y': 59.2, 'z': 15.3}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6311222,2,,111,"{'start': {'x': 45, 'y': 9.2}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 84.7}}",44,2589,111,shot,,
