minute,value
1.0,-4
2.0,-6
3.0,-7
4.0,-9
5.0,6
6.0,-18
7.0,-12
8.0,-3
9.0,-4
10.0,-5
11.0,-4
12.0,-7
13.0,-38
14.0,-32
15.0,-26
16.0,-28
17.0,-14
18.0,-16
19.0,-43
20.0,-39
21.0,-25
22.0,-41
23.0,-22
24.0,-11
25.0,-3
26.0,51
27.0,39
28.0,11
29.0,-28
30.0,-18
31.0,-21
32.0,-1
33.0,-7
34.0,2
35.0,7
36.0,9
37.0,-6
38.0,-13
39.0,9
40.0,-8
41.0,-40
42.0,-45
43.0,-47
44.0,-28
45.0,73
45.5,-56
46.0,1
47.0,11
48.0,28
49.0,50
50.0,25
51.0,45
52.0,-28
53.0,7
54.0,-5
55.0,-34
56.0,-26
57.0,-13
58.0,-18
59.0,-28
60.0,40
61.0,18
62.0,100
63.0,91
64.0,33
65.0,22
66.0,-23
67.0,-36
68.0,-17
69.0,28
70.0,12
71.0,-16
72.0,-30
73.0,19
74.0,-2
75.0,6
76.0,37
77.0,64
78.0,28
79.0,43
80.0,35
81.0,35
82.0,23
83.0,-20
84.0,16
85.0,2
86.0,-12
87.0,-22
88.0,-15
89.0,-14
90.0,-33
90.5,-30
