minute,value
1.0,3
2.0,46
3.0,37
4.0,31
5.0,6
6.0,4
7.0,-12
8.0,-14
9.0,44
10.0,3
11.0,-20
12.0,12
13.0,10
14.0,2
15.0,13
16.0,27
17.0,12
18.0,3
19.0,12
20.0,17
21.0,29
22.0,13
23.0,5
24.0,69
25.0,47
26.0,30
27.0,90
28.0,56
29.0,26
30.0,46
31.0,8
32.0,12
33.0,58
34.0,37
35.0,49
36.0,33
37.0,55
38.0,61
39.0,40
40.0,57
41.0,39
42.0,21
43.0,2
44.0,16
45.0,-9
46.0,4
47.0,7
48.0,16
49.0,5
50.0,-14
51.0,-29
52.0,42
53.0,-54
54.0,41
55.0,18
56.0,1
57.0,-46
58.0,-34
59.0,-24
60.0,-25
61.0,-11
62.0,-31
63.0,-1
64.0,12
65.0,18
66.0,32
67.0,35
68.0,24
69.0,-25
70.0,-3
71.0,-3
72.0,-6
73.0,-13
74.0,-47
75.0,-22
76.0,16
77.0,24
78.0,-50
79.0,-5
80.0,4
81.0,43
82.0,28
83.0,17
84.0,32
85.0,55
86.0,23
87.0,30
88.0,58
89.0,30
90.0,3
90.5,14
