match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,shotOffTarget,keyPass,dispossessed,blockedScoringAttempt,savedShotsFromInsideTheBox
15280994,away,6216,OFK Petrovac,1149279,Dragan Miranović,dragan-miranovic,M,22,False,36.0,29.0,3.0,2.0,0.0,18.0,23.0,11.0,13.0,0.0,0.0,2.0,2.0,13.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,90.0,51.0,6.8,13.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",21,4,17,6,11,80.55555555555556,66.66666666666666,,,,,,,,
15280994,away,6216,OFK Petrovac,1030468,Žarko Popović,zarko-popovic,M,4,False,44.0,36.0,3.0,2.0,0.0,24.0,28.0,12.0,16.0,1.0,0.0,0.0,0.0,15.0,5.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,88.0,60.0,6.8,10.0,0.08,0.0,"{'original': 6.8, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,0,20,5,15,81.81818181818183,66.66666666666666,0.0,100.0,,1.0,,1.0,1.0,
15280994,away,6216,OFK Petrovac,1381384,Nemanja Carević,nemanja-carevic,M,21,False,16.0,12.0,1.0,0.0,0.0,4.0,5.0,8.0,11.0,2.0,1.0,1.0,3.0,8.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,88.0,26.0,6.6,8.0,0.15,0.0,"{'original': 6.6, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,4,11,4,7,75.0,0.0,50.0,100.0,,1.0,,2.0,1.0,
15280994,away,6216,OFK Petrovac,889063,Stefan Fićović,stefan-ficovic,M,18,False,30.0,21.0,1.0,1.0,0.0,10.0,11.0,11.0,19.0,2.0,1.0,1.0,4.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,90.0,45.0,6.8,17.0,0.02,0.14,"{'original': 6.8, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,5,12,3,9,70.0,100.0,50.0,0.0,,,1.0,3.0,1.0,
15280994,away,6216,OFK Petrovac,979046,Nemanja Belaković,nemanja-belakovic,M,11,False,33.0,24.0,2.0,1.0,0.0,11.0,13.0,13.0,20.0,2.0,0.0,1.0,1.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,76.0,42.0,6.9,11.0,0.0,0.0,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,2,7,4,3,72.72727272727273,50.0,0.0,100.0,,,,,,
15280994,away,6216,OFK Petrovac,1046042,Savo Arambašić,savo-arambasic,F,17,False,18.0,13.0,0.0,0.0,0.0,4.0,6.0,9.0,12.0,1.0,0.0,4.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,90.0,36.0,6.7,9.0,0.0,0.02,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,4,11,5,6,72.22222222222221,,0.0,,,,1.0,1.0,,
15280994,away,6216,OFK Petrovac,55534,Aleksandar Kapisoda,aleksandar-kapisoda,D,5,True,9.0,5.0,1.0,0.0,0.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.0,11.0,6.4,4.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,2,1,0,1,55.55555555555556,0.0,,,,,,,,
15280994,away,6216,OFK Petrovac,1164363,Boban Đorđević,boban-dordevic,F,9,True,6.0,2.0,0.0,0.0,0.0,,,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.0,7.0,6.5,5.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,33.33333333333333,,,,,,,1.0,,
15280994,away,6216,OFK Petrovac,800100,Nikola Zvrko,nikola-zvrko,M,7,True,2.0,2.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,2.0,6.5,0.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,100.0,,,,,,,,,
15280994,away,6216,OFK Petrovac,1218114,Strahinja Tešović,strahinja-tesovic,M,32,True,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,1.0,6.5,1.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,1,0,0,0,0.0,,,,,,,,,
15280994,away,6216,OFK Petrovac,355010,Suad Ličina,suad-licina,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
15280994,away,6216,OFK Petrovac,1484679,Marko Franeta,marko-franeta,D,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
15280994,away,22631,OFK Petrovac,1976042,Đorđe Fabris,dorde-fabris,D,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
15280994,away,241802,OFK Petrovac,1606688,Nikola Balević,nikola-balevic,M,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
15280994,away,6216,OFK Petrovac,959868,Vladan Kordić,vladan-kordic,F,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,
