minute,value
1.0,-2
2.0,-6
3.0,-2
4.0,-6
5.0,-11
6.0,-29
7.0,-5
8.0,16
9.0,-28
10.0,17
11.0,79
12.0,62
13.0,47
14.0,75
15.0,42
16.0,30
17.0,44
18.0,-27
19.0,9
20.0,9
21.0,-21
22.0,-6
23.0,15
24.0,19
25.0,13
26.0,40
27.0,30
28.0,11
29.0,-15
30.0,-14
31.0,17
32.0,27
33.0,33
34.0,22
35.0,39
36.0,19
37.0,5
38.0,7
39.0,16
40.0,-16
41.0,-5
42.0,-12
43.0,-24
44.0,50
45.0,23
45.5,-6
46.0,5
47.0,26
48.0,21
49.0,-14
50.0,-1
51.0,-18
52.0,-34
53.0,-7
54.0,8
55.0,-12
56.0,8
57.0,45
58.0,20
59.0,1
60.0,6
61.0,3
62.0,2
63.0,5
64.0,1
65.0,9
66.0,38
67.0,80
68.0,45
69.0,45
70.0,17
71.0,-11
72.0,-20
73.0,32
74.0,19
75.0,19
76.0,20
77.0,23
78.0,15
79.0,8
80.0,8
81.0,16
82.0,20
83.0,45
84.0,10
85.0,10
86.0,-38
87.0,-15
88.0,-8
89.0,6
90.0,21
90.5,-30
