minute,value
1.0,6
2.0,33
3.0,26
4.0,99
5.0,62
6.0,64
7.0,46
8.0,57
9.0,60
10.0,40
11.0,22
12.0,7
13.0,-31
14.0,35
15.0,22
16.0,-59
17.0,-36
18.0,-16
19.0,33
20.0,16
21.0,8
22.0,19
23.0,17
24.0,9
25.0,5
26.0,7
27.0,7
28.0,41
29.0,67
30.0,40
31.0,39
32.0,5
33.0,18
34.0,84
35.0,55
36.0,65
37.0,73
38.0,6
39.0,23
40.0,3
41.0,-14
42.0,-13
43.0,6
44.0,-34
45.0,-40
45.5,12
46.0,-5
47.0,-8
48.0,-10
49.0,-6
50.0,7
51.0,13
52.0,5
53.0,4
54.0,-52
55.0,-72
56.0,-38
57.0,-27
58.0,-15
59.0,8
60.0,15
61.0,18
62.0,28
63.0,36
64.0,19
65.0,22
66.0,21
67.0,30
68.0,42
69.0,13
70.0,5
71.0,2
72.0,2
73.0,9
74.0,26
75.0,31
76.0,28
77.0,23
78.0,22
79.0,13
80.0,13
81.0,13
82.0,28
83.0,-21
84.0,6
85.0,-7
86.0,-38
87.0,54
88.0,46
89.0,31
90.0,26
90.5,24
