minute,value
1.0,3
2.0,-3
3.0,5
4.0,1
5.0,-11
6.0,-3
7.0,4
8.0,-2
9.0,56
10.0,77
11.0,47
12.0,-32
13.0,-4
14.0,-36
15.0,-48
16.0,-29
17.0,-15
18.0,-3
19.0,1
20.0,7
21.0,1
22.0,1
23.0,-10
24.0,-25
25.0,-14
26.0,9
27.0,-22
28.0,-16
29.0,-7
30.0,-27
31.0,-17
32.0,-9
33.0,-11
34.0,-58
35.0,-42
36.0,-37
37.0,-39
38.0,-17
39.0,-16
40.0,-15
41.0,-19
42.0,-4
43.0,39
44.0,25
45.0,7
45.5,0
46.0,-5
47.0,17
48.0,-9
49.0,-7
50.0,-43
51.0,-32
52.0,-27
53.0,45
54.0,11
55.0,6
56.0,-14
57.0,-4
58.0,-1
59.0,-5
60.0,-29
61.0,-81
62.0,-53
63.0,-24
64.0,-12
65.0,8
66.0,-17
67.0,-10
68.0,-3
69.0,-6
70.0,-10
71.0,-11
72.0,-31
73.0,-16
74.0,-5
75.0,-2
76.0,-4
77.0,-4
78.0,29
79.0,35
80.0,18
81.0,10
82.0,7
83.0,25
84.0,23
85.0,11
86.0,39
87.0,9
88.0,-32
89.0,-29
90.0,-33
90.5,13
