player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Milan Vidakov', 'firstName': '', 'lastName': '', 'slug': 'vidakov-milan', 'shortName': 'M. Vidakov', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1022058, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فيداكوف'}, 'shortNameTranslation': {'ar': 'م. فيداكوف'}}}",False,miss,corner,"{'x': 5.4, 'y': 49.1, 'z': 0}",head,high,"{'x': 0, 'y': 54.5, 'z': 69.4}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667866,90,7.0,5794,"{'start': {'x': 49.1, 'y': 5.4}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 30.6}}",1,506,394,shot,,
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",False,miss,assisted,"{'x': 17.6, 'y': 58.3, 'z': 0}",right-foot,left,"{'x': 0, 'y': 78.7, 'z': 2.8}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667758,89,,5295,"{'start': {'x': 58.3, 'y': 17.6}, 'block': {'x': 48.7, 'y': 11.8}, 'end': {'x': 21.3, 'y': 0}, 'goal': {'x': 21.3, 'y': 97.2}}",2,105,2595,shot,"{'x': 11.8, 'y': 48.7, 'z': 0}",
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",False,miss,set-piece,"{'x': 19.4, 'y': 55.6, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56.3, 'z': 55.6}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667659,86,,5157,"{'start': {'x': 55.6, 'y': 19.4}, 'end': {'x': 43.7, 'y': 0}, 'goal': {'x': 43.7, 'y': 44.4}}",5,243,2457,shot,,
"{'name': 'Ibrahim Mustapha', 'firstName': '', 'lastName': '', 'slug': 'ibrahim-mustapha', 'shortName': 'I. Mustapha', 'position': 'F', 'jerseyNumber': '23', 'userCount': 208, 'gender': 'M', 'id': 1085212, 'fieldTranslations': {'nameTranslation': {'ar': 'ابراهيم مصطفى', 'bn': 'ইব্রাহিম মোস্তফা', 'hi': 'इब्राहीम मुस्तफा'}, 'shortNameTranslation': {'ar': 'ا. مصطفى', 'bn': 'আই. মোস্তফা', 'hi': 'आई. मुस्तफा'}}}",True,block,fast-break,"{'x': 14.1, 'y': 53.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.5, 'z': 19}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6667586,82,,4877,"{'start': {'x': 53.8, 'y': 14.1}, 'block': {'x': 53.1, 'y': 12.1}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 81}}",9,523,2177,shot,"{'x': 12.1, 'y': 53.1, 'z': 0}",
"{'name': 'Radomir Milosavljević', 'slug': 'radomir-milosavljevic', 'shortName': 'R. Milosavljević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 30, 'gender': 'M', 'id': 112321, 'fieldTranslations': {'nameTranslation': {'ar': 'رادومير ميلوسافليفيتش'}, 'shortNameTranslation': {'ar': 'ر. ميلوسافليفيتش'}}}",True,miss,corner,"{'x': 12.3, 'y': 57.9, 'z': 0}",right-foot,high,"{'x': 0, 'y': 54.5, 'z': 73.6}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6667553,78,,4654,"{'start': {'x': 57.9, 'y': 12.3}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 26.4}}",13,746,1954,shot,,
"{'name': 'Evandro', 'slug': 'evandro', 'shortName': 'E. D. Silva', 'position': 'F', 'jerseyNumber': '9', 'userCount': 110, 'gender': 'M', 'id': 801236, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفاندرو', 'bn': 'ইভান্দ্রো', 'hi': 'इवान्ड्रो'}, 'shortNameTranslation': {'ar': 'إ. إيفاندرو', 'bn': 'ই. ডি. সিলভা', 'hi': 'ई.डी.'}}}",False,save,fast-break,"{'x': 13.6, 'y': 35.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52, 'z': 3.8}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667368,66,,3911,"{'start': {'x': 35.2, 'y': 13.6}, 'block': {'x': 48.4, 'y': 1.1}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 96.2}}",25,1489,1211,shot,"{'x': 1.1, 'y': 48.4, 'z': 0}",
"{'name': 'Luka Izderić', 'firstName': '', 'lastName': '', 'slug': 'luka-izderic', 'shortName': 'L. Izderic', 'position': 'M', 'jerseyNumber': '89', 'userCount': 33, 'gender': 'M', 'id': 1470370, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا إزديريتش'}, 'shortNameTranslation': {'ar': 'ل. إزديريتش'}}}",True,miss,assisted,"{'x': 10.7, 'y': 41.7, 'z': 0}",left-foot,right,"{'x': 0, 'y': 38.7, 'z': 5.6}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6667202,61,,3659,"{'start': {'x': 41.7, 'y': 10.7}, 'end': {'x': 61.3, 'y': 0}, 'goal': {'x': 61.3, 'y': 94.4}}",30,1741,959,shot,,
"{'name': 'Slobodan Simović', 'slug': 'slobodan-simovic', 'shortName': 'S. Simović', 'position': 'D', 'jerseyNumber': '14', 'userCount': 37, 'gender': 'M', 'id': 79383, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان سيموفيتش', 'bn': 'স্লোবোদান সিমোভিচ', 'hi': 'स्लोबोदान सिमोविच'}, 'shortNameTranslation': {'ar': 'س. سيموفيتش', 'bn': 'এস. সিমোভিচ', 'hi': 'एस. सिमोविच'}}}",False,miss,corner,"{'x': 7.6, 'y': 51.3, 'z': 0}",head,left,"{'x': 0, 'y': 61.5, 'z': 2.8}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667190,60,,3596,"{'start': {'x': 51.3, 'y': 7.6}, 'end': {'x': 38.5, 'y': 0}, 'goal': {'x': 38.5, 'y': 97.2}}",31,1804,896,shot,,
"{'name': 'Stefan Nikolić', 'firstName': 'Stefan', 'lastName': 'Nikolic', 'slug': 'stefan-nikolic', 'shortName': 'S. Nikolić', 'position': 'M', 'jerseyNumber': '70', 'userCount': 43, 'gender': 'M', 'id': 1894089, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان نيكوليتش'}, 'shortNameTranslation': {'ar': 'س. نيكوليتش'}}}",True,goal,assisted,"{'x': 28.2, 'y': 50.7, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 15.2}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6667130,53,,3128,"{'start': {'x': 50.7, 'y': 28.2}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 84.8}}",38,2272,428,shot,,regular
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",False,save,assisted,"{'x': 21.2, 'y': 74.2, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.6, 'z': 25.9}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6667107,49,,2909,"{'start': {'x': 74.2, 'y': 21.2}, 'block': {'x': 51.1, 'y': 1.5}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 74.1}}",42,2491,209,shot,"{'x': 1.5, 'y': 51.1, 'z': 0}",
