player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,blockCoordinates,goalType
"{'name': 'Bojan Damjanović', 'firstName': 'Bojan', 'lastName': 'Damjanovic', 'slug': 'bojan-damjanovic', 'shortName': 'B. Damjanović', 'position': 'D', 'jerseyNumber': '91', 'userCount': 18, 'gender': 'M', 'id': 1423507, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان داميانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. داميانوفيتش'}}}",True,goal,set-piece,"{'x': 8, 'y': 50, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.2, 'z': 25.9}",0.6366,6543168,46,,2750,"{'start': {'x': 50, 'y': 8}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 74.1}}",45,2650,50,shot,0.9288,,regular
"{'name': 'Aleksandar Šćekić', 'slug': 'aleksandar-scekic', 'shortName': 'A. Šćekić', 'position': 'M', 'jerseyNumber': '55', 'userCount': 232, 'gender': 'M', 'id': 836566, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر شيكيتش', 'hi': 'अलेक्जेंडर सेकिच', 'bn': 'আলেকসান্ডার স্কিকিচ'}, 'shortNameTranslation': {'ar': 'أ. شيكيتش', 'hi': 'ए. सेकिच', 'bn': 'এ. স্কিকিচ'}}}",True,save,set-piece,"{'x': 8, 'y': 44, 'z': 0}",head,high-centre,"{'x': 0, 'y': 48.6, 'z': 23.9}",0.155,6543167,46,,2749,"{'start': {'x': 44, 'y': 8}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 76.1}}",45,2651,49,shot,0.07354,,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",True,block,regular,"{'x': 9, 'y': 39, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.3377,6543166,41,,2429,"{'start': {'x': 39, 'y': 9}, 'block': {'x': 39, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",5,271,2429,shot,,"{'x': 9, 'y': 39, 'z': 0}",
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",True,block,regular,"{'x': 13, 'y': 68, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004963,6543165,41,,2426,"{'start': {'x': 68, 'y': 13}, 'block': {'x': 68, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",5,274,2426,shot,,"{'x': 13, 'y': 68, 'z': 0}",
"{'name': 'Mamadou Camara', 'firstName': '', 'lastName': '', 'slug': 'mamadou-camara', 'shortName': 'M. Camara', 'position': 'M', 'jerseyNumber': '27', 'userCount': 111, 'gender': 'M', 'id': 1134549, 'fieldTranslations': {'nameTranslation': {'ar': 'مامادو كامارا', 'hi': 'मामादौ कैमारा', 'bn': 'মামাদু কামারা'}, 'shortNameTranslation': {'ar': 'م. كامارا', 'hi': 'एम. कैमारा', 'bn': 'এম. কামারা'}}}",True,save,regular,"{'x': 25, 'y': 65, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 18.5}",0.006408,6543164,38,,2242,"{'start': {'x': 65, 'y': 25}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 81.5}}",8,458,2242,shot,0.106,,
"{'name': 'Ilija Tučević', 'firstName': '', 'lastName': '', 'slug': 'ilija-tucevic', 'shortName': 'I. Tučević', 'position': 'D', 'jerseyNumber': '17', 'userCount': 3, 'gender': 'M', 'id': 812745, 'fieldTranslations': {'nameTranslation': {'ar': 'إليا توتشيفيتش', 'hi': 'इलिजा तुसेविक', 'bn': 'ইলিজা টুসেভিচ'}, 'shortNameTranslation': {'ar': 'إ. توتشيفيتش', 'hi': 'आई. तुसेविच', 'bn': 'আই. টুসেভিচ'}}}",False,miss,corner,"{'x': 24, 'y': 39, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.8, 'z': 47.2}",0.00533,6543163,30,,1787,"{'start': {'x': 39, 'y': 24}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 52.8}}",16,913,1787,shot,,,
"{'name': 'Ilija Tučević', 'firstName': '', 'lastName': '', 'slug': 'ilija-tucevic', 'shortName': 'I. Tučević', 'position': 'D', 'jerseyNumber': '17', 'userCount': 3, 'gender': 'M', 'id': 812745, 'fieldTranslations': {'nameTranslation': {'ar': 'إليا توتشيفيتش', 'hi': 'इलिजा तुसेविक', 'bn': 'ইলিজা টুসেভিচ'}, 'shortNameTranslation': {'ar': 'إ. توتشيفيتش', 'hi': 'आई. तुसेविच', 'bn': 'আই. টুসেভিচ'}}}",False,miss,regular,"{'x': 29, 'y': 36, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 48, 'z': 50.3}",0.001738,6543162,27,,1599,"{'start': {'x': 36, 'y': 29}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 49.7}}",19,1101,1599,shot,,,
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",True,miss,regular,"{'x': 12, 'y': 71, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 55.9, 'z': 5}",0.05841,6543161,22,,1318,"{'start': {'x': 71, 'y': 12}, 'end': {'x': 44.1, 'y': 0}, 'goal': {'x': 44.1, 'y': 95}}",24,1382,1318,shot,,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,miss,regular,"{'x': 20, 'y': 35, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.9, 'z': 59.4}",0.01019,6543160,18,,1074,"{'start': {'x': 35, 'y': 20}, 'end': {'x': 41.1, 'y': 0}, 'goal': {'x': 41.1, 'y': 40.6}}",28,1626,1074,shot,,,
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",True,save,regular,"{'x': 8, 'y': 64, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.3, 'z': 8.6}",0.0579,6543159,16,,921,"{'start': {'x': 64, 'y': 8}, 'end': {'x': 54.7, 'y': 0}, 'goal': {'x': 54.7, 'y': 91.4}}",30,1779,921,shot,0.1507,,
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",True,miss,regular,"{'x': 21, 'y': 75, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.9, 'z': 45.1}",0.008073,6543158,7,,389,"{'start': {'x': 75, 'y': 21}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 54.9}}",39,2311,389,shot,,,
