minute,value
1.0,-4
2.0,10
3.0,1
4.0,-4
5.0,-6
6.0,16
7.0,57
8.0,38
9.0,73
10.0,91
11.0,78
12.0,40
13.0,-38
14.0,-8
15.0,-8
16.0,-7
17.0,-15
18.0,34
19.0,-36
20.0,27
21.0,12
22.0,11
23.0,7
24.0,37
25.0,30
26.0,17
27.0,6
28.0,-11
29.0,-6
30.0,14
31.0,41
32.0,19
33.0,44
34.0,29
35.0,49
36.0,30
37.0,23
38.0,58
39.0,41
40.0,55
41.0,36
42.0,37
43.0,18
44.0,20
45.0,19
45.5,30
46.0,6
47.0,9
48.0,11
49.0,23
50.0,48
51.0,50
52.0,28
53.0,-29
54.0,-10
55.0,10
56.0,-15
57.0,17
58.0,3
59.0,-8
60.0,36
61.0,31
62.0,25
63.0,13
64.0,21
65.0,-14
66.0,7
67.0,-15
68.0,10
69.0,7
70.0,31
71.0,40
72.0,30
73.0,32
74.0,17
75.0,-36
76.0,-20
77.0,-10
78.0,18
79.0,6
80.0,86
81.0,59
82.0,45
83.0,35
84.0,28
85.0,9
86.0,67
87.0,41
88.0,17
89.0,-45
90.0,-5
