player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",False,save,,regular,"{'x': 16.9, 'y': 45.6, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 1.3}",5962039,50,,2961,"{'start': {'x': 45.6, 'y': 16.9}, 'block': {'x': 49.6, 'y': 1}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 98.7}}",41,2439,261,shot,"{'x': 1, 'y': 49.6, 'z': 0}"
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",False,save,,set-piece,"{'x': 25.4, 'y': 48.5, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 9.5}",5962026,49,,2890,"{'start': {'x': 48.5, 'y': 25.4}, 'block': {'x': 50.5, 'y': 1.9}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 90.5}}",42,2510,190,shot,"{'x': 1.9, 'y': 50.5, 'z': 0}"
"{'name': 'Milan Kolarević', 'firstName': 'Milan Kolarevic', 'slug': 'milan-kolarevic', 'shortName': 'M. Kolarević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 91, 'gender': 'M', 'id': 1656646, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان كولاريفيتش'}, 'shortNameTranslation': {'ar': 'م. كولاريفيتش'}}}",True,block,,assisted,"{'x': 9.2, 'y': 34.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 19}",5961836,45,2.0,2818,"{'start': {'x': 34.2, 'y': 9.2}, 'block': {'x': 38.1, 'y': 7.3}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 81}}",1,2582,118,shot,"{'x': 7.3, 'y': 38.1, 'z': 0}"
"{'name': 'Aleksa Vukanović', 'slug': 'aleksa-vukanovic', 'shortName': 'A. Vukanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 157, 'gender': 'M', 'id': 842317, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسا فوكانوفيتش', 'bn': 'আলেক্সা ভুকানোভিচ', 'hi': 'अलेक्सा वुकानोविक'}, 'shortNameTranslation': {'ar': 'أ. فوكانوفيتش', 'bn': 'এ. ভুকানোভিচ', 'hi': 'ए. वुकानोविक'}}}",True,block,,assisted,"{'x': 23.1, 'y': 50.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 19}",5961835,45,2.0,2808,"{'start': {'x': 50.9, 'y': 23.1}, 'block': {'x': 51.1, 'y': 18}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 81}}",1,2592,108,shot,"{'x': 18, 'y': 51.1, 'z': 0}"
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",False,goal,regular,corner,"{'x': 7.6, 'y': 43.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.3, 'z': 3.2}",5961775,43,,2567,"{'start': {'x': 43.4, 'y': 7.6}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 96.8}}",3,133,2567,shot,
"{'name': 'Dragan Kokanović', 'slug': 'dragan-kokanovic', 'shortName': 'D. Kokanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 54, 'gender': 'M', 'id': 1114797, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان كوكانوفيتش'}, 'shortNameTranslation': {'ar': 'د. كوكانوفيتش'}}}",True,goal,regular,assisted,"{'x': 5.1, 'y': 53.2, 'z': 0}",head,high-right,"{'x': 0, 'y': 46.5, 'z': 29.1}",5961718,37,,2162,"{'start': {'x': 53.2, 'y': 5.1}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 70.9}}",9,538,2162,shot,
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",False,miss,,assisted,"{'x': 15, 'y': 36.7, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 37, 'z': 63.9}",5961716,34,,2037,"{'start': {'x': 36.7, 'y': 15}, 'end': {'x': 63, 'y': 0}, 'goal': {'x': 63, 'y': 36.1}}",12,663,2037,shot,
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",False,save,,free-kick,"{'x': 7.9, 'y': 13.1, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.1, 'z': 29.1}",6013838,30,,1745,"{'start': {'x': 13.1, 'y': 7.9}, 'block': {'x': 46, 'y': 0.3}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 70.9}}",16,955,1745,shot,"{'x': 0.3, 'y': 46, 'z': 0}"
"{'name': 'Milan Kolarević', 'firstName': 'Milan Kolarevic', 'slug': 'milan-kolarevic', 'shortName': 'M. Kolarević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 91, 'gender': 'M', 'id': 1656646, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان كولاريفيتش'}, 'shortNameTranslation': {'ar': 'م. كولاريفيتش'}}}",True,save,,assisted,"{'x': 30.7, 'y': 32.5, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.8, 'z': 10.8}",5961629,21,,1257,"{'start': {'x': 32.5, 'y': 30.7}, 'block': {'x': 50.4, 'y': 1.6}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 89.2}}",25,1443,1257,shot,"{'x': 1.6, 'y': 50.4, 'z': 0}"
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",False,miss,,assisted,"{'x': 24.7, 'y': 27, 'z': 0}",right-foot,left,"{'x': 0, 'y': 63, 'z': 2.8}",5961553,16,,939,"{'start': {'x': 27, 'y': 24.7}, 'end': {'x': 37, 'y': 0}, 'goal': {'x': 37, 'y': 97.2}}",30,1761,939,shot,
"{'name': 'Njegoš Petrović', 'firstName': '', 'lastName': '', 'slug': 'njegos-petrovic', 'shortName': 'N. Petrović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 331, 'gender': 'M', 'id': 844179, 'fieldTranslations': {'nameTranslation': {'ar': 'نييغوس بيتروفيتش', 'bn': 'এনজেগোস পেট্রোভিচ', 'hi': 'नेजेगोस पेत्रोविच'}, 'shortNameTranslation': {'ar': 'ن. بيتروفيتش', 'bn': 'এন. পেট্রোভিচ', 'hi': 'एन. पेत्रोविच'}}}",True,block,,assisted,"{'x': 18.8, 'y': 47.4, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.9, 'z': 19}",5961545,14,,803,"{'start': {'x': 47.4, 'y': 18.8}, 'block': {'x': 48.6, 'y': 14.2}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 81}}",32,1897,803,shot,"{'x': 14.2, 'y': 48.6, 'z': 0}"
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,block,,assisted,"{'x': 20.6, 'y': 68.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}",5961502,8,,429,"{'start': {'x': 68.3, 'y': 20.6}, 'block': {'x': 65.9, 'y': 17.9}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",38,2271,429,shot,"{'x': 17.9, 'y': 65.9, 'z': 0}"
"{'name': 'António Pina Gomes', 'slug': 'pina-gomes-antonio', 'shortName': 'A. P. Gomes', 'position': 'F', 'jerseyNumber': '11', 'userCount': 23, 'gender': 'M', 'id': 971009, 'fieldTranslations': {'nameTranslation': {'ar': 'بينا غوميس، أنطونيو'}, 'shortNameTranslation': {'ar': 'أ. بينا غوميس'}}}",False,miss,,assisted,"{'x': 10.6, 'y': 58.2, 'z': 0}",left-foot,high,"{'x': 0, 'y': 47.7, 'z': 66.7}",5961501,7,,385,"{'start': {'x': 58.2, 'y': 10.6}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 33.3}}",39,2315,385,shot,
"{'name': 'Miloš Ristić', 'firstName': '', 'lastName': '', 'slug': 'milos-ristic', 'shortName': 'M. Ristić', 'position': 'M', 'jerseyNumber': '27', 'userCount': 27, 'gender': 'M', 'id': 879829, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش ريستيتش'}, 'shortNameTranslation': {'ar': 'م. ريستيتش'}}}",False,miss,,regular,"{'x': 28.7, 'y': 38.2, 'z': 0}",left-foot,right,"{'x': 0, 'y': 40.3, 'z': 11.1}",5961699,7,,384,"{'start': {'x': 38.2, 'y': 28.7}, 'block': {'x': 54.9, 'y': 12.8}, 'end': {'x': 59.7, 'y': 0}, 'goal': {'x': 59.7, 'y': 88.9}}",39,2316,384,shot,"{'x': 12.8, 'y': 54.9, 'z': 0}"
"{'name': 'Kilian Bevis', 'firstName': '', 'lastName': '', 'slug': 'kilian-bevis', 'shortName': 'K. Bevis', 'position': 'M', 'jerseyNumber': '10', 'userCount': 127, 'gender': 'M', 'id': 1005356, 'fieldTranslations': {'nameTranslation': {'ar': 'كيليان بيفيس'}, 'shortNameTranslation': {'ar': 'ك. بيفيس'}}}",False,save,,assisted,"{'x': 4.3, 'y': 33.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 3.2}",5961485,5,,248,"{'start': {'x': 33.6, 'y': 4.3}, 'block': {'x': 41, 'y': 2.2}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 96.8}}",41,2452,248,shot,"{'x': 2.2, 'y': 41, 'z': 0}"
