minute,value
1.0,4
2.0,12
3.0,7
4.0,5
5.0,1
6.0,-38
7.0,-56
8.0,-32
9.0,-20
10.0,-12
11.0,-7
12.0,2
13.0,6
14.0,21
15.0,6
16.0,9
17.0,-23
18.0,-9
19.0,-12
20.0,-23
21.0,-18
22.0,24
23.0,17
24.0,19
25.0,34
26.0,2
27.0,20
28.0,5
29.0,19
30.0,-26
31.0,-19
32.0,-35
33.0,-26
34.0,-22
35.0,-39
36.0,-11
37.0,-11
38.0,13
39.0,-8
40.0,-7
41.0,48
42.0,26
43.0,11
44.0,-56
45.0,31
45.5,23
46.0,4
47.0,2
48.0,-11
49.0,-9
50.0,-69
51.0,-35
52.0,-28
53.0,-19
54.0,-15
55.0,-6
56.0,15
57.0,4
58.0,4
59.0,15
60.0,-20
61.0,11
62.0,20
63.0,-15
64.0,4
65.0,19
66.0,29
67.0,27
68.0,22
69.0,14
70.0,15
71.0,56
72.0,42
73.0,39
74.0,35
75.0,21
76.0,10
77.0,37
78.0,22
79.0,19
80.0,7
81.0,8
82.0,-15
83.0,-15
84.0,-2
85.0,-2
86.0,-6
87.0,-15
88.0,-18
89.0,-12
90.0,-11
90.5,8
