minute,value
1.0,8
2.0,32
3.0,27
4.0,49
5.0,37
6.0,31
7.0,29
8.0,25
9.0,46
10.0,48
11.0,30
12.0,20
13.0,4
14.0,9
15.0,14
16.0,12
17.0,25
18.0,20
19.0,25
20.0,24
21.0,12
22.0,3
23.0,6
24.0,23
25.0,30
26.0,14
27.0,17
28.0,29
29.0,15
30.0,-56
31.0,-25
32.0,-15
33.0,-7
34.0,-6
35.0,26
36.0,5
37.0,4
38.0,-4
39.0,15
40.0,-9
41.0,3
42.0,4
43.0,22
44.0,20
45.0,-29
45.5,12
46.0,9
47.0,40
48.0,47
49.0,73
50.0,100
51.0,54
52.0,32
53.0,18
54.0,9
55.0,4
56.0,22
57.0,44
58.0,29
59.0,19
60.0,-31
61.0,-1
62.0,33
63.0,28
64.0,27
65.0,39
66.0,23
67.0,51
68.0,5
69.0,-8
70.0,-4
71.0,-13
72.0,19
73.0,16
74.0,16
75.0,-20
76.0,-7
77.0,11
78.0,4
79.0,24
80.0,24
81.0,30
82.0,27
83.0,16
84.0,6
85.0,44
86.0,63
87.0,24
88.0,48
89.0,27
90.0,25
90.5,14
