minute,value
1.0,-5
2.0,-68
3.0,-39
4.0,-22
5.0,-12
6.0,-21
7.0,-13
8.0,-20
9.0,-14
10.0,22
11.0,-41
12.0,-15
13.0,-11
14.0,-24
15.0,-49
16.0,-17
17.0,-2
18.0,-12
19.0,-4
20.0,-8
21.0,-34
22.0,-23
23.0,14
24.0,14
25.0,6
26.0,-9
27.0,8
28.0,63
29.0,39
30.0,20
31.0,9
32.0,-34
33.0,-26
34.0,-17
35.0,-68
36.0,-48
37.0,38
38.0,8
39.0,-10
40.0,-3
41.0,3
42.0,30
43.0,20
44.0,34
45.0,41
45.5,3
46.0,-4
47.0,-58
48.0,-38
49.0,-22
50.0,-13
51.0,-12
52.0,24
53.0,14
54.0,-27
55.0,22
56.0,7
57.0,-7
58.0,-46
59.0,-35
60.0,-24
61.0,-6
62.0,-13
63.0,-9
64.0,-9
65.0,-26
66.0,-25
67.0,-2
68.0,-7
69.0,10
70.0,-25
71.0,-60
72.0,-48
73.0,-24
74.0,-2
75.0,15
76.0,48
77.0,22
78.0,-90
79.0,-47
80.0,-62
81.0,-32
82.0,-26
83.0,-15
84.0,-12
85.0,-1
86.0,17
87.0,50
88.0,30
89.0,10
90.0,5
90.5,-13
