match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,goals,ownGoals,minutesPlayed,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct
15556299,home,6219,FK Jedinstvo Bijelo Polje,1134689,Goran Aković,goran-akovic,G,44,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1381385,Nihad Balić,nihad-balic,D,2,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1185130,Arsenije Čepić,arsenije-cepic,M,15,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1424818,Srđan Šćepanović,srdan-scepanovic,D,55,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1440632,Georgios Makrydakis,makrydakis-georgios,D,56,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1536333,Stefan Radojevic,stefan-radojevic,M,8,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,807581,Miloš Nikolić,milos-nikolic,D,23,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1030476,Alden Škrijelj,alden-skrijelj,M,7,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,874418,Mirza Idrizović,mirza-idrizovic,M,10,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,1000576,Andrej Đukić,andrej-dukic,M,30,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15556299,home,6219,FK Jedinstvo Bijelo Polje,54752,Žarko Korać,zarko-korac,F,11,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
