minute,value
1.0,-4
2.0,23
3.0,54
4.0,45
5.0,47
6.0,-47
7.0,15
8.0,-3
9.0,7
10.0,-45
11.0,-15
12.0,-33
13.0,-9
14.0,70
15.0,47
16.0,40
17.0,25
18.0,18
19.0,-42
20.0,-67
21.0,-49
22.0,-56
23.0,-23
24.0,-7
25.0,5
26.0,6
27.0,-15
28.0,-6
29.0,-13
30.0,-8
31.0,-39
32.0,-37
33.0,-16
34.0,-3
35.0,31
36.0,29
37.0,36
38.0,41
39.0,24
40.0,20
41.0,22
42.0,59
43.0,32
44.0,-21
45.0,23
45.5,-10
46.0,-2
47.0,-3
48.0,-10
49.0,-8
50.0,-8
51.0,-26
52.0,-19
53.0,-17
54.0,-22
55.0,29
56.0,12
57.0,10
58.0,-38
59.0,-15
60.0,38
61.0,22
62.0,15
63.0,20
64.0,7
65.0,-10
66.0,8
67.0,-8
68.0,-2
69.0,-25
70.0,-9
71.0,-30
72.0,-14
73.0,10
74.0,1
75.0,4
76.0,-23
77.0,-8
78.0,20
79.0,3
80.0,-46
81.0,-19
82.0,28
83.0,14
84.0,20
85.0,15
86.0,5
87.0,-14
88.0,-25
89.0,-19
90.0,-63
90.5,45
