player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Aleksandar Đermanović', 'firstName': 'Aleksandar Djermanovic', 'slug': 'aleksandar-dermanovic', 'shortName': 'A. Đermanović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 53, 'gender': 'M', 'id': 1147556, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر جيرمانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. جيرمانوفيتش'}}}",True,block,set-piece,"{'x': 8.6, 'y': 51.3, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.9, 'z': 19}","{'x': 7.2, 'y': 51.3, 'z': 0}",5289090,90,3.0,5529,"{'start': {'x': 51.3, 'y': 8.6}, 'block': {'x': 51.3, 'y': 7.2}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 81}}",1,771,129,shot,
"{'name': 'Luka Bijelović', 'firstName': '', 'lastName': '', 'slug': 'luka-bijelovic', 'shortName': 'L. Bijelović', 'position': 'F', 'jerseyNumber': '28', 'userCount': 48, 'gender': 'M', 'id': 944503, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا بييلوفيتش', 'bn': 'লুকা বিজেলোভিচ', 'hi': 'लुका बिजेलोविक'}, 'shortNameTranslation': {'ar': 'ل. بييلوفيتش', 'bn': 'এল. বিজেলোভিচ', 'hi': 'एल. बिजेलोविक'}}}",False,save,regular,"{'x': 14.2, 'y': 57.9, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.6, 'z': 15.2}","{'x': 5.1, 'y': 52.9, 'z': 0}",5289066,88,,5279,"{'start': {'x': 57.9, 'y': 14.2}, 'block': {'x': 52.9, 'y': 5.1}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 84.8}}",3,121,2579,shot,
"{'name': 'Nikola Mituljikić', 'slug': 'nikola-mituljikic', 'shortName': 'N. Mituljikić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 191, 'gender': 'M', 'id': 1102965, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ميتولجيكيتش'}, 'shortNameTranslation': {'ar': 'ن. ميتولجيكيتش'}}}",True,miss,assisted,"{'x': 12.6, 'y': 45.8, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 56, 'z': 22.2}",,5289061,80,,4788,"{'start': {'x': 45.8, 'y': 12.6}, 'end': {'x': 44, 'y': 0}, 'goal': {'x': 44, 'y': 77.8}}",11,612,2088,shot,
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",False,save,assisted,"{'x': 20.1, 'y': 43.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 1.3}","{'x': 1, 'y': 49.5, 'z': 0}",5289060,80,,4749,"{'start': {'x': 43.8, 'y': 20.1}, 'block': {'x': 49.5, 'y': 1}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 98.7}}",11,651,2049,shot,
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",True,block,free-kick,"{'x': 16.4, 'y': 18, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 19}","{'x': 4.5, 'y': 39.5, 'z': 0}",5289125,78,,4651,"{'start': {'x': 18, 'y': 16.4}, 'block': {'x': 39.5, 'y': 4.5}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 81}}",13,749,1951,shot,
"{'name': 'Dario Pavković', 'firstName': 'Dario Pavkovic', 'lastName': '', 'slug': 'dario-pavkovic', 'shortName': 'D. Pavković', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1186164, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو بافكوفيتش'}, 'shortNameTranslation': {'ar': 'د. بافكوفيتش'}}}",False,goal,assisted,"{'x': 20.7, 'y': 55.6, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54, 'z': 4.4}",,5289057,76,,4510,"{'start': {'x': 55.6, 'y': 20.7}, 'end': {'x': 46, 'y': 0}, 'goal': {'x': 46, 'y': 95.6}}",15,890,1810,shot,regular
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",False,miss,assisted,"{'x': 21.6, 'y': 34, 'z': 0}",right-foot,right,"{'x': 0, 'y': 39, 'z': 18.1}",,5289056,74,,4400,"{'start': {'x': 34, 'y': 21.6}, 'end': {'x': 61, 'y': 0}, 'goal': {'x': 61, 'y': 81.9}}",17,1000,1700,shot,
"{'name': 'Hugo Alba', 'firstName': 'Hugo Alba', 'slug': 'hugo-alba', 'shortName': 'H. Alba', 'position': 'F', 'jerseyNumber': '24', 'userCount': 820, 'gender': 'M', 'id': 1544616, 'fieldTranslations': {'nameTranslation': {'ar': 'هوغو ألبا'}, 'shortNameTranslation': {'ar': 'ه. ألبا'}}}",True,miss,assisted,"{'x': 30.7, 'y': 36.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 42.9, 'z': 62.5}",,5289055,73,,4358,"{'start': {'x': 36.6, 'y': 30.7}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 37.5}}",18,1042,1658,shot,
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",False,goal,assisted,"{'x': 9.5, 'y': 46, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48, 'z': 1.3}",,5289042,69,,4084,"{'start': {'x': 46, 'y': 9.5}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 98.7}}",22,1316,1384,shot,regular
"{'name': 'Veljko Jocić', 'slug': 'veljko-jocic', 'shortName': 'V. Jocić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 44, 'gender': 'M', 'id': 1424448, 'fieldTranslations': {'nameTranslation': {'ar': 'فيلجكو يوتشيتش'}, 'shortNameTranslation': {'ar': 'ف. يوتشيتش'}}}",False,miss,fast-break,"{'x': 15.4, 'y': 47.7, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 16.7}",,5289041,67,,4016,"{'start': {'x': 47.7, 'y': 15.4}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 83.3}}",24,1384,1316,shot,
