player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Miloš Spasić', 'firstName': '', 'lastName': '', 'slug': 'milos-spasic', 'shortName': 'M. Spasić', 'position': 'F', 'jerseyNumber': '97', 'userCount': 83, 'gender': 'M', 'id': 1022054, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سباسيتش'}, 'shortNameTranslation': {'ar': 'م. سباسيتش'}}}",False,miss,assisted,"{'x': 4.6, 'y': 47, 'z': 0}",head,left,"{'x': 0, 'y': 85.4, 'z': 36.1}","{'x': 2.2, 'y': 33.9, 'z': 0}",5729150,90,7.0,5774,"{'start': {'x': 47, 'y': 4.6}, 'block': {'x': 33.9, 'y': 2.2}, 'end': {'x': 14.6, 'y': 0}, 'goal': {'x': 14.6, 'y': 63.9}}",1,526,374,shot,
"{'name': 'Franck Kanouté', 'firstName': '', 'lastName': '', 'slug': 'franck-kanoute', 'shortName': 'F. Kanouté', 'position': 'M', 'jerseyNumber': '6', 'userCount': 195, 'gender': 'M', 'id': 899302, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانك كانوتي'}, 'shortNameTranslation': {'ar': 'ف. كانوتي'}}}",False,block,set-piece,"{'x': 26.3, 'y': 27.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 13.8, 'y': 37.7, 'z': 0}",5729136,90,6.0,5713,"{'start': {'x': 27.2, 'y': 26.3}, 'block': {'x': 37.7, 'y': 13.8}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",1,587,313,shot,
"{'name': 'Miloš Spasić', 'firstName': '', 'lastName': '', 'slug': 'milos-spasic', 'shortName': 'M. Spasić', 'position': 'F', 'jerseyNumber': '97', 'userCount': 83, 'gender': 'M', 'id': 1022054, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سباسيتش'}, 'shortNameTranslation': {'ar': 'م. سباسيتش'}}}",False,save,throw-in-set-piece,"{'x': 12.5, 'y': 71.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 6.3}","{'x': 1.9, 'y': 53.1, 'z': 0}",5750532,86,,5100,"{'start': {'x': 71.8, 'y': 12.5}, 'block': {'x': 53.1, 'y': 1.9}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 93.7}}",5,300,2400,shot,
"{'name': 'Stefan Nikolić', 'firstName': 'Stefan', 'lastName': 'Nikolic', 'slug': 'stefan-nikolic', 'shortName': 'S. Nikolić', 'position': 'M', 'jerseyNumber': '70', 'userCount': 43, 'gender': 'M', 'id': 1894089, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان نيكوليتش'}, 'shortNameTranslation': {'ar': 'س. نيكوليتش'}}}",False,block,set-piece,"{'x': 24.1, 'y': 56.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 19}","{'x': 20.6, 'y': 55.6, 'z': 0}",5728993,82,,4910,"{'start': {'x': 56.6, 'y': 24.1}, 'block': {'x': 55.6, 'y': 20.6}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 81}}",9,490,2210,shot,
"{'name': 'Lacine Kone', 'firstName': 'Lacine Kone', 'lastName': '', 'slug': 'lacine-kone', 'shortName': 'L. Kone', 'position': 'F', 'jerseyNumber': '9', 'userCount': 14, 'gender': 'M', 'id': 1429076, 'fieldTranslations': {'nameTranslation': {'ar': 'لاسين كوني'}, 'shortNameTranslation': {'ar': 'ل. كوني'}}}",False,block,assisted,"{'x': 9.7, 'y': 59.5, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.3, 'z': 19}","{'x': 8, 'y': 58.3, 'z': 0}",5728984,81,,4845,"{'start': {'x': 59.5, 'y': 9.7}, 'block': {'x': 58.3, 'y': 8}, 'end': {'x': 52.7, 'y': 0}, 'goal': {'x': 52.7, 'y': 81}}",10,555,2145,shot,
"{'name': 'Franck Kanouté', 'firstName': '', 'lastName': '', 'slug': 'franck-kanoute', 'shortName': 'F. Kanouté', 'position': 'M', 'jerseyNumber': '6', 'userCount': 195, 'gender': 'M', 'id': 899302, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانك كانوتي'}, 'shortNameTranslation': {'ar': 'ف. كانوتي'}}}",False,block,assisted,"{'x': 18.2, 'y': 52.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 19}","{'x': 11.5, 'y': 51.1, 'z': 0}",5728923,78,,4633,"{'start': {'x': 52.3, 'y': 18.2}, 'block': {'x': 51.1, 'y': 11.5}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 81}}",13,767,1933,shot,
"{'name': 'Nikola Srećković', 'slug': 'nikola-sreckovic', 'shortName': 'N. Srećković', 'position': 'M', 'jerseyNumber': '20', 'userCount': 42, 'gender': 'M', 'id': 810663, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سريتشكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. سريتشكوفيتش'}}}",False,miss,free-kick,"{'x': 22.3, 'y': 62, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46.4, 'z': 79.2}",,5728870,72,,4266,"{'start': {'x': 62, 'y': 22.3}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 20.8}}",19,1134,1566,shot,
"{'name': 'Nemanja Mićević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-micevic', 'shortName': 'N. Mićević', 'position': 'D', 'userCount': 22, 'gender': 'M', 'id': 942147, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميتشيفيتش', 'bn': 'নেমাঞ্জা মিচেভিচ', 'hi': 'नेमांजा मिचेविक'}, 'shortNameTranslation': {'ar': 'ن. ميتشيفيتش', 'bn': 'এন. মিচেভিচ', 'hi': 'एन. मिचेविक'}}}",False,miss,corner,"{'x': 8.6, 'y': 50.1, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 43.2, 'z': 56.9}",,5728782,69,,4087,"{'start': {'x': 50.1, 'y': 8.6}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 43.1}}",22,1313,1387,shot,
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,miss,fast-break,"{'x': 9.1, 'y': 64.4, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.5, 'z': 33.3}",,5728680,59,,3511,"{'start': {'x': 64.4, 'y': 9.1}, 'end': {'x': 57.5, 'y': 0}, 'goal': {'x': 57.5, 'y': 66.7}}",32,1889,811,shot,
"{'name': 'Sankara Karamoko', 'firstName': 'Sankara Karamoko', 'lastName': '', 'slug': 'sankara-karamoko', 'shortName': 'S. Karamoko', 'position': 'F', 'jerseyNumber': '50', 'userCount': 259, 'gender': 'M', 'id': 1444568, 'fieldTranslations': {'nameTranslation': {'ar': 'سانكارا كاراموكو'}, 'shortNameTranslation': {'ar': 'س. كاراموكو'}}}",True,goal,fast-break,"{'x': 9.7, 'y': 44, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 18.4}",,5728676,57,,3386,"{'start': {'x': 44, 'y': 9.7}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 81.6}}",34,2014,686,shot,regular
