minute,value
1.0,0
2.0,0
3.0,0
4.0,27
5.0,20
6.0,15
7.0,41
8.0,1
9.0,-5
10.0,-23
11.0,-7
12.0,22
13.0,11
14.0,21
15.0,14
16.0,15
17.0,14
18.0,15
19.0,4
20.0,2
21.0,24
22.0,-37
23.0,-8
24.0,16
25.0,7
26.0,13
27.0,-28
28.0,-5
29.0,12
30.0,11
31.0,20
32.0,19
33.0,14
34.0,6
35.0,21
36.0,15
37.0,8
38.0,5
39.0,3
40.0,-73
41.0,-37
42.0,-19
43.0,56
44.0,44
45.0,44
45.5,-6
46.0,15
47.0,6
48.0,-22
49.0,-18
50.0,-16
51.0,-14
52.0,-21
53.0,-42
54.0,-29
55.0,-21
56.0,-40
57.0,-31
58.0,41
59.0,40
60.0,27
61.0,11
62.0,9
63.0,-6
64.0,-13
65.0,-23
66.0,-32
67.0,-39
68.0,-35
69.0,-13
70.0,-45
71.0,-43
72.0,-57
73.0,-26
74.0,-19
75.0,23
76.0,13
77.0,8
78.0,3
79.0,-2
80.0,-5
81.0,-8
82.0,-32
83.0,-12
84.0,-10
85.0,-9
86.0,-8
87.0,-6
88.0,-7
89.0,-7
90.0,-17
90.5,-24
